AccNum	GenContext.orig	arch.PFAM	DomArch.orig	arch.TMSIG	Length	GenName	Lineage	Species.orig	Annotation	GI	ClustName	ClustID	Query
AIT86421.1	<-DUF3046*<-Cluster34_2clades	DUF3046	-	-	68	LG41_16355	bacteria>actinobacteria	Mycobacterium intracellulare 1956	GCA_000767485.1	signal transduction histidine kinase [Mycobacterium intracellulare 1956]	 DUF3046	000001.410	PspN
AFC44681.1	<-DUF3046*<-Cluster34_2clades	DUF3046	-	-	68	OCU_34620	bacteria>actinobacteria	Mycobacterium intracellulare ATCC 13950	GCA_000277125.1	hypothetical protein OCU_34620 [Mycobacterium intracellulare ATCC 13950]	 DUF3046	000001.410	PspN
AFC49820.1	<-DUF3046*<-Cluster34_2clades	DUF3046	-	-	68	OCO_34570	bacteria>actinobacteria	Mycobacterium intracellulare MOTT-02	GCA_000277145.1	hypothetical protein OCO_34570 [Mycobacterium intracellulare MOTT-02]	 DUF3046	000001.410	PspN
AFS15509.1	<-DUF3046*<-Cluster34_2clades	DUF3046	-	-	68	MIP_05203	bacteria>actinobacteria	Mycobacterium intracellulare subsp. intracellulare MTCC 9506	GCA_000298095.1	Hypothetical protein MIP_05203 [Mycobacterium intracellulare subsp. intracellulare MTCC 9506]	 DUF3046	000001.410	PspN
AGP65037.1	<-DUF3046*<-Cluster34_2clades	DUF3046	-	-	68	OEM_35020	bacteria>actinobacteria	Mycobacterium intracellulare subsp. yongonense 05-1390	GCA_000418535.2	hypothetical protein OEM_35020 [Mycobacterium intracellulare subsp. yongonense 05-1390]	 DUF3046	000001.410	PspN
AIR21002.1	DUF3046*->	DUF3046	-	-	64	LG40_24940	bacteria>actinobacteria	Mycobacterium kansasii 662	GCA_000831265.1	signal transduction histidine kinase [Mycobacterium kansasii 662]	 DUF3046	000001.410	PspN
AIR30577.1	DUF3046*->	DUF3046	-	-	64	LH54_25070	bacteria>actinobacteria	Mycobacterium kansasii 824	GCA_000831305.1	signal transduction histidine kinase [Mycobacterium kansasii 824]	 DUF3046	000001.410	PspN
AGZ53233.1	DUF3046*->	DUF3046	-	-	64	MKAN_25185	bacteria>actinobacteria	Mycobacterium kansasii ATCC 12478	GCA_000157895.2	hypothetical protein MKAN_25185 [Mycobacterium kansasii ATCC 12478]	 DUF3046	000001.410	PspN
CAC31367.1	DUF3046*->	DUF3046	-	-	67	ML0986	bacteria>actinobacteria	Mycobacterium leprae	GCA_000195855.1	conserved hypothetical protein [Mycobacterium leprae]	 DUF3046	000001.410	PspN
CAR71081.1	DUF3046*->	DUF3046	-	-	67	MLBr00986	bacteria>actinobacteria	Mycobacterium leprae Br4923	GCA_000026685.1	conserved hypothetical protein [Mycobacterium leprae Br4923]	 DUF3046	000001.410	PspN
AGC62029.1	DUF3046*->	SIG+DUF3046	SIG	SIG	77	MULP_02141	bacteria>actinobacteria	Mycobacterium liflandii 128FXT	GCA_000026445.2	hypothetical protein MULP_02141 [Mycobacterium liflandii 128FXT]	 DUF3046	000001.410	PspN
CDM76046.1	DUF3046*->	DUF3046	-	-	68	MMARE11_18990	bacteria>actinobacteria	Mycobacterium marinum E11	GCA_000723425.2	conserved hypothetical protein [Mycobacterium marinum E11]	 DUF3046	000001.410	PspN
ACC40425.1	DUF3046*->	DUF3046	-	-	68	MMAR_1975	bacteria>actinobacteria	Mycobacterium marinum M	GCA_000018345.1	conserved hypothetical protein [Mycobacterium marinum M]	 DUF3046	000001.410	PspN
AFC55091.1	<-DUF3046*<-Cluster34_2clades	DUF3046	-	-	68	OCQ_35790	bacteria>actinobacteria	Mycobacterium paraintracellulare	GCA_000276825.1	hypothetical protein OCQ_35790 [Mycobacterium paraintracellulare]	 DUF3046	000001.410	PspN
ABN97903.1	DUF3046*->	DUF3046	-	-	64	Mjls_2117	bacteria>actinobacteria	Mycobacterium sp. JLS	GCA_000016005.1	conserved hypothetical protein [Mycobacterium sp. JLS]	 DUF3046	000001.410	PspN
AGB22869.1	DUF3046*->	DUF3046	-	-	64	Mycsm_02534	bacteria>actinobacteria	Mycobacterium sp. JS623	GCA_000328565.1	Protein of unknown function (DUF3046) [Mycobacterium sp. JS623]	 DUF3046	000001.410	PspN
ABL91374.1	DUF3046*->	DUF3046	-	-	64	Mkms_2176	bacteria>actinobacteria	Mycobacterium sp. KMS	GCA_000015405.1	conserved hypothetical protein [Mycobacterium sp. KMS]	 DUF3046	000001.410	PspN
AIY46306.1	DUF3046*->	DUF3046	-	-	64	G155_12735	bacteria>actinobacteria	Mycobacterium sp. VKM Ac-1817D	GCA_000416365.2	hypothetical protein G155_12735 [Mycobacterium sp. VKM Ac-1817D]	 DUF3046	000001.410	PspN
ANW64391.1	DUF3046*->	DUF3046	-	-	64	BCA37_12995	bacteria>actinobacteria	Mycobacterium sp. djl-10	GCA_001695755.1	hypothetical protein BCA37_12995 [Mycobacterium sp. djl-10]	 DUF3046	000001.410	PspN
AMC68411.1	DUF3046*->	DUF3046	-	-	68	RN10_1865	bacteria>actinobacteria	Mycobacterium tuberculosis	GCA_001544895.1	hypothetical protein RN10_1865 [Mycobacterium tuberculosis]	 DUF3046	000001.410	PspN
AMC74204.1	<-DUF3046*	DUF3046	-	-	68	RN11_3194	bacteria>actinobacteria	Mycobacterium tuberculosis	GCA_001544935.1	hypothetical protein RN11_3194 [Mycobacterium tuberculosis]	 DUF3046	000001.410	PspN
AOZ44023.1	<-DUF3046*<-?||?-><-?||?-><-DUF3046*	DUF3046	-	-	68	BTB1458_3026	bacteria>actinobacteria	Mycobacterium tuberculosis	GCA_001855255.1	hypothetical protein BTB1458_3026 [Mycobacterium tuberculosis]	 DUF3046	000001.410	PspN
CCP45537.1	<-DUF3046*<-?||?->?-><-DUF3046*	DUF3046	-	-	68	Rv2738c	bacteria>actinobacteria	Mycobacterium tuberculosis H37Rv	GCA_000195955.2	Conserved hypothetical protein [Mycobacterium tuberculosis H37Rv]	 DUF3046	000001.410	PspN
BAQ06860.1	<-DUF3046*<-?||?->?-><-DUF3046*	DUF3046	-	-	64	KURONO_3077	bacteria>actinobacteria	Mycobacterium tuberculosis str. Kurono	GCA_000828995.1	hypothetical protein KURONO_3077 [Mycobacterium tuberculosis str. Kurono]	 DUF3046	000001.410	PspN
AMC65078.1	<-DUF3046*	DUF3046	-	-	68	RN09_3330	bacteria>actinobacteria	Mycobacterium tuberculosis variant africanum	GCA_001544855.1	hypothetical protein RN09_3330 [Mycobacterium tuberculosis variant africanum]	 DUF3046	000001.410	PspN
CCC27813.1	<-DUF3046*<-?||?->PSE-><-DUF3046*	DUF3046	-	-	68	MAF_27430	bacteria>actinobacteria	Mycobacterium tuberculosis variant africanum GM041182	GCA_000253355.1	conserved hypothetical protein [Mycobacterium tuberculosis variant africanum GM041182]	 DUF3046	000001.410	PspN
AKR02568.1	<-DUF3046*<-?||?->?-><-DUF3046*<-Cluster4_1clades*	DUF3046	-	-	68	Mb1595_p3045	bacteria>actinobacteria	Mycobacterium tuberculosis variant bovis	GCA_001078615.1	signal transduction histidine kinase [Mycobacterium tuberculosis variant bovis]	 DUF3046	000001.410	PspN
AMC56158.1	<-DUF3046*	DUF3046	-	-	68	RN07_2927	bacteria>actinobacteria	Mycobacterium tuberculosis variant bovis	GCA_001544775.1	hypothetical protein RN07_2927 [Mycobacterium tuberculosis variant bovis]	 DUF3046	000001.410	PspN
ALA79284.1	<-DUF3046*<-?||?->?->?-><-DUF3046*	DUF3046	-	-	68	BCGR_2967	bacteria>actinobacteria	Mycobacterium tuberculosis variant bovis BCG	GCA_001274555.1	DUF3046 domain-containing protein [Mycobacterium tuberculosis variant bovis BCG]	 DUF3046	000001.410	PspN
AMC60450.1	<-DUF3046*	DUF3046	-	-	68	RN08_3023	bacteria>actinobacteria	Mycobacterium tuberculosis variant microti	GCA_001544815.1	hypothetical protein RN08_3023 [Mycobacterium tuberculosis variant microti]	 DUF3046	000001.410	PspN
ABL05560.1	<-DUF3046*	DUF3046	-	-	68	MUL_3382	bacteria>actinobacteria	Mycobacterium ulcerans Agy99	GCA_000013925.2	conserved hypothetical protein [Mycobacterium ulcerans Agy99]	 DUF3046	000001.410	PspN
CAM63139.1	<-DUF3046*	DUF3046	-	-	64	MAB_3061c	bacteria>actinobacteria	Mycobacteroides abscessus ATCC 19977	GCA_000069185.1	Conserved hypothetical protein [Mycobacteroides abscessus ATCC 19977]	 DUF3046	000001.410	PspN
AKP59046.1	<-DUF3046*	DUF3046	-	-	64	MAUC22_16860	bacteria>actinobacteria	Mycobacteroides abscessus UC22	GCA_001050395.1	signal transduction histidine kinase [Mycobacteroides abscessus UC22]	 DUF3046	000001.410	PspN
AIR39098.1	<-DUF3046*	DUF3046	-	-	64	LA62_15545	bacteria>actinobacteria	Mycobacteroides abscessus subsp. bolletii	GCA_000758405.1	signal transduction histidine kinase [Mycobacteroides abscessus subsp. bolletii]	 DUF3046	000001.410	PspN
AGM29602.1	<-DUF3046*	DUF3046	-	-	64	MASS_3000	bacteria>actinobacteria	Mycobacteroides abscessus subsp. bolletii 50594	GCA_000445035.1	hypothetical protein MASS_3000 [Mycobacteroides abscessus subsp. bolletii 50594]	 DUF3046	000001.410	PspN
BAP97842.1	<-DUF3046*	DUF3046	-	-	64	MMASJCM_3066	bacteria>actinobacteria	Mycobacteroides abscessus subsp. massiliense CCUG 48898 = JCM 15300	GCA_000497265.2	hypothetical protein MMASJCM_3066 [Mycobacteroides abscessus subsp. massiliense CCUG 48898 = JCM 15300]	 DUF3046	000001.410	PspN
ANA99022.1	<-DUF3046*	DUF3046	-	-	64	BB28_15430	bacteria>actinobacteria	Mycobacteroides chelonae CCUG 47445	GCA_001632805.1	hypothetical protein BB28_15430 [Mycobacteroides chelonae CCUG 47445]	 DUF3046	000001.410	PspN
AMT71616.1	<-DUF3046*	DUF3046	-	-	64	ABG82_16215	bacteria>actinobacteria	Mycobacteroides immunogenum	GCA_001605725.1	signal transduction histidine kinase [Mycobacteroides immunogenum]	 DUF3046	000001.410	PspN
ANO04738.1	<-DUF3046*	DUF3046	-	-	64	BAB75_16460	bacteria>actinobacteria	Mycobacteroides immunogenum	GCA_001677135.1	signal transduction histidine kinase [Mycobacteroides immunogenum]	 DUF3046	000001.410	PspN
AEF36485.1	<-DUF3046*	DUF3046	-	-	64	JDM601_2485	bacteria>actinobacteria	Mycolicibacter sinensis	GCA_000214155.1	conserved hypothetical protein [Mycolicibacter sinensis]	 DUF3046	000001.410	PspN
AFM16884.1	DUF3046*->	DUF3046	-	-	64	Mycch_2101	bacteria>actinobacteria	Mycolicibacterium chubuense NBB4	GCA_000266905.1	Protein of unknown function (DUF3046) [Mycolicibacterium chubuense NBB4]	 DUF3046	000001.410	PspN
ALI26459.1	DUF3046*->	DUF3046	-	-	64	XA26_26160	bacteria>actinobacteria	Mycolicibacterium fortuitum	GCA_001307545.1	hypothetical protein XA26_26160 [Mycolicibacterium fortuitum]	 DUF3046	000001.410	PspN
ABP46454.1	<-DUF3046*	DUF3046	-	-	64	Mflv_3983	bacteria>actinobacteria	Mycolicibacterium gilvum PYR-GCK	GCA_000016365.1	conserved hypothetical protein [Mycolicibacterium gilvum PYR-GCK]	 DUF3046	000001.410	PspN
ADT99939.1	<-DUF3046*	DUF3046	-	-	64	Mspyr1_33280	bacteria>actinobacteria	Mycolicibacterium gilvum Spyr1	GCA_000184435.1	hypothetical protein Mspyr1_33280 [Mycolicibacterium gilvum Spyr1]	 DUF3046	000001.410	PspN
AKS34770.1	<-DUF3046*	DUF3046	-	-	64	AFA91_25980	bacteria>actinobacteria	Mycolicibacterium goodii	GCA_001187505.1	hypothetical protein AFA91_25980 [Mycolicibacterium goodii]	 DUF3046	000001.410	PspN
AHC25234.1	DUF3046*->	DUF3046	-	-	64	D174_11815	bacteria>actinobacteria	Mycolicibacterium neoaurum VKM Ac-1815D	GCA_000317305.3	signal transduction histidine kinase [Mycolicibacterium neoaurum VKM Ac-1815D]	 DUF3046	000001.410	PspN
AMO61953.1	<-DUF3046*	DUF3046	-	-	64	MPHLCCUG_03148	bacteria>actinobacteria	Mycolicibacterium phlei	GCA_001583415.1	hypothetical protein MPHLCCUG_03148 [Mycolicibacterium phlei]	 DUF3046	000001.410	PspN
AEV76087.1	<-DUF3046*	DUF3046	-	-	64	MycrhN_5619	bacteria>actinobacteria	Mycolicibacterium rhodesiae NBB3	GCA_000230895.3	Protein of unknown function (DUF3046) [Mycolicibacterium rhodesiae NBB3]	 DUF3046	000001.410	PspN
AIU14495.1	DUF3046*->	DUF3046	-	-	64	LI99_13435	bacteria>actinobacteria	Mycolicibacterium smegmatis	GCA_000767665.1	hypothetical protein LI99_13435 [Mycolicibacterium smegmatis]	 DUF3046	000001.410	PspN
AIU21118.1	DUF3046*->	DUF3046	-	-	64	LI98_13440	bacteria>actinobacteria	Mycolicibacterium smegmatis	GCA_000767705.1	hypothetical protein LI98_13440 [Mycolicibacterium smegmatis]	 DUF3046	000001.410	PspN
CKH69345.1	DUF3046*->	DUF3046	-	-	64	ERS451418_02706	bacteria>actinobacteria	Mycolicibacterium smegmatis	GCA_001457595.1	Protein of uncharacterised function (DUF3046) [Mycolicibacterium smegmatis]	 DUF3046	000001.410	PspN
ABK71520.1	DUF3046*->	DUF3046	-	-	64	MSMEG_2700	bacteria>actinobacteria	Mycolicibacterium smegmatis MC2 155	GCA_000015005.1	conserved hypothetical protein [Mycolicibacterium smegmatis MC2 155]	 DUF3046	000001.410	PspN
ABM13216.1	DUF3046*->	DUF3046	-	-	64	Mvan_2402	bacteria>actinobacteria	Mycolicibacterium vanbaalenii PYR-1	GCA_000015305.1	conserved hypothetical protein [Mycolicibacterium vanbaalenii PYR-1]	 DUF3046	000001.410	PspN
ACV80287.1	<-DUF3046*	DUF3046	-	-	69	Namu_3995	bacteria>actinobacteria	Nakamurella multipartita DSM 44233	GCA_000024365.1	hypothetical protein Namu_3995 [Nakamurella multipartita DSM 44233]	 DUF3046	000001.410	PspN
APF41705.1	<-DUF3046*	DUF3046	-	-	81	BHE16_03980	bacteria>actinobacteria	Neomicrococcus aestuarii	GCA_001887245.1	histidine kinase [Neomicrococcus aestuarii]	 DUF3046	000001.410	PspN
AFU03962.1	<-DUF3046*	DUF3046	-	-	63	O3I_030065	bacteria>actinobacteria	Nocardia brasiliensis ATCC 700358	GCA_000250675.3	hypothetical protein O3I_030065 [Nocardia brasiliensis ATCC 700358]	 DUF3046	000001.410	PspN
CCF64489.1	<-DUF3046*	DUF3046	-	-	62	NOCYR_3726	bacteria>actinobacteria	Nocardia cyriacigeorgica GUH-2	GCA_000284035.1	conserved protein of unknown function [Nocardia cyriacigeorgica GUH-2].	 DUF3046	000001.410	PspN
CRY73271.1	DUF3046*->	DUF3046	-	-	64	ERS450000_00050	bacteria>actinobacteria	Nocardia farcinica	GCA_001182745.2	Protein of uncharacterised function (DUF3046) [Nocardia farcinica]	 DUF3046	000001.410	PspN
BAD58697.1	<-DUF3046*	DUF3046	-	-	64	NFA_38490	bacteria>actinobacteria	Nocardia farcinica IFM 10152	GCA_000009805.1	hypothetical protein NFA_38490 [Nocardia farcinica IFM 10152]	 DUF3046	000001.410	PspN
AHH20188.1	<-DUF3046*	DUF3046	-	-	72	NONO_c54080	bacteria>actinobacteria	Nocardia nova SH22a	GCA_000523235.1	hypothetical protein NONO_c54080 [Nocardia nova SH22a]	 DUF3046	000001.410	PspN
APB00150.1	<-DUF3046*	DUF3046	-	-	75	NS506_06113	bacteria>actinobacteria	Nocardia seriolae	GCA_001865855.1	hypothetical protein NS506_06113 [Nocardia seriolae]	 DUF3046	000001.410	PspN
APE38573.1	<-DUF3046*	DUF3046	-	-	63	BOX37_20870	bacteria>actinobacteria	Nocardia sp. Y48	GCA_001886715.1	hypothetical protein BOX37_20870 [Nocardia sp. Y48]	 DUF3046	000001.410	PspN
ANH39328.1	DUF3046*->	DUF3046	-	-	67	I601_2912	bacteria>actinobacteria	Nocardioides dokdonensis FR1436	GCA_001653335.1	hypothetical protein I601_2912 [Nocardioides dokdonensis FR1436]	 DUF3046	000001.410	PspN
ABL81843.1	DUF3046*->	DUF3046	-	EAD1	64	Noca_2338	bacteria>actinobacteria	Nocardioides sp. JS614	GCA_000015265.1	conserved hypothetical protein [Nocardioides sp. JS614]	 DUF3046	000001.410	PspN
AFR06313.1	DUF3046*->	DUF3046	-	-	64	B005_3561	bacteria>actinobacteria	Nocardiopsis alba ATCC BAA-2165	GCA_000294515.1	hypothetical protein B005_3561 [Nocardiopsis alba ATCC BAA-2165]	 DUF3046	000001.410	PspN
ADH66110.1	DUF3046*->	DUF3046	-	-	64	Ndas_0665	bacteria>actinobacteria	Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111	GCA_000092985.1	conserved hypothetical protein [Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111]	 DUF3046	000001.410	PspN
ABM07901.1	DUF3046*->	DUF3046	-	-	74	AAur_1593	bacteria>actinobacteria	Paenarthrobacter aurescens TC1	GCA_000014925.1	conserved hypothetical protein [Paenarthrobacter aurescens TC1]	 DUF3046	000001.410	PspN
BAR05243.1	DUF3046*->	DUF3046	-	-	79	PSDT_0724	bacteria>actinobacteria	Parascardovia denticolens DSM 10105 = JCM 12538	GCA_001042675.1	conserved hypothetical protein [Parascardovia denticolens DSM 10105 = JCM 12538]	 DUF3046	000001.410	PspN
AIY17809.1	<-DUF3046*	DUF3046	-	-	64	KR76_15435	bacteria>actinobacteria	Pimelobacter simplex	GCA_000785495.1	hypothetical protein KR76_15435 [Pimelobacter simplex]	 DUF3046	000001.410	PspN
AJQ90603.1	<-DUF3046*	DUF3046	-	-	55	RM25_0881	bacteria>actinobacteria	Propionibacterium freudenreichii subsp. freudenreichii	GCA_000940845.1	Hypothetical protein RM25_0881 [Propionibacterium freudenreichii subsp. freudenreichii].	 DUF3046	000001.410	PspN
CUW15279.1	DUF3046*->	DUF3046	-	-	55	PFREUDJS001_001260	bacteria>actinobacteria	Propionibacterium freudenreichii subsp. shermanii	GCA_900016155.1	PF11248 family protein [Propionibacterium freudenreichii subsp. shermanii].	 DUF3046	000001.410	PspN
CBL56832.1	DUF3046*->	DUF3046	-	-	64	PFREUD_13140	bacteria>actinobacteria	Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1	GCA_000091725.1	Hypothetical protein PFREUD_13140 [Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1]	 DUF3046	000001.410	PspN
AOH44814.1	DUF3046*->	DUF3046	-	-	64	BCB70_01625	bacteria>actinobacteria	Propionibacterium sp. oral taxon 193	GCA_001717565.1	hypothetical protein BCB70_01625 [Propionibacterium sp. oral taxon 193]	 DUF3046	000001.410	PspN
ACL39450.1	DUF3046*->	DUF3046	-	-	74	Achl_1461	bacteria>actinobacteria	Pseudarthrobacter chlorophenolicus A6	GCA_000022025.1	conserved hypothetical protein [Pseudarthrobacter chlorophenolicus A6]	 DUF3046	000001.410	PspN
ADX72616.1	DUF3046*->	DUF3046	-	-	65	Asphe3_14420	bacteria>actinobacteria	Pseudarthrobacter phenanthrenivorans Sphe3	GCA_000189535.1	hypothetical protein Asphe3_14420 [Pseudarthrobacter phenanthrenivorans Sphe3]	 DUF3046	000001.410	PspN
ALV40280.1	<-DUF3046*	DUF3046	-	-	74	AU252_03100	bacteria>actinobacteria	Pseudarthrobacter sulfonivorans	GCA_001484605.1	histidine kinase [Pseudarthrobacter sulfonivorans]	 DUF3046	000001.410	PspN
AEA26750.1	<-DUF3046*	DUF3046	-	-	64	Psed_4598	bacteria>actinobacteria	Pseudonocardia dioxanivorans CB1190	GCA_000196675.1	hypothetical protein Psed_4598 [Pseudonocardia dioxanivorans CB1190]	 DUF3046	000001.410	PspN
ALL79128.1	<-DUF3046*	DUF3046	-	-	64	AD006_25625	bacteria>actinobacteria	Pseudonocardia sp. EC080610-09	GCA_001420975.1	hypothetical protein AD006_25625 [Pseudonocardia sp. EC080610-09]	 DUF3046	000001.410	PspN
ALL84304.1	<-DUF3046*	DUF3046	-	-	64	AD017_05215	bacteria>actinobacteria	Pseudonocardia sp. EC080619-01	GCA_001420995.1	hypothetical protein AD017_05215 [Pseudonocardia sp. EC080619-01]	 DUF3046	000001.410	PspN
ALE76451.1	<-DUF3046*	DUF3046	-	-	64	FRP1_18170	bacteria>actinobacteria	Pseudonocardia sp. EC080625-04	GCA_001294425.1	hypothetical protein FRP1_18170 [Pseudonocardia sp. EC080625-04]	 DUF3046	000001.410	PspN
ALE84687.1	<-DUF3046*	DUF3046	-	-	64	XF36_17370	bacteria>actinobacteria	Pseudonocardia sp. HH130629-09	GCA_001294645.1	hypothetical protein XF36_17370 [Pseudonocardia sp. HH130629-09]	 DUF3046	000001.410	PspN
ANY08407.1	DUF3046*->	DUF3046	-	-	64	AFB00_21400	bacteria>actinobacteria	Pseudonocardia sp. HH130630-07	GCA_001698125.1	hypothetical protein AFB00_21400 [Pseudonocardia sp. HH130630-07]	 DUF3046	000001.410	PspN
AFN45154.1	DUF3046*->	DUF3046	-	-	64	HMPREF9154_1370	bacteria>actinobacteria	Pseudopropionibacterium propionicum F0230a	GCA_000277715.1	hypothetical protein HMPREF9154_1370 [Pseudopropionibacterium propionicum F0230a]	 DUF3046	000001.410	PspN
AJM77404.1	DUF3046*->	DUF3046	-	-	74	TI83_04480	bacteria>actinobacteria	Rathayibacter toxicus	GCA_000875675.1	hypothetical protein TI83_04480 [Rathayibacter toxicus]	 DUF3046	000001.410	PspN
ALS56700.1	<-DUF3046*	DUF3046	-	-	74	APU90_01995	bacteria>actinobacteria	Rathayibacter toxicus	GCA_001465855.1	hypothetical protein APU90_01995 [Rathayibacter toxicus]	 DUF3046	000001.410	PspN
AND16148.1	DUF3046*->	DUF3046	-	-	74	A6122_0998	bacteria>actinobacteria	Rathayibacter tritici	GCA_001641005.1	hypothetical protein A6122_0998 [Rathayibacter tritici]	 DUF3046	000001.410	PspN
ABY22468.1	DUF3046*->	DUF3046	-	-	92	RSal33209_0721	bacteria>actinobacteria	Renibacterium salmoninarum ATCC 33209	GCA_000018885.1	hypothetical cytosolic protein [Renibacterium salmoninarum ATCC 33209]	 DUF3046	000001.410	PspN
AKE92525.1	DUF3046*->	DUF3046	-	-	64	AAT18_11925	bacteria>actinobacteria	Rhodococcus aetherivorans	GCA_000982715.1	hypothetical protein AAT18_11925 [Rhodococcus aetherivorans]	 DUF3046	000001.410	PspN
AKE00652.1	DUF3046*->	DUF3046	-	-	64	XU06_12865	bacteria>actinobacteria	Rhodococcus erythropolis	GCA_000975175.1	hypothetical protein XU06_12865 [Rhodococcus erythropolis]	 DUF3046	000001.410	PspN
AGT92390.1	DUF3046*->	DUF3046	-	-	64	O5Y_12645	bacteria>actinobacteria	Rhodococcus erythropolis CCM2595	GCA_000454045.1	hypothetical protein O5Y_12645 [Rhodococcus erythropolis CCM2595]	 DUF3046	000001.410	PspN
BAH33460.1	DUF3046*->	DUF3046	-	-	67	RER_27520	bacteria>actinobacteria	Rhodococcus erythropolis PR4	GCA_000010105.1	conserved hypothetical protein [Rhodococcus erythropolis PR4]	 DUF3046	000001.410	PspN
ALU71294.1	<-DUF3046*	DUF3046	-	-	64	H351_19675	bacteria>actinobacteria	Rhodococcus erythropolis R138	GCA_000696675.2	hypothetical protein H351_19675 [Rhodococcus erythropolis R138]	 DUF3046	000001.410	PspN
AMY55836.1	<-DUF3046*	DUF3046	-	-	63	A3L23_04533	bacteria>actinobacteria	Rhodococcus fascians D188	GCA_001620305.1	hypothetical protein A3L23_04533 [Rhodococcus fascians D188]	 DUF3046	000001.410	PspN
CBH48031.1	DUF3046*->	DUF3046	-	-	64	REQ_19690	bacteria>actinobacteria	Rhodococcus hoagii 103S	GCA_000196695.1	conserved hypothetical protein [Rhodococcus hoagii 103S]	 DUF3046	000001.410	PspN
ABG98536.1	DUF3046*->	DUF3046	-	-	64	RHA1_ro06764	bacteria>actinobacteria	Rhodococcus jostii RHA1	GCA_000014565.1	conserved hypothetical protein [Rhodococcus jostii RHA1]	 DUF3046	000001.410	PspN
ANS27685.1	DUF3046*->	DUF3046	-	-	48	R1CP_14905	bacteria>actinobacteria	Rhodococcus opacus	GCA_001685605.1	hypothetical protein R1CP_14905 [Rhodococcus opacus].	 DUF3046	000001.410	PspN
BAH54997.1	DUF3046*->	DUF3046	-	-	64	ROP_67500	bacteria>actinobacteria	Rhodococcus opacus B4	GCA_000010805.1	hypothetical protein ROP_67500 [Rhodococcus opacus B4]	 DUF3046	000001.410	PspN
AHK30603.1	DUF3046*->	DUF3046	-	-	64	Pd630_LPD03384	bacteria>actinobacteria	Rhodococcus opacus PD630	GCA_000599545.1	hypothetical protein Pd630_LPD03384 [Rhodococcus opacus PD630]	 DUF3046	000001.410	PspN
AHD19471.1	DUF3046*->	DUF3046	-	-	64	Y013_01510	bacteria>actinobacteria	Rhodococcus pyridinivorans SB3094	GCA_000511305.1	hypothetical protein Y013_01510 [Rhodococcus pyridinivorans SB3094]	 DUF3046	000001.410	PspN
ANQ75219.1	DUF3046*->	DUF3046	-	-	64	AOT96_24095	bacteria>actinobacteria	Rhodococcus sp. 008	GCA_001682295.1	hypothetical protein AOT96_24095 [Rhodococcus sp. 008]	 DUF3046	000001.410	PspN
APE12087.1	DUF3046*->	DUF3046	-	-	64	BO226_06100	bacteria>actinobacteria	Rhodococcus sp. 2G	GCA_001886355.1	hypothetical protein BO226_06100 [Rhodococcus sp. 2G]	 DUF3046	000001.410	PspN
AJW39329.1	<-DUF3046*	DUF3046	-	-	63	NY08_1299	bacteria>actinobacteria	Rhodococcus sp. B7740	GCA_000954115.1	hypothetical protein NY08_1299 [Rhodococcus sp. B7740]	 DUF3046	000001.410	PspN
AQA24454.1	DUF3046*->	DUF3046	-	-	64	BTZ20_2455	bacteria>actinobacteria	Rhodococcus sp. MTM3W5.2	GCA_001984015.1	hypothetical protein BTZ20_2455 [Rhodococcus sp. MTM3W5.2]	 DUF3046	000001.410	PspN
ANZ28171.1	<-DUF3046*	DUF3046	-	-	64	A4U64_12795	bacteria>actinobacteria	Rhodococcus sp. WB1	GCA_001700945.1	hypothetical protein A4U64_12795 [Rhodococcus sp. WB1]	 DUF3046	000001.410	PspN
AIC47295.1	DUF3046*->	DUF3046	-	-	76	Rhola_00004760	bacteria>actinobacteria	Rhodoluna lacicola	GCA_000699505.1	Protein of unknown function (DUF3046) [Rhodoluna lacicola]	 DUF3046	000001.410	PspN
ADP41035.1	DUF3046*->	DUF3046	-	-	74	HMPREF0733_11578	bacteria>actinobacteria	Rothia dentocariosa ATCC 17931	GCA_000164695.2	hypothetical protein HMPREF0733_11578 [Rothia dentocariosa ATCC 17931]	 DUF3046	000001.410	PspN
BAS19517.1	<-DUF3046*	DUF3046	-	-	73	RM6536_0270	bacteria>actinobacteria	Rothia mucilaginosa	GCA_001548235.1	hypothetical protein RM6536_0270 [Rothia mucilaginosa]	 DUF3046	000001.410	PspN
BAI65286.1	<-DUF3046*	DUF3046	-	-	85	RMDY18_14540	bacteria>actinobacteria	Rothia mucilaginosa DY-18	GCA_000011025.1	signal transduction histidine kinase [Rothia mucilaginosa DY-18]	 DUF3046	000001.410	PspN
ACU97764.1	<-DUF3046*	DUF3046	-	-	64	Svir_27830	bacteria>actinobacteria	Saccharomonospora viridis DSM 43017	GCA_000023865.1	hypothetical protein Svir_27830 [Saccharomonospora viridis DSM 43017]	 DUF3046	000001.410	PspN
CAM01052.1	DUF3046*->	DUF3046	-	-	55	SACE_1734	bacteria>actinobacteria	Saccharopolyspora erythraea NRRL 2338	GCA_000062885.1	hypothetical protein SACE_1734 [Saccharopolyspora erythraea NRRL 2338].	 DUF3046	000001.410	PspN
