AccNum	GenContext.orig	arch.PFAM	DomArch.orig	arch.TMSIG	Length	GenName	Lineage	Species.orig	Annotation	GI	ClustName	ClustID	Query
APT88325.1	PspC+TM+TM+TM+TM+HISKIN*->REC+LuxR-HTH->?-><-Cluster733_2clades	PspC+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM+HISKIN	-	398	CFRA_02475	bacteria>actinobacteria	Corynebacterium frankenforstense DSM 45800	histidine kinase [Corynebacterium frankenforstense DSM 45800]	1129925374	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
CUW20070.1	<-REC+LuxR-HTH<-PspC+TM+TM+TM+TM+HISKIN*||?->PspC*->	PspC+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM+HISKIN	-	397	PFREUDJS001_001860	bacteria>actinobacteria	Propionibacterium freudenreichii subsp. shermanii	Two-component system sensor kinase [Propionibacterium freudenreichii subsp. shermanii]	1020737636	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
AHI19219.1	-	PspC+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM	-	396	CCASEI_03195	bacteria>actinobacteria	Corynebacterium casei LMG S-19264	hypothetical protein CCASEI_03195 [Corynebacterium casei LMG S-19264]	582015873	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
AKF28922.1	-	PspC+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM	-	396	YH66_03360	bacteria>actinobacteria	[Brevibacterium] flavum	histidine kinase [[Brevibacterium] flavum]	817156387	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
AKU65961.1	-	PspC+TM+TM+TM+TM+HATPase_c_2	PspC+TM+TM+TM+TM	-	396	ADJ76_05785	bacteria>actinobacteria	Actinomyces meyeri	PspC family transcriptional regulator [Actinomyces meyeri]	913015005	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
AMJ43987.1	-	PspC+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM	-	396	AW169_02955	bacteria>actinobacteria	Corynebacterium stationis	histidine kinase [Corynebacterium stationis]	995958978	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
ANE05251.1	-	PspC+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM	-	396	ccrud_03100	bacteria>actinobacteria	Corynebacterium crudilactis	histidine kinase [Corynebacterium crudilactis]	1027917766	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
APT94317.1	PspC+TM+TM+TM+TM+HISKIN*->REC+LuxR-HTH->	PspC+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM	-	396	CSTAT_02805	bacteria>actinobacteria	Corynebacterium stationis	histidine kinase [Corynebacterium stationis]	1129935025	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
AQS73038.1	<-SIG+TM+TM+TM+TM+TM+TM+TM+TM||MODE-HTH+PBPII->SIG+PAP2->ABhydrolase-><-?<-PspC+TM+TM+Toast-rack*||PspC+TM+TM+TM+TM+HISKIN*->REC+LuxR-HTH->	PspC+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM	-	396	CA40472_03295	bacteria>actinobacteria	Corynebacterium ammoniagenes	ATP-binding protein [Corynebacterium ammoniagenes]	1148987314	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
AAZ56616.1	<-RNA-Helicase||?-><-REC+LuxR-HTH<-PspC+TM+TM+TM+TM+HISKIN*||PspC+TM+TM+TM+TM+Toast-rack*->	PspC+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM+HISKIN	-	394	Tfu_2583	bacteria>actinobacteria	Thermobifida fusca YX	putative two-component system sensor kinase [Thermobifida fusca YX]	71916714	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
ACY99754.1	RNA-Helicase->?->?-><-REC+LuxR-HTH<-PspC+TM+TM+TM+TM+HISKIN*||PspC+TM+TM+TM+TM+TM+Toast-rack*->	PspC+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM	-	394	Tcur_4227	bacteria>actinobacteria	Thermomonospora curvata DSM 43183	putative signal transduction histidine kinase [Thermomonospora curvata DSM 43183]	268313380	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
ADB76989.1	<-REC+LuxR-HTH<-PspC+TM+TM+TM+TM+HISKIN*||PspC+TM+TM+TM+Toast-rack*->?-><-Cluster322_2clades<-?||?->?-><-ABhydrolase	PspC+TM+TM+TM+HATPase_c	PspC+TM+TM+TM	-	394	Gobs_4438	bacteria>actinobacteria	Geodermatophilus obscurus DSM 43160	putative signal transduction histidine kinase [Geodermatophilus obscurus DSM 43160]	284066051	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
APF35877.1	-	PspC+TM+TM+TM+TM+HATPase_c_2	PspC+TM+TM+TM+TM	-	393	BO218_14290	bacteria>actinobacteria	Microbacterium paludicola	hypothetical protein BO218_14290 [Microbacterium paludicola]	1109120774	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
ALD74309.1	<-HxxxH||Cluster534_2clades-><-REC+LuxR-HTH<-PspC+TM+TM+TM+TM+HISKIN*||PspC+TM+TM+TM+TM+TM*->	PspC+TM+TM+TM+TM	PspC+TM+TM+TM+TM	-	391	AN946_08345	bacteria>actinobacteria	Trueperella pyogenes	hypothetical protein AN946_08345 [Trueperella pyogenes]	927043101	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
CCB76381.1	-	PspC+TM+TM+TM+TM+HATPase_c	PspC+LiaI-LiaF-TM+TM	-	389	SCAT_3685	bacteria>actinobacteria	Streptomyces cattleya NRRL 8057 = DSM 46488	putative two-component system sensor kinase [Streptomyces cattleya NRRL 8057 = DSM 46488]	337767670	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
APZ35904.1	-	PspC+TM+TM+TM+TM+HATPase_c_2	PspC+TM+TM+TM+TM	-	388	BOH66_13605	bacteria>actinobacteria	Microbacterium aurum	hypothetical protein BOH66_13605 [Microbacterium aurum]	1137415376	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
AND15295.1	-	PspC+TM+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM+TM	-	387	A6122_0129	bacteria>actinobacteria	Rathayibacter tritici	hypothetical protein A6122_0129 [Rathayibacter tritici]	1026621894	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
AEG83201.1	-	PspC+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM	-	386	tcsS3	bacteria>actinobacteria	Corynebacterium ulcerans BR-AD22	two-component system sensor kinase protein [Corynebacterium ulcerans BR-AD22]	334698405	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
AFH51355.1	-	PspC+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM	-	386	tcsS3	bacteria>actinobacteria	Corynebacterium pseudotuberculosis 267	Two-component system sensor kinase [Corynebacterium pseudotuberculosis 267]	383804276	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
AIG06800.1	-	PspC+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM	-	386	CPTA_00971	bacteria>actinobacteria	Corynebacterium pseudotuberculosis	two-component system sensor kinase [Corynebacterium pseudotuberculosis]	666102923	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
AIG08618.1	<-REC+LuxR-HTH<-PspC+TM+TM+TM+TM+HISKIN*||PspC+TM+TM+Toast-rack*-><-?<-ABhydrolase	PspC+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM	-	386	CPTB_00562	bacteria>actinobacteria	Corynebacterium pseudotuberculosis	two-component system sensor kinase [Corynebacterium pseudotuberculosis]	666106850	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
AIG10510.1	<-REC+LuxR-HTH<-PspC+TM+TM+TM+TM+HISKIN*||PspC+TM+TM+Toast-rack*-><-?<-ABhydrolase	PspC+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM	-	386	CPTC_00222	bacteria>actinobacteria	Corynebacterium pseudotuberculosis	two-component system sensor kinase [Corynebacterium pseudotuberculosis]	666110451	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
AIT88464.1	-	PspC+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM	-	386	tcsS2	bacteria>actinobacteria	Corynebacterium ulcerans	Two-component system sensor kinase [Corynebacterium ulcerans]	698188589	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
AKN59636.1	-	PspC+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM	-	386	tcsS3	bacteria>actinobacteria	Corynebacterium pseudotuberculosis 31	Two-component system sensor kinase [Corynebacterium pseudotuberculosis 31]	852336304	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
AKN76397.1	-	PspC+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM	-	386	tcsS2	bacteria>actinobacteria	Corynebacterium ulcerans FRC58	Two-component system sensor kinase [Corynebacterium ulcerans FRC58]	852473386	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
ALD94231.1	-	PspC+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM	-	386	tcsS2	bacteria>actinobacteria	Corynebacterium ulcerans	Two-component system sensor kinase [Corynebacterium ulcerans]	927309902	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
BAM26788.1	-	PspC+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM	-	386	CULC0102_0587	bacteria>actinobacteria	Corynebacterium ulcerans 0102	two-component system sensor kinase protein [Corynebacterium ulcerans 0102]	393402296	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
AIR39752.1	<-REC+LuxR-HTH<-PspC+TM+TM+TM+TM+HISKIN*||PspC+TM+TM+TM+TM+Toast-rack*->?-><-ABhydrolase	PspC+TM+TM+TM+HATPase_c	PspC+TM+TM+TM	-	385	LA62_18870	bacteria>actinobacteria	Mycobacterium abscessus subsp. bolletii	histidine kinase [Mycobacterium abscessus subsp. bolletii]	690345681	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
AKP61170.1	-	PspC+TM+TM+TM+HATPase_c	PspC+TM+TM+TM	-	385	MAUC22_20025	bacteria>actinobacteria	Mycobacterium abscessus UC22	histidine kinase [Mycobacterium abscessus UC22]	873881533	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
AMT74030.1	-	PspC+TM+TM+TM+HATPase_c	PspC+TM+TM+TM	-	385	ABG82_20945	bacteria>actinobacteria	Mycobacterium immunogenum	histidine kinase [Mycobacterium immunogenum]	1013060917	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
ANO07214.1	-	PspC+TM+TM+TM+HATPase_c	PspC+TM+TM+TM	-	385	BAB75_21215	bacteria>actinobacteria	Mycobacterium immunogenum	histidine kinase [Mycobacterium immunogenum]	1041030171	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
BAP98491.1	<-REC+LuxR-HTH<-PspC+TM+TM+TM+TM+HISKIN*||PspC+TM+TM+TM+TM+Toast-rack*->?-><-ABhydrolase	PspC+TM+TM+TM+HATPase_c	PspC+TM+TM+TM	-	385	MMASJCM_3715	bacteria>actinobacteria	Mycobacterium abscessus subsp. massiliense CCUG 48898 = JCM 15300	two-component system sensor kinase [Mycobacterium abscessus subsp. massiliense CCUG 48898 = JCM 15300]	731178854	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
CAM63789.1	<-REC+LuxR-HTH<-PspC+TM+TM+TM+TM+HISKIN*||PspC+TM+TM+TM+TM+Toast-rack*->?-><-ABhydrolase	PspC+TM+TM+TM+HATPase_c	PspC+TM+TM+TM	-	385	MAB_3715c	bacteria>actinobacteria	Mycobacterium abscessus ATCC 19977	Putative two-component system sensor kinase [Mycobacterium abscessus ATCC 19977]	169242761	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
ACP32086.1	-	PspC+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM	-	382	cauri_0489	bacteria>actinobacteria	Corynebacterium aurimucosum ATCC 700975	putative membrane protein [Corynebacterium aurimucosum ATCC 700975]	227453333	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
AIT60368.1	-	PspC+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+HISKIN	-	382	CDOO_03245	bacteria>actinobacteria	Corynebacterium doosanense CAU 212 = DSM 45436	histidine kinase [Corynebacterium doosanense CAU 212 = DSM 45436]	697777632	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
AJI78098.1	-	PspC+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM+HISKIN	-	382	CSING_02740	bacteria>actinobacteria	Corynebacterium singulare	phage shock protein C (PspC) family protein [Corynebacterium singulare]	754339607	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
APT86191.1	-	SIG+PspC+TM+TM+TM+TM+HATPase_c	SIG+PspC+TM+TM+TM+TM	-	382	CFLV_02625	bacteria>actinobacteria	Corynebacterium flavescens	histidine kinase [Corynebacterium flavescens]	1129921985	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
BAB98004.1	-	PspC+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM	-	380	Cgl0611	bacteria>actinobacteria	Corynebacterium glutamicum ATCC 13032	Two-component system, sensory transduction histidine kinases [Corynebacterium glutamicum ATCC 13032]	21323376	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
AHI21935.1	-	PspC+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM	-	379	B843_02720	bacteria>actinobacteria	Corynebacterium vitaeruminis DSM 20294	two-component system sensor kinase protein [Corynebacterium vitaeruminis DSM 20294]	582018592	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
AGU15717.1	<-REC+LuxR-HTH<-PspC+TM+TM+TM+TM+HISKIN*||PspC+TM+TM+TM+TM+TM+Toast-rack*->	PspC+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM	-	378	CARG_08000	bacteria>actinobacteria	Corynebacterium argentoratense DSM 44202	hypothetical protein CARG_08000 [Corynebacterium argentoratense DSM 44202]	533216389	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
APT81920.1	PspC+TM+TM+TM+TM+HISKIN*->REC+LuxR-HTH->	PspC+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM	-	378	CAMM_02950	bacteria>actinobacteria	Corynebacterium ammoniagenes DSM 20306	histidine kinase [Corynebacterium ammoniagenes DSM 20306]	1129915249	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
AGS34077.1	-	PspC+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM	-	376	B841_02970	bacteria>actinobacteria	Corynebacterium maris DSM 45190	hypothetical protein B841_02970 [Corynebacterium maris DSM 45190]	528324762	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
AOX06184.1	<-SIG+TM+TM+TM+TM<-PSE<-?||?-><-REC+LuxR-HTH<-PspC+TM+TM+TM+TM+HISKIN*||PspC+TM+TM+Toast-rack*-><-ABhydrolase	PspC+TM+TM+TM+TM+HATPase_c	PspC+TM+TM+TM+TM+HISKIN	-	375	BJP05_08520	bacteria>actinobacteria	Corynebacterium sp. NML98-0116	ATP-binding protein [Corynebacterium sp. NML98-0116]	1082419088	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
AGG66036.1	-	PspC+DUF1129+HATPase_c	PspC+TM+TM+TM+TM	-	374	H924_02920	bacteria>actinobacteria	Corynebacterium callunae DSM 20147	two component sensor kinase [Corynebacterium callunae DSM 20147]	459383745	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
AMO88618.1	<-REC+LuxR-HTH<-PspC+TM+TM+TM+TM+HISKIN*||PspC+TM+TM+Toast-rack*->?->ABC-ATPase->SIG+TM+TM+TM->	PspC+TM+TM+TM+HATPase_c	PspC+TM+TM+TM	-	357	WM42_0876	bacteria>actinobacteria	Corynebacterium simulans	histidine kinase-, DNA gyrase B-, and HSP90-like ATPase family protein [Corynebacterium simulans]	1004389586	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
AMO91278.1	<-REC+LuxR-HTH<-PspC+TM+TM+TM+TM+HISKIN*||PspC+TM+TM+Toast-rack*->?->ABC-ATPase->SIG+TM+TM+TM->	PspC+TM+TM+TM+HATPase_c	PspC+TM+TM+TM	-	357	AWU68_0986	bacteria>actinobacteria	Corynebacterium simulans	histidine kinase-, DNA gyrase B-, and HSP90-like ATPase family protein [Corynebacterium simulans]	1004392247	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
ABY22719.1	-	PspC+TM+TM+TM+TM	PspC+TM+TM+TM+TM	-	339	RSal33209_0978	bacteria>actinobacteria	Renibacterium salmoninarum ATCC 33209	two-component signal transduction protein [Renibacterium salmoninarum ATCC 33209]	162953204	 PspC+TM+TM+TM+TM+HISKIN	000003.273	PspC
AOM77291.1	TM->PspC+LiaI-LiaF-TM*->LiaI-LiaF-TM+Toast-rack->	PspC+TM	PspC+LiaI-LiaF-TM	-	256	BFS30_09025	bacteria>bacteroidetes	Pedobacter steynii	PspC family transcriptional regulator [Pedobacter steynii]	1062636630	 PspC+LiaI-LiaF-TM	000004.200	PspC
ALL04766.1	TM->PspC+LiaI-LiaF-TM*->LiaI-LiaF-TM+Toast-rack->	PspC+TM+TM	PspC+LiaI-LiaF-TM	-	252	AQ505_04260	bacteria>bacteroidetes	Pedobacter sp. PACM 27299	PspC family transcriptional regulator [Pedobacter sp. PACM 27299]	941973337	 PspC+LiaI-LiaF-TM	000004.200	PspC
ACU05652.1	<-LiaI-LiaF-TM+Toast-rack<-PspC+LiaI-LiaF-TM*<-TM	PspC+TM	PspC+LiaI-LiaF-TM	-	244	Phep_3459	bacteria>bacteroidetes	Pedobacter heparinus DSM 2366	PspC domain protein [Pedobacter heparinus DSM 2366]	255346326	 PspC+LiaI-LiaF-TM	000004.200	PspC
AMQ01800.1	PspC+LiaI-LiaF-TM*->LiaI-LiaF-TM+Toast-rack->	PspC+TM	PspC+LiaI-LiaF-TM	-	222	AY601_4983	bacteria>bacteroidetes	Pedobacter cryoconitis	PspC domain protein [Pedobacter cryoconitis]	1005376024	 PspC+LiaI-LiaF-TM	000004.200	PspC
ADZ78232.1	TM->PspC+LiaI-LiaF-TM*->LiaI-LiaF-TM+Toast-rack->	PspC+TM+TM	PspC+LiaI-LiaF-TM	-	182	Sph21_1670	bacteria>bacteroidetes	Sphingobacterium sp. 21	phage shock protein C, PspC [Sphingobacterium sp. 21]	326549847	 PspC+LiaI-LiaF-TM	000004.200	PspC
OIO49984.1	<-Cluster552_2clades||SIG+TM+TM+TM+TM+TM+TM-><-?<-RnaseT2<-Cluster287_4clades<-PspC+LiaI-LiaF-TM*<-?<-FKBP	PspC+TM+TM	PspC+LiaI-LiaF-TM	-	178	AUJ36_01230	bacteria	Parcubacteria group bacterium CG1_02_41_26	hypothetical protein AUJ36_01230 [Parcubacteria group bacterium CG1_02_41_26]	1101090447	 PspC+LiaI-LiaF-TM	000004.200	PspC
ADO77885.1	<-Cluster559_2clades<-?<-?<-?<-?||SIG+TM+TM+TM+TM-><-?<-PspC+LiaI-LiaF-TM*<-SIG+TM+TM+TM+TM+ABC-ATPase	PspC+TM+TM	PspC+LiaI-LiaF-TM	-	175	Hprae_1760	bacteria>firmicutes	Halanaerobium praevalens DSM 2228	phage shock protein C, PspC [Halanaerobium praevalens DSM 2228]	309390005	 PspC+LiaI-LiaF-TM	000004.200	PspC
ADY52791.1	<-LiaI-LiaF-TM+Toast-rack<-PspC+LiaI-LiaF-TM*	PspC+TM+TM	PspC+TM+TM	-	174	Pedsa_2242	bacteria>bacteroidetes	Pseudopedobacter saltans DSM 12145	phage shock protein C, PspC [Pseudopedobacter saltans DSM 12145]	324973807	 PspC+LiaI-LiaF-TM	000004.200	PspC
KKW48317.1	<-PspC+LiaI-LiaF-TM*	PspC+TM+TM	PspC+LiaI-LiaF-TM	-	174	UY99_C0005G0026	bacteria	Parcubacteria group bacterium GW2011_GWA1_59_11	Phage shock protein C, PspC [Parcubacteria group bacterium GW2011_GWA1_59_11]	818915459	 PspC+LiaI-LiaF-TM	000004.200	PspC
CBH22067.1	<-PspC+LiaI-LiaF-TM*	PspC+TM+TM	PspC+TM+TM	-	173	CLOST_1947	bacteria>firmicutes	[Clostridium] sticklandii	conserved membrane protein of unknown function [[Clostridium] sticklandii]	308826029	 PspC+LiaI-LiaF-TM	000004.200	PspC
AKD56597.1	<-LiaI-LiaF-TM+Toast-rack<-PspC+LiaI-LiaF-TM*	PspC+TM	PspC+TM	-	172	SD10_18475	bacteria>bacteroidetes	Spirosoma radiotolerans	phage-shock protein [Spirosoma radiotolerans]	808695758	 PspC+LiaI-LiaF-TM	000004.200	PspC
KKR05695.1	SPOUT->Cluster857_2clades->?->?-><-?||?->PspC+LiaI-LiaF-TM*->LiaI-LiaF-TM+Toast-rack->	PspC+TM+TM	PspC+TM+TM	-	172	UT34_C0002G0202	bacteria	candidate division WS6 bacterium GW2011_GWF2_39_15	Phage shock protein C, PspC [candidate division WS6 bacterium GW2011_GWF2_39_15]	818443075	 PspC+LiaI-LiaF-TM	000004.200	PspC
ADB37003.1	PspC+LiaI-LiaF-TM*->LiaI-LiaF-TM+Toast-rack->	PspC+TM	PspC+LiaI-LiaF-TM	-	170	Slin_0952	bacteria>bacteroidetes	Spirosoma linguale DSM 74	phage shock protein C, PspC [Spirosoma linguale DSM 74]	283815165	 PspC+LiaI-LiaF-TM	000004.200	PspC
AEH60032.1	<-Cluster372_2clades||?->?-><-?<-PspC+LiaI-LiaF-TM*<-SIG+TM+TM+TM+TM+TM+TM<-?<-SIG+TM+TM+TM<-ABC-ATPase<-ABC-ATPase<-SIG+TM+TM+TM+TM	PspC+DUF3682+TM+TM	PspC+LiaI-LiaF-TM	-	170	Mzhil_0152	archaea>euryarchaeota	Methanosalsum zhilinae DSM 4017	phage shock protein C, PspC [Methanosalsum zhilinae DSM 4017]	335929491	 PspC+LiaI-LiaF-TM	000004.200	PspC
KKQ46386.1	<-PspC+LiaI-LiaF-TM*	PspC+TM+TM	PspC+LiaI-LiaF-TM	-	170	US62_C0001G0029	bacteria	Candidatus Woesebacteria bacterium GW2011_GWA1_37_8	hypothetical protein US62_C0001G0029 [Candidatus Woesebacteria bacterium GW2011_GWA1_37_8]	818365861	 PspC+LiaI-LiaF-TM	000004.200	PspC
KKQ87786.1	PspC+LiaI-LiaF-TM*->	PspC+TM+TM	PspC+LiaI-LiaF-TM	-	170	UT10_C0001G0027	bacteria	Candidatus Woesebacteria bacterium GW2011_GWB1_38_8b	hypothetical protein UT10_C0001G0027 [Candidatus Woesebacteria bacterium GW2011_GWB1_38_8b]	818409828	 PspC+LiaI-LiaF-TM	000004.200	PspC
KKP69362.1	<-LiaI-LiaF-TM+Toast-rack<-PspC+LiaI-LiaF-TM*<-?<-ABC-ATPase	PspC+TM+TM	PspC+TM+TM	-	167	UR67_C0007G0067	bacteria	candidate division CPR3 bacterium GW2011_GWF2_35_18	hypothetical protein UR67_C0007G0067 [candidate division CPR3 bacterium GW2011_GWF2_35_18]	818283970	 PspC+LiaI-LiaF-TM	000004.200	PspC
KKP87011.1	ABC-ATPase->?->PspC+LiaI-LiaF-TM*->LiaI-LiaF-TM+Toast-rack->	PspC+TM+TM	PspC+TM+TM	-	167	UR87_C0006G0004	bacteria	candidate division CPR3 bacterium GW2011_GWE2_35_7	hypothetical protein UR87_C0006G0004 [candidate division CPR3 bacterium GW2011_GWE2_35_7]	818302681	 PspC+LiaI-LiaF-TM	000004.200	PspC
KKS65335.1	PspC+LiaI-LiaF-TM*->?->CHC2+Toprim-DNAG->	PspC+DUF2207	PspC+LiaI-LiaF-TM	-	167	UV34_C0019G0011	bacteria	Parcubacteria group bacterium GW2011_GWB1_42_6	Phage shock protein C, PspC [Parcubacteria group bacterium GW2011_GWB1_42_6]	818616883	 PspC+LiaI-LiaF-TM	000004.200	PspC
KKS91463.1	PspC+LiaI-LiaF-TM*->?->CHC2+Toprim-DNAG->	PspC+DUF2207	PspC+LiaI-LiaF-TM	-	167	UV67_C0027G0024	bacteria	Parcubacteria group bacterium GW2011_GWC1_43_12	Phage shock protein C, PspC [Parcubacteria group bacterium GW2011_GWC1_43_12]	818644576	 PspC+LiaI-LiaF-TM	000004.200	PspC
OGB62592.1	<-LiaI-LiaF-TM+Toast-rack<-PspC+LiaI-LiaF-TM*<-?<-ABC-ATPase	PspC+TM+TM	PspC+TM+TM	-	167	A2X44_04385	bacteria	candidate division CPR3 bacterium GWF2_35_18	hypothetical protein A2X44_04385 [candidate division CPR3 bacterium GWF2_35_18]	1082849080	 PspC+LiaI-LiaF-TM	000004.200	PspC
OGB65843.1	<-LiaI-LiaF-TM+Toast-rack<-PspC+LiaI-LiaF-TM*<-?<-ABC-ATPase	PspC+TM+TM	PspC+TM+TM	-	167	A2250_01635	bacteria	candidate division CPR3 bacterium RIFOXYA2_FULL_35_13	hypothetical protein A2250_01635 [candidate division CPR3 bacterium RIFOXYA2_FULL_35_13]	1082852438	 PspC+LiaI-LiaF-TM	000004.200	PspC
OGB77230.1	PspC+LiaI-LiaF-TM*->LiaI-LiaF-TM+Toast-rack->	PspC+TM+TM	PspC+TM+TM	-	167	A2476_01565	bacteria	candidate division CPR3 bacterium RIFOXYC2_FULL_35_7	hypothetical protein A2476_01565 [candidate division CPR3 bacterium RIFOXYC2_FULL_35_7]	1082865056	 PspC+LiaI-LiaF-TM	000004.200	PspC
OGB78819.1	<-LiaI-LiaF-TM+Toast-rack<-PspC+LiaI-LiaF-TM*<-?<-ABC-ATPase	PspC+TM+TM	PspC+TM+TM	-	167	A2296_05145	bacteria	candidate division CPR3 bacterium RIFOXYB2_FULL_35_8	hypothetical protein A2296_05145 [candidate division CPR3 bacterium RIFOXYB2_FULL_35_8]	1082866838	 PspC+LiaI-LiaF-TM	000004.200	PspC
OGB80597.1	ABC-ATPase->?->PspC+LiaI-LiaF-TM*->LiaI-LiaF-TM+Toast-rack->	PspC+TM+TM	PspC+TM+TM	-	167	A2011_02940	bacteria	candidate division CPR3 bacterium GWE2_35_7	hypothetical protein A2011_02940 [candidate division CPR3 bacterium GWE2_35_7]	1082868917	 PspC+LiaI-LiaF-TM	000004.200	PspC
ACL19375.1	Cluster193_3clades->PspC+LiaI-LiaF-TM*->	PspC+TM+TM	PspC+TM+TM	-	165	Dhaf_1319	bacteria>firmicutes	Desulfitobacterium hafniense DCB-2	phage shock protein C, PspC [Desulfitobacterium hafniense DCB-2]	219537636	 PspC+LiaI-LiaF-TM	000004.200	PspC
AFK04849.1	-	PspC+TM+TM	PspC+TM+TM	-	165	Emtol_3723	bacteria>bacteroidetes	Emticicia oligotrophica DSM 17448	phage shock protein C, PspC [Emticicia oligotrophica DSM 17448]	387856752	 PspC+LiaI-LiaF-TM	000004.200	PspC
AFL99683.1	PspC+LiaI-LiaF-TM*->	PspC+TM+TM	PspC+LiaI-LiaF-TM	-	165	Desde_1254	bacteria>firmicutes	Desulfitobacterium dehalogenans ATCC 51507	putative stress-responsive transcriptional regulator [Desulfitobacterium dehalogenans ATCC 51507]	390523953	 PspC+LiaI-LiaF-TM	000004.200	PspC
BAE85836.1	<-PspC+LiaI-LiaF-TM*<-Cluster193_3clades	PspC+TM+TM	PspC+TM+TM	-	165	DSY4047	bacteria>firmicutes	Desulfitobacterium hafniense Y51	hypothetical protein DSY4047 [Desulfitobacterium hafniense Y51]	89336241	 PspC+LiaI-LiaF-TM	000004.200	PspC
