AccNum	GenContext	SIG.TM.PFAM	SIG.TM.LADB	PFAM	Length	GenName	Lineage	Species	Annotation	GI	Lineage.final	Lineage.final.old	Domain	DomArch.norep	GenContext.norep	DA.doms	GC.DA
AJI92986.1	<-TM+TM+IIGP1<-CR-ATPase1<-Phageshock_PspD<-PspC*<-PspB	PspC	PspC	-	119	pspC	bacteria>proteobacteria>gammaproteobacteria	Yersinia pestis	phage shock protein C [Yersinia pestis]	755295802	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-TM(s)+IIGP1<-CR-ATPase1<-Phageshock_PspD<-PspC*<-PspB	PspC	 TM(s)+IIGP1 CR-ATPase1 Phageshock_PspD PspC* PspB
AJI93664.1	<-TM+TM+IIGP1<-CR-ATPase1<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	PspC	-	119	pspC	bacteria>proteobacteria>gammaproteobacteria	Yersinia ruckeri	phage shock protein C [Yersinia ruckeri]	755306182	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-TM(s)+IIGP1<-CR-ATPase1<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	 TM(s)+IIGP1 CR-ATPase1 Phageshock_PspD PspC* PspB PspA
AJJ56479.1	PspB->PspC*->Phageshock_PspD->CR-ATPase1->TM+TM+IIGP1->	PspC	PspC	-	119	pspC	bacteria>proteobacteria>gammaproteobacteria	Yersinia pseudotuberculosis IP 32953	phage shock protein C [Yersinia pseudotuberculosis IP 32953]	755362595	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	PspB->PspC*->Phageshock_PspD->CR-ATPase1->TM(s)+IIGP1->	PspC	PspB PspC* Phageshock_PspD CR-ATPase1 TM(s)+IIGP1 
AJJ78920.1	<-TM+TM+IIGP1<-CR-ATPase1<-Phageshock_PspD<-PspC*<-PspB	PspC	PspC	-	119	pspC	bacteria>proteobacteria>gammaproteobacteria	Yersinia pestis Antiqua	phage shock protein C [Yersinia pestis Antiqua]	755422342	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-TM(s)+IIGP1<-CR-ATPase1<-Phageshock_PspD<-PspC*<-PspB	PspC	 TM(s)+IIGP1 CR-ATPase1 Phageshock_PspD PspC* PspB
AJZ89709.1	<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	PspC	-	119	VW41_12030	bacteria>proteobacteria>gammaproteobacteria	Klebsiella michiganensis	transcriptional regulator [Klebsiella michiganensis]	785749486	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	 Phageshock_PspD PspC* PspB PspA
AKA37299.1	<-TM+TM+IIGP1<-CR-ATPase1<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	PspC	-	119	UGYR_02080	bacteria>proteobacteria>gammaproteobacteria	Yersinia ruckeri	transcriptional regulator [Yersinia ruckeri]	788043238	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-TM(s)+IIGP1<-CR-ATPase1<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	 TM(s)+IIGP1 CR-ATPase1 Phageshock_PspD PspC* PspB PspA
AKE10273.1	PspB->PspC*->	PspC	PspC	-	119	XJ20_10440	bacteria>proteobacteria>gammaproteobacteria	Serratia liquefaciens	transcriptional regulator [Serratia liquefaciens]	808953119	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	PspB->PspC*->	PspC	PspB PspC* 
AKI66839.1	<-SIG+RHOD-CDC25<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	PspC	-	119	ABE81_09940	bacteria>proteobacteria>gammaproteobacteria	Shigella boydii	transcriptional regulator [Shigella boydii]	827430280	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-SIG+RHOD-CDC25<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	 SIG+RHOD-CDC25 Phageshock_PspD PspC* PspB PspA
AKK99799.1	PspA->PspB->PspC*->Phageshock_PspD->	PspC	PspC	-	119	AB190_04130	bacteria>proteobacteria>gammaproteobacteria	Enterobacter asburiae	transcriptional regulator [Enterobacter asburiae]	828922643	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	PspA->PspB->PspC*->Phageshock_PspD->	PspC	PspA PspB PspC* Phageshock_PspD 
AKL04957.1	<-TM+TM+IIGP1<-CR-ATPase1<-SIG+RHOD-CDC25<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	PspC	-	119	AB184_06735	bacteria>proteobacteria>gammaproteobacteria	Klebsiella oxytoca	transcriptional regulator [Klebsiella oxytoca]	828928469	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-TM(s)+IIGP1<-CR-ATPase1<-SIG+RHOD-CDC25<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	 TM(s)+IIGP1 CR-ATPase1 SIG+RHOD-CDC25 Phageshock_PspD PspC* PspB PspA
AKL12168.1	<-TM+TM+IIGP1<-CR-ATPase1<-SIG+RHOD-CDC25<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	PspC	-	119	AB182_12970	bacteria>proteobacteria>gammaproteobacteria	Kluyvera intermedia	transcriptional regulator [Kluyvera intermedia]	828935925	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-TM(s)+IIGP1<-CR-ATPase1<-SIG+RHOD-CDC25<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	 TM(s)+IIGP1 CR-ATPase1 SIG+RHOD-CDC25 Phageshock_PspD PspC* PspB PspA
AKL16515.1	PspA->PspB->PspC*->Phageshock_PspD->	PspC	PspC	-	119	AB180_05630	bacteria>proteobacteria>gammaproteobacteria	Citrobacter freundii	transcriptional regulator [Citrobacter freundii]	828940533	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	PspA->PspB->PspC*->Phageshock_PspD->	PspC	PspA PspB PspC* Phageshock_PspD 
AKL21877.1	<-TM+TM+IIGP1<-CR-ATPase1<-SIG+RHOD-CDC25<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	PspC	-	119	AB181_06985	bacteria>proteobacteria>gammaproteobacteria	Klebsiella oxytoca	transcriptional regulator [Klebsiella oxytoca]	828946673	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-TM(s)+IIGP1<-CR-ATPase1<-SIG+RHOD-CDC25<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	 TM(s)+IIGP1 CR-ATPase1 SIG+RHOD-CDC25 Phageshock_PspD PspC* PspB PspA
AKL36706.1	<-TM+TM+IIGP1<-CR-ATPase1<-SIG+RHOD-CDC25<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	PspC	-	119	AB185_23645	bacteria>proteobacteria>gammaproteobacteria	Klebsiella oxytoca	transcriptional regulator [Klebsiella oxytoca]	828963037	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-TM(s)+IIGP1<-CR-ATPase1<-SIG+RHOD-CDC25<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	 TM(s)+IIGP1 CR-ATPase1 SIG+RHOD-CDC25 Phageshock_PspD PspC* PspB PspA
AKL43744.1	PspA->PspB->PspC*->	PspC	PspC	-	119	AB188_25885	bacteria>proteobacteria>gammaproteobacteria	Serratia marcescens	transcriptional regulator [Serratia marcescens]	828970468	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	PspA->PspB->PspC*->	PspC	PspA PspB PspC* 
AKL55251.1	<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	PspC	-	119	AB183_04505	bacteria>proteobacteria>gammaproteobacteria	Citrobacter freundii	transcriptional regulator [Citrobacter freundii]	828983555	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	 Phageshock_PspD PspC* PspB PspA
AKZ73704.1	PspA->PspB->PspC*->Phageshock_PspD->	PspC	PspC	-	119	LI67_013535	bacteria>proteobacteria>gammaproteobacteria	Enterobacter cloacae complex sp 35734	transcriptional regulator [Enterobacter cloacae complex sp. 35734]	918037081	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	PspA->PspB->PspC*->Phageshock_PspD->	PspC	PspA PspB PspC* Phageshock_PspD 
AKZ84481.1	<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	PspC	-	119	LI65_012910	bacteria>proteobacteria>gammaproteobacteria	Enterobacter hormaechei subsp steigerwaltii	transcriptional regulator [Enterobacter hormaechei subsp. steigerwaltii]	918046101	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	 Phageshock_PspD PspC* PspB PspA
ALA02385.1	<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	PspC	-	119	LI63_013975	bacteria>proteobacteria>gammaproteobacteria	Enterobacter hormaechei subsp oharae	transcriptional regulator [Enterobacter hormaechei subsp. oharae]	918059277	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	 Phageshock_PspD PspC* PspB PspA
ALL17886.1	<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	PspC	-	119	NI40_012160	bacteria>proteobacteria>gammaproteobacteria	Enterobacter sp E20	phage shock protein C [Enterobacter sp. E20]	941980427	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	 Phageshock_PspD PspC* PspB PspA
ALL38370.1	<-TM+TM+IIGP1<-CR-ATPase1<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	PspC	-	119	AR325_15865	bacteria>proteobacteria>gammaproteobacteria	Serratia marcescens	DNA-binding transcriptional activator PspC [Serratia marcescens]	943366696	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-TM(s)+IIGP1<-CR-ATPase1<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	 TM(s)+IIGP1 CR-ATPase1 Phageshock_PspD PspC* PspB PspA
ALQ47128.1	<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	PspC	-	119	ATN83_3013	bacteria>proteobacteria>gammaproteobacteria	Raoultella ornithinolytica	Phage shock protein C [Raoultella ornithinolytica]	958293813	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	 Phageshock_PspD PspC* PspB PspA
ALZ55846.1	<-SIG+RHOD-CDC25<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	PspC	-	119	FORC11_1915	bacteria>proteobacteria>gammaproteobacteria	Shigella sonnei	Phage shock protein C [Shigella sonnei]	975004942	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-SIG+RHOD-CDC25<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	 SIG+RHOD-CDC25 Phageshock_PspD PspC* PspB PspA
ALZ96261.1	PspA->PspB->PspC*->Phageshock_PspD->	PspC	PspC	-	119	APT61_09680	bacteria>proteobacteria>gammaproteobacteria	Leclercia adecarboxylata	phage shock protein C [Leclercia adecarboxylata]	975037736	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	PspA->PspB->PspC*->Phageshock_PspD->	PspC	PspA PspB PspC* Phageshock_PspD 
AMA03582.1	<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	PspC	-	119	ACJ69_07925	bacteria>proteobacteria>gammaproteobacteria	Enterobacter asburiae	transcriptional regulator [Enterobacter asburiae]	975831686	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	 Phageshock_PspD PspC* PspB PspA
AMG14952.1	PspA->PspB->PspC*->Phageshock_PspD->SIG+RHOD-CDC25->	PspC	PspC	-	119	AL477_05325	bacteria>proteobacteria>gammaproteobacteria	Shigella sonnei	phage shock protein C [Shigella sonnei]	991846666	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	PspA->PspB->PspC*->Phageshock_PspD->SIG+RHOD-CDC25->	PspC	PspA PspB PspC* Phageshock_PspD SIG+RHOD-CDC25 
AMG54175.1	PspA->PspB->PspC*->Phageshock_PspD->	PspC	PspC	-	119	AL524_14340	bacteria>proteobacteria>gammaproteobacteria	Citrobacter amalonaticus	phage shock protein C [Citrobacter amalonaticus]	991890956	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	PspA->PspB->PspC*->Phageshock_PspD->	PspC	PspA PspB PspC* Phageshock_PspD 
AMG94774.1	<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	PspC	-	119	AL479_20825	bacteria>proteobacteria>gammaproteobacteria	Citrobacter amalonaticus	phage shock protein C [Citrobacter amalonaticus]	991931569	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	 Phageshock_PspD PspC* PspB PspA
AMH01942.1	PspB->PspC*->Phageshock_PspD->CR-ATPase1->TM+TM+IIGP1->	PspC	PspC	-	119	AL485_23785	bacteria>proteobacteria>gammaproteobacteria	Serratia liquefaciens	phage shock protein C [Serratia liquefaciens]	991938738	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	PspB->PspC*->Phageshock_PspD->CR-ATPase1->TM(s)+IIGP1->	PspC	PspB PspC* Phageshock_PspD CR-ATPase1 TM(s)+IIGP1 
AMH14715.1	<-Cluster65_2clades||?-><-NtrC-AAA+FIS-HTH<-TM+TM+IIGP1<-CR-ATPase1<-SIG+RHOD-CDC25<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	PspC	-	119	AL515_12980	bacteria>proteobacteria>gammaproteobacteria	Citrobacter sp FDAARGOS_156	phage shock protein C [Citrobacter sp. FDAARGOS_156]	991951515	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-Cluster65_2clades||?-><-NtrC-AAA+FIS-HTH<-TM(s)+IIGP1<-CR-ATPase1<-SIG+RHOD-CDC25<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	 Cluster65_2clades ? NtrC-AAA+FIS-HTH TM(s)+IIGP1 CR-ATPase1 SIG+RHOD-CDC25 Phageshock_PspD PspC* PspB PspA
AMH18973.1	PspA->PspB->PspC*->Phageshock_PspD->CR-ATPase1->TM+TM+IIGP1->	PspC	PspC	-	119	AL518_13740	bacteria>proteobacteria>gammaproteobacteria	Hafnia alvei	phage shock protein C [Hafnia alvei]	991955774	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	PspA->PspB->PspC*->Phageshock_PspD->CR-ATPase1->TM(s)+IIGP1->	PspC	PspA PspB PspC* Phageshock_PspD CR-ATPase1 TM(s)+IIGP1 
AML58709.1	<-TM+TM+IIGP1<-CR-ATPase1<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	PspC	-	119	AXX16_3012	bacteria>proteobacteria>gammaproteobacteria	Serratia rubidaea	Phage shock protein C [Serratia rubidaea]	1000825952	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-TM(s)+IIGP1<-CR-ATPase1<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	 TM(s)+IIGP1 CR-ATPase1 Phageshock_PspD PspC* PspB PspA
AMN57726.1	PspA->PspB->PspC*->Phageshock_PspD->SIG+RHOD-CDC25->	PspC	PspC	-	119	AD867_07530	bacteria>proteobacteria>gammaproteobacteria	Shigella flexneri 2a	transcriptional regulator [Shigella flexneri 2a]	1002751192	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	PspA->PspB->PspC*->Phageshock_PspD->SIG+RHOD-CDC25->	PspC	PspA PspB PspC* Phageshock_PspD SIG+RHOD-CDC25 
AMN62983.1	<-SIG+RHOD-CDC25<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	PspC	-	119	AD871_10620	bacteria>proteobacteria>gammaproteobacteria	Shigella flexneri 4c	transcriptional regulator [Shigella flexneri 4c]	1002756452	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-SIG+RHOD-CDC25<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	 SIG+RHOD-CDC25 Phageshock_PspD PspC* PspB PspA
AMO49672.1	<-Cluster65_2clades||?-><-NtrC-AAA+FIS-HTH<-TM+TM+IIGP1<-CR-ATPase1<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	PspC	-	119	AKI40_3292	bacteria>proteobacteria>gammaproteobacteria	Enterobacter sp FY07	DNA-binding transcriptional activator [Enterobacter sp. FY-07]	1003370882	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-Cluster65_2clades||?-><-NtrC-AAA+FIS-HTH<-TM(s)+IIGP1<-CR-ATPase1<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	 Cluster65_2clades ? NtrC-AAA+FIS-HTH TM(s)+IIGP1 CR-ATPase1 Phageshock_PspD PspC* PspB PspA
AMO82613.1	<-TM+TM+IIGP1<-CR-ATPase1<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	PspC	-	119	DSM2777_17170	bacteria>proteobacteria>gammaproteobacteria	Obesumbacterium proteus	DNA-binding transcriptional activator PspC [Obesumbacterium proteus]	1004383579	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-TM(s)+IIGP1<-CR-ATPase1<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	 TM(s)+IIGP1 CR-ATPase1 Phageshock_PspD PspC* PspB PspA
AMR15742.1	PspA->PspB->PspC*->Phageshock_PspD->CR-ATPase1->TM+TM+IIGP1->	PspC	PspC	-	119	AVR78_15950	bacteria>proteobacteria>gammaproteobacteria	Klebsiella quasipneumoniae	DNA-binding transcriptional activator PspC [Klebsiella quasipneumoniae]	1008884068	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	PspA->PspB->PspC*->Phageshock_PspD->CR-ATPase1->TM(s)+IIGP1->	PspC	PspA PspB PspC* Phageshock_PspD CR-ATPase1 TM(s)+IIGP1 
AMR23054.1	PspA->PspB->PspC*->Phageshock_PspD->SIG+RHOD-CDC25->	PspC	PspC	-	119	A0259_10655	bacteria>proteobacteria>gammaproteobacteria	Shigella sp PAMC 28760	DNA-binding transcriptional activator PspC [Shigella sp. PAMC 28760]	1008891384	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	PspA->PspB->PspC*->Phageshock_PspD->SIG+RHOD-CDC25->	PspC	PspA PspB PspC* Phageshock_PspD SIG+RHOD-CDC25 
AMX04951.1	PspA->PspB->PspC*->Phageshock_PspD->?->?->?->SIG+TM+TM+TM+TM+TM->SIG+TM+TM+TM+TM+TM->	PspC	PspC	-	119	pspC	bacteria>proteobacteria>gammaproteobacteria	Enterobacter asburiae	phage shock protein C [Enterobacter asburiae]	1016274372	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	PspA->PspB->PspC*->Phageshock_PspD->?->?->?->SIG+TM(s)->SIG+TM(s)->	PspC	PspA PspB PspC* Phageshock_PspD ? ? ? SIG+TM(s) SIG+TM(s) 
ANB55386.1	<-PspC*<-PspB<-PspA	PspC	PspC	-	119	WM43_22250	bacteria>proteobacteria>gammaproteobacteria	Aeromonas veronii	DNA-binding transcriptional activator PspC (plasmid) [Aeromonas veronii]	1024268622	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-PspC*<-PspB<-PspA	PspC	 PspC* PspB PspA
ANC42138.1	<-TM+TM+IIGP1<-CR-ATPase1<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	PspC	-	119	A6V27_18050	bacteria>proteobacteria>gammaproteobacteria	Hafnia alvei	DNA-binding transcriptional activator PspC [Hafnia alvei]	1025016635	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-TM(s)+IIGP1<-CR-ATPase1<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	 TM(s)+IIGP1 CR-ATPase1 Phageshock_PspD PspC* PspB PspA
ANE77631.1	<-PspC*<-PspB<-PspA	PspC	PspC	-	119	A4U42_00340	bacteria>proteobacteria>gammaproteobacteria	Dickeya solani IPO 2222	DNA-binding transcriptional activator PspC [Dickeya solani IPO 2222]	1028496342	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-PspC*<-PspB<-PspA	PspC	 PspC* PspB PspA
ANG93019.1	<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	PspC	-	119	A8A57_11620	bacteria>proteobacteria>gammaproteobacteria	Lelliottia amnigena	envelope stress response membrane protein PspC [Lelliottia amnigena]	1032541440	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	 Phageshock_PspD PspC* PspB PspA
ANI82839.1	PspA->PspB->PspC*->Phageshock_PspD->CR-ATPase1->TM+TM+IIGP1->NtrC-AAA+FIS-HTH-><-?||Cluster65_2clades->	PspC	PspC	-	119	AWR26_11995	bacteria>proteobacteria>gammaproteobacteria	Kosakonia oryzae	phage shock protein C [Kosakonia oryzae]	1034667670	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	PspA->PspB->PspC*->Phageshock_PspD->CR-ATPase1->TM(s)+IIGP1->NtrC-AAA+FIS-HTH-><-?||Cluster65_2clades->	PspC	PspA PspB PspC* Phageshock_PspD CR-ATPase1 TM(s)+IIGP1 NtrC-AAA+FIS-HTH ? Cluster65_2clades 
ANJ95692.1	PspA->PspB->PspC*->	PspC	PspC	-	119	ADP72_22960	bacteria>proteobacteria>gammaproteobacteria	Serratia plymuthica	transcriptional regulator [Serratia plymuthica]	1036404053	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	PspA->PspB->PspC*->	PspC	PspA PspB PspC* 
ANJ98863.1	<-PspC*<-PspB<-PspA	PspC	PspC	-	119	ADP73_13290	bacteria>proteobacteria>gammaproteobacteria	Serratia plymuthica	transcriptional regulator [Serratia plymuthica]	1036407225	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-PspC*<-PspB<-PspA	PspC	 PspC* PspB PspA
ANM77228.1	<-PspC*<-PspB<-PspA||?->NtrC-AAA+FIS-HTH->	PspC	PspC	-	119	pspC	bacteria>proteobacteria>gammaproteobacteria	Serratia marcescens	phage shock protein C [Serratia marcescens]	1039033033	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-PspC*<-PspB<-PspA||?->NtrC-AAA+FIS-HTH->	PspC	 PspC* PspB PspA ? NtrC-AAA+FIS-HTH 
ANR77277.1	PspA->PspB->PspC*->Phageshock_PspD->CR-ATPase1->TM+TM+IIGP1->NtrC-AAA+FIS-HTH-><-?||Cluster65_2clades->	PspC	PspC	-	119	BBB57_02790	bacteria>proteobacteria>gammaproteobacteria	Kosakonia sacchari	DNA-binding transcriptional activator PspC [Kosakonia sacchari]	1043190075	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	PspA->PspB->PspC*->Phageshock_PspD->CR-ATPase1->TM(s)+IIGP1->NtrC-AAA+FIS-HTH-><-?||Cluster65_2clades->	PspC	PspA PspB PspC* Phageshock_PspD CR-ATPase1 TM(s)+IIGP1 NtrC-AAA+FIS-HTH ? Cluster65_2clades 
ANS17567.1	PspA->PspB->PspC*->Phageshock_PspD->	PspC	PspC	-	119	AB284_13305	bacteria>proteobacteria>gammaproteobacteria	Enterobacter hormaechei	transcriptional regulator [Enterobacter hormaechei]	1043696630	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	PspA->PspB->PspC*->Phageshock_PspD->	PspC	PspA PspB PspC* Phageshock_PspD 
ANS43196.1	<-TM+TM+IIGP1<-CR-ATPase1<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	PspC	-	119	pspC	bacteria>proteobacteria>gammaproteobacteria	Serratia plymuthica PRI2C	Phage shock protein C [Serratia plymuthica PRI-2C]	1043712844	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-TM(s)+IIGP1<-CR-ATPase1<-Phageshock_PspD<-PspC*<-PspB<-PspA	PspC	 TM(s)+IIGP1 CR-ATPase1 Phageshock_PspD PspC* PspB PspA
ANZ05747.1	PspA->PspB->PspC*->Phageshock_PspD->	PspC	PspC	-	119	HY59_10310	bacteria>proteobacteria>gammaproteobacteria	Raoultella ornithinolytica	transcriptional regulator [Raoultella ornithinolytica]	1050205606	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	PspA->PspB->PspC*->Phageshock_PspD->	PspC	PspA PspB PspC* Phageshock_PspD 
ANZ87248.1	PspA->PspB->PspC*->Phageshock_PspD->	PspC	PspC	-	119	CfB38_2327	bacteria>proteobacteria>gammaproteobacteria	Citrobacter freundii	transcriptional regulator [Citrobacter freundii]	1050865051	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	PspA->PspB->PspC*->Phageshock_PspD->	PspC	PspA PspB PspC* Phageshock_PspD 
AOE99513.1	<-PspC*<-PspB<-PspA	PspC	PspC	-	119	ATE40_009755	bacteria>proteobacteria>gammaproteobacteria	Serratia sp YD25	DNA-binding transcriptional activator PspC [Serratia sp. YD25]	1057965422	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspC	<-PspC*<-PspB<-PspA	PspC	 PspC* PspB PspA
