AccNum	GenContext	SIG.TM.PFAM	SIG.TM.LADB	PFAM	Length	GenName	Lineage	Species	Annotation	GI	Lineage.final	Lineage.final.old	Domain	DomArch.norep	GenContext.norep	DA.doms	GC.DA
AHW89252.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Klebsiella michiganensis HKOPL1	phage shock protein B [Klebsiella michiganensis HKOPL1]	612159763	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AHW94061.1	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter asburiae L1	phage shock protein [Enterobacter asburiae L1]	612151390	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AHY13484.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Citrobacter freundii CFNIH1	phage shock protein [Citrobacter freundii CFNIH1]	619738245	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AIA70820.1	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Pectobacterium atrosepticum	phage shock protein [Pectobacterium atrosepticum]	641745349	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AID89827.1	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Klebsiella oxytoca KONIH1	phage shock protein [Klebsiella oxytoca KONIH1]	660569907	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AIE64136.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter cloacae ECNIH2	phage shock protein [Enterobacter cloacae ECNIH2]	662714557	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AIE70052.1	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Klebsiella michiganensis	phage shock protein [Klebsiella michiganensis]	662709743	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AIK14408.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Pectobacterium atrosepticum	phage shock protein B [Pectobacterium atrosepticum]	672933573	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AIL35416.1	PspA->PspB*->PspC->	PspB	PspB	SIG	74	SFy_1880	bacteria>proteobacteria>gammaproteobacteria	Shigella flexneri 2003036	PsPB [Shigella flexneri 2003036]	675091448	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AIL40340.1	PspA->PspB*->PspC->	PspB	PspB	SIG	74	SFyv_1938	bacteria>proteobacteria>gammaproteobacteria	Shigella flexneri Shi06HN006	PsPB [Shigella flexneri Shi06HN006]	675097868	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AIR03115.1	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Cedecea neteri	phage shock protein [Cedecea neteri]	689262585	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AIR62480.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Cedecea neteri	phage shock protein [Cedecea neteri]	690279798	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AIR66682.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Cedecea neteri	phage shock protein [Cedecea neteri]	690284032	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AIU88720.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Pectobacterium carotovorum subsp odoriferum	phage shock protein [Pectobacterium carotovorum subsp. odoriferum]	700313600	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AIX51229.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Pantoea sp PSNIH1	phage shock protein [Pantoea sp. PSNIH1]	723257208	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AJA96883.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	KR75_19105	bacteria>proteobacteria>gammaproteobacteria	Klebsiella variicola	phage shock protein B [Klebsiella variicola]	742128748	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AJB63085.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter hormaechei subsp steigerwaltii	phage shock protein [Enterobacter hormaechei subsp. steigerwaltii]	742982170	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AJB82060.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter hormaechei subsp oharae	phage shock protein [Enterobacter hormaechei subsp. oharae]	742991459	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AJF72877.1	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Raoultella ornithinolytica	phage shock protein [Raoultella ornithinolytica]	751396791	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AJJ11748.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Yersinia rohdei	phage shock protein B [Yersinia rohdei]	755394510	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AJZ89710.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Klebsiella michiganensis	phage shock protein [Klebsiella michiganensis]	785749487	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AKE95849.1	PspA->PspB*->PspC->	PspB	PspB	SIG	74	CSK29544_02898	bacteria>proteobacteria>gammaproteobacteria	Cronobacter sakazakii	phage shock protein B [Cronobacter sakazakii]	816222461	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AKI66840.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Shigella boydii	phage shock protein [Shigella boydii]	827430281	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AKK99798.1	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter asburiae	phage shock protein [Enterobacter asburiae]	828922642	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AKL04958.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Klebsiella oxytoca	phage shock protein [Klebsiella oxytoca]	828928470	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AKL12169.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Kluyvera intermedia	phage shock protein [Kluyvera intermedia]	828935926	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AKL16514.1	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Citrobacter freundii	phage shock protein [Citrobacter freundii]	828940532	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AKL21878.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Klebsiella oxytoca	phage shock protein [Klebsiella oxytoca]	828946674	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AKL36707.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Klebsiella oxytoca	phage shock protein [Klebsiella oxytoca]	828963038	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AKL55252.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Citrobacter freundii	phage shock protein [Citrobacter freundii]	828983556	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AKZ73703.1	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter cloacae complex sp 35734	phage-shock protein [Enterobacter cloacae complex sp. 35734]	918037080	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AKZ84482.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter hormaechei subsp steigerwaltii	phage-shock protein [Enterobacter hormaechei subsp. steigerwaltii]	918046102	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ALA02386.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter hormaechei subsp oharae	phage-shock protein [Enterobacter hormaechei subsp. oharae]	918059278	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ALB50850.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Cronobacter sakazakii	phage-shock protein [Cronobacter sakazakii]	924299694	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ALB55154.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Cronobacter universalis NCTC 9529	phage-shock protein [Cronobacter universalis NCTC 9529]	924310405	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ALB62901.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Cronobacter condimenti 1330	phage-shock protein [Cronobacter condimenti 1330]	924326878	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ALB66937.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Cronobacter dublinensis subsp dublinensis LMG 23823	phage-shock protein [Cronobacter dublinensis subsp. dublinensis LMG 23823]	924330916	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ALB70497.1	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Cronobacter muytjensii ATCC 51329	phage-shock protein [Cronobacter muytjensii ATCC 51329]	924334478	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
ALG69106.1	PspB*->PspC->?-><-ABC-ATPase	SIG+PspB	SIG+PspB	SIG	74	AL038_17220	bacteria>proteobacteria>gammaproteobacteria	Beggiatoa leptomitiformis	phage-shock protein [Beggiatoa leptomitiformis]	933515870	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+PspB	PspB*->PspC->?-><-ABC-ATPase	SIG PspB	PspB* PspC ? ABC-ATPase
ALL17887.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter sp E20	phage shock protein B [Enterobacter sp. E20]	941980428	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ALQ47129.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	ATN83_3014	bacteria>proteobacteria>gammaproteobacteria	Raoultella ornithinolytica	Phage shock protein B [Raoultella ornithinolytica]	958293814	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ALX78513.1	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Cronobacter malonaticus LMG 23826	phage shock protein B [Cronobacter malonaticus LMG 23826]	973755604	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
ALZ55847.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	FORC11_1916	bacteria>proteobacteria>gammaproteobacteria	Shigella sonnei	Phage shock protein B [Shigella sonnei]	975004943	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ALZ96260.1	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Leclercia adecarboxylata	phage shock protein B [Leclercia adecarboxylata]	975037735	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AMA03583.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter asburiae	phage shock protein [Enterobacter asburiae]	975831687	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AMG14951.1	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Shigella sonnei	phage shock protein B [Shigella sonnei]	991846665	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AMG54174.1	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Citrobacter amalonaticus	phage shock protein B [Citrobacter amalonaticus]	991890955	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AMG94775.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Citrobacter amalonaticus	phage shock protein B [Citrobacter amalonaticus]	991931570	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AMH14716.1	<-NtrC-AAA+FIS-HTH<-?<-?<-?<-?<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Citrobacter sp FDAARGOS_156	phage shock protein B [Citrobacter sp. FDAARGOS_156]	991951516	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-NtrC-AAA+FIS-HTH<-?<-?<-?<-?<-PspC<-PspB*<-PspA	PspB	 NtrC-AAA+FIS-HTH ? ? ? ? PspC PspB* PspA
AMN57725.1	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Shigella flexneri 2a	phage shock protein [Shigella flexneri 2a]	1002751191	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AMN62984.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Shigella flexneri 4c	phage shock protein [Shigella flexneri 4c]	1002756453	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AMO49673.1	<-NtrC-AAA+FIS-HTH<-?<-?<-?<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter sp FY07	DNA-binding transcriptional regulator of psp operon [Enterobacter sp. FY-07]	1003370883	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-NtrC-AAA+FIS-HTH<-?<-?<-?<-PspC<-PspB*<-PspA	PspB	 NtrC-AAA+FIS-HTH ? ? ? PspC PspB* PspA
AMR15741.1	PspA->PspB*->PspC->	PspB	PspB	SIG	74	AVR78_15945	bacteria>proteobacteria>gammaproteobacteria	Klebsiella quasipneumoniae	phage shock protein B [Klebsiella quasipneumoniae]	1008884067	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AMR23053.1	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Shigella sp PAMC 28760	phage shock protein B [Shigella sp. PAMC 28760]	1008891383	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AMX04950.1	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter asburiae	phage shock protein B [Enterobacter asburiae]	1016274371	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
ANB55387.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Aeromonas veronii	phage shock protein B (plasmid) [Aeromonas veronii]	1024268623	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ANG93020.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	A8A57_11625	bacteria>proteobacteria>gammaproteobacteria	Lelliottia amnigena	envelope stress response membrane protein PspB [Lelliottia amnigena]	1032541441	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ANR77276.1	PspA->PspB*->PspC->?->?->?->NtrC-AAA+FIS-HTH->	PspB	PspB	SIG	74	BBB57_02785	bacteria>proteobacteria>gammaproteobacteria	Kosakonia sacchari	phage shock protein B [Kosakonia sacchari]	1043190074	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->?->?->?->NtrC-AAA+FIS-HTH->	PspB	PspA PspB* PspC ? ? ? NtrC-AAA+FIS-HTH 
ANS17566.1	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter hormaechei	phage shock protein [Enterobacter hormaechei]	1043696629	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
ANZ05746.1	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Raoultella ornithinolytica	phage shock protein [Raoultella ornithinolytica]	1050205605	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
ANZ87247.1	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Citrobacter freundii	phage-shock protein [Citrobacter freundii]	1050865050	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AOI31286.1	PspA->PspB*->PspC->	PspB	PspB	SIG	74	BFQ28_16195	bacteria>proteobacteria>gammaproteobacteria	Citrobacter freundii	phage shock protein B [Citrobacter freundii]	1061492847	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AOL12058.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB_1	bacteria>proteobacteria>gammaproteobacteria	Enterobacter sp HK169	Phage shock protein B [Enterobacter sp. HK169]	1062062260	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AOM46382.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	FORC28_3400	bacteria>proteobacteria>gammaproteobacteria	Escherichia coli	Phage shock protein B [Escherichia coli]	1062472887	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AOP87086.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	BFV64_12270	bacteria>proteobacteria>gammaproteobacteria	Enterobacter kobei	phage shock protein B [Enterobacter kobei]	1067040713	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AOP91597.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	BFV63_12070	bacteria>proteobacteria>gammaproteobacteria	Enterobacter xiangfangensis	phage shock protein B [Enterobacter xiangfangensis]	1067045226	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AOR58382.1	PspA->PspB*->PspC->	PspB	PspB	SIG	74	A8F97_05630	bacteria>proteobacteria>gammaproteobacteria	Pectobacterium parmentieri	phage shock protein B [Pectobacterium parmentieri]	1069754609	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AOR65576.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	A7983_20395	bacteria>proteobacteria>gammaproteobacteria	Pectobacterium wasabiae CFBP 3304	phage shock protein B [Pectobacterium wasabiae CFBP 3304]	1069761804	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AOT43272.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	BH714_08205	bacteria>proteobacteria>gammaproteobacteria	Enterobacter ludwigii	phage shock protein B [Enterobacter ludwigii]	1072797401	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AOV11878.1	PspA->PspB*->PspC->	PspB	PspB	SIG	74	BJF97_12865	bacteria>proteobacteria>gammaproteobacteria	Klebsiella sp LTGPAF6F	phage shock protein B [Klebsiella sp. LTGPAF-6F]	1073972164	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
APB05588.1	PspA->PspB*->PspC->	PspB	PspB	SIG	74	BK817_11570	bacteria>proteobacteria>gammaproteobacteria	Raoultella ornithinolytica	phage shock protein B [Raoultella ornithinolytica]	1098932759	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
