GenContext.norep	Lineage.final	count
<-HPT+HISKIN+CheW<-SFII-RAD3<-REC<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-CheC<-CheC	bacteria>proteobacteria>gammaproteobacteria	1
<-HPT+HISKIN+CheW<-SFII-RAD3<-REC<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-CheC<-TM	bacteria>proteobacteria>gammaproteobacteria	1
<-HPT+HISKIN+CheW<-SIG+TarH+TM+HAMP+MA<-?<-?<-?<-?<-SIG+TM(s)<-SIG+TM(s)*<-SIG+TM<-IONCHANNEL<-?<-?<-?<-?<-SIG+BetaPropeller	bacteria>proteobacteria>alphaproteobacteria	1
<-IONCHANNEL<-?||?-><-SIG+TM(s)*<-SIG+NtrC-AAA+FIS-HTH	bacteria>proteobacteria>alphaproteobacteria	1
<-IONCHANNEL<-DOUBLECORTIN<-Cluster115_5clades||SIG+SAF->Cluster40_2clades->DICT-><-SIG+TM<-SIG+TM(s)*<-TM(s)<-?<-SFII-RAD3<-REC<-REC<-CheRN-Alpha+CheR-Methylase	bacteria>proteobacteria>gammaproteobacteria	1
<-ISOCOT+SIR2||?->?->?-><-?||?-><-?*	bacteria>actinobacteria	1
<-LACI-HTH+PBPI||?-><-?<-?<-?<-?||LiaI-LiaF-TM+Toast-rack*->?->REC->	bacteria>firmicutes	1
<-LiaI-LiaF-TM(s)*	bacteria>actinobacteria	1
<-LiaI-LiaF-TM*	bacteria>other unclassified bacteria	1
<-LiaI-LiaF-TM*<-?<-?<-Cluster814_2clades	bacteria>other unclassified bacteria	1
<-LiaI-LiaF-TM+Toast-rack*	bacteria>proteobacteria>betaproteobacteria	1
<-LiaI-LiaF-TM+Toast-rack*<-?<-?<-?||TM(s)+ABC-ATPase->	bacteria>other unclassified bacteria	1
<-LiaI-LiaF-TM+Toast-rack*<-?<-?<-SIGMA-HTH	bacteria>firmicutes	1
<-LiaI-LiaF-TM+Toast-rack*<-?<-PspC	bacteria>other unclassified bacteria	1
<-LiaI-LiaF-TM+Toast-rack*<-?<-PspC||?->HMA+TM(s)->	bacteria>other unclassified bacteria	1
<-LiaI-LiaF-TM+Toast-rack*<-Cluster854_2clades	bacteria>other unclassified bacteria	1
<-LiaI-LiaF-TM+Toast-rack*<-PspC	bacteria>fcb group	1
<-LiaI-LiaF-TM+Toast-rack*<-PspC	bacteria>other unclassified bacteria	1
<-LiaI-LiaF-TM+Toast-rack*<-PspC+LiaI-LiaF-TM*<-Cluster193_7clades	bacteria>fcb group	1
<-LiaI-LiaF-TM+Toast-rack*<-SIG+TM(s)<-ABC-ATPase	bacteria>other unclassified bacteria	1
<-LiaI-LiaF-TM+Toast-rack+EP1*<-TM+LiaI-LiaF-TM*<-?<-SIGMA-HTH	bacteria>acidobacteria	1
<-MODE-HTH+PBPII||?->?->?->LiaI-LiaF-TM+Toast-rack*->?->REC-><-Cluster562_2clades	bacteria>firmicutes	1
<-MULE-TRANSPOSASE||REC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->REC->PSE->CheW->CheC->CheD->	bacteria>firmicutes	1
<-NACHT||Cluster115_5clades->DOUBLECORTIN->?->SIG+TM->?->SIG+TM(s)*->SIG+TM(s)->TM(s)->	bacteria>proteobacteria>alphaproteobacteria	1
<-NACHT||Cluster115_5clades->DOUBLECORTIN->?->SIG+TM->?->SIG+TM(s)*->SIG+TM(s)->TM(s)->?-><-?<-?<-?<-Cluster112_5clades	bacteria>proteobacteria>alphaproteobacteria	1
<-NACHT||Cluster115_5clades->DOUBLECORTIN->?->SIG+TM->?->SIG+TM(s)*->SIG+TM(s)->TM(s)->?->Cluster425_2clades->Cluster446_2clades-><-Cluster773_2clades	bacteria>proteobacteria>alphaproteobacteria	1
<-NACHT||Cluster115_5clades->DOUBLECORTIN->?->SIG+TM->?->SIG+TM(s)*->SIG+TM(s)->TM(s)-><-Cluster422_2clades	bacteria>proteobacteria>alphaproteobacteria	1
<-NACHT||Cluster115_5clades->DOUBLECORTIN->?->SIG+TM->SIG+TM(s)*->SIG+TM(s)->TM(s)->?-><-?||?-><-SIG+MHYT+TM(s)+GGDEF+EAL	bacteria>proteobacteria>alphaproteobacteria	1
<-NACHT<-Cluster49_2clades<-SIG+TM(s)*	bacteria>proteobacteria>betaproteobacteria	1
<-NACHT<-Cluster49_2clades<-SIG+TM(s)*	bacteria>proteobacteria>gammaproteobacteria	1
<-NACHT<-SIG+TM(s)*	bacteria>proteobacteria>betaproteobacteria	1
<-NACHT<-SIG+TM(s)*<-Cluster57_2clades	bacteria>proteobacteria>gammaproteobacteria	1
<-NACHT<-SIG+TM(s)*<-Cluster57_2clades<-?<-?<-?<-?<-?<-SIG+TM	bacteria>proteobacteria>gammaproteobacteria	1
<-NACHT<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)	bacteria>proteobacteria>betaproteobacteria	1
<-ParA-Soj-PloopNTPase<-PSE<-HPT+HISKIN+CheW<-SFII-RAD3<-REC<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*	bacteria>proteobacteria>gammaproteobacteria	1
<-ParA-Soj-PloopNTPase<-SIG+APATPase<-?<-?<-SIG+TM(s)*	bacteria>proteobacteria>alphaproteobacteria	1
<-ParA-Soj-PloopNTPase<-SIG+APATPase<-?<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)	bacteria>spirochaetes	1
<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*	bacteria>proteobacteria>gammaproteobacteria	1
<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-?<-SIG+NtrC-AAA+FIS-HTH<-CheC<-?<-CheC<-SIG+TM	bacteria>proteobacteria>alphaproteobacteria	1
<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-Cluster309_2clades<-Cluster112_5clades	bacteria>aquificae	1
<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-PSE<-?<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-CheC	bacteria>spirochaetes	1
<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)	bacteria>spirochaetes	1
<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)	bacteria>pvc group	1
<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-?<-CheC<-CheC	bacteria>fcb group	1
<-ParA-Soj-PloopNTPase<-SIG+TM(s)*<-SIG+NtrC-AAA+FIS-HTH<-CheC<-?<-CheC<-SIG+TM	bacteria>proteobacteria>alphaproteobacteria	1
<-PilZ<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*	bacteria>firmicutes	1
<-PilZ<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-REC	bacteria>firmicutes	1
<-PspC+LiaI-LiaF-TM*	archaea>euryarchaeota	1
<-PspC+LiaI-LiaF-TM*	bacteria>other unclassified bacteria	1
<-PspC+LiaI-LiaF-TM*<-SIG+TM(s)<-?<-?<-ABC-ATPase<-ABC-ATPase	archaea>euryarchaeota	1
<-PspC<-PspC<-?<-LiaI-LiaF-TM*	bacteria>firmicutes	1
<-REC||?->?->?->TM(s)->SIG+TM(s)*->SIG+TM->	bacteria>proteobacteria>gammaproteobacteria	1
<-REC<-?*	bacteria>fcb group	1
<-REC<-?<-?*	bacteria>firmicutes	1
<-REC<-?<-?*<-?<-?<-LiaI-LiaF-TM*	bacteria>firmicutes	1
<-REC<-?<-LiaI-LiaF-TM+Toast-rack*<-SIG+TM*	bacteria>firmicutes	1
<-REC<-?<-SIG+TM(s)<-LiaI-LiaF-TM+Toast-rack*	bacteria>fcb group	1
<-REC<-?<-SIG+TM+Toast-rack*<-?<-PspC<-?<-LiaI-LiaF-TM*	bacteria>firmicutes	1
<-REC<-?<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*	bacteria>nitrospirae	1
<-REC<-CheRN-Alpha+CheR-Methylase<-REC<-CheW<-HPT+HISKIN+CheW<-?<-?<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-CheC<-CheC	bacteria>actinobacteria	1
<-REC<-HPT+HISKIN+CheW<-REC<-CheRN-Alpha+CheR-Methylase<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM	bacteria>nitrospirae	1
<-REC<-HPT+HISKIN+CheW<-SFII-RAD3<-REC<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)	bacteria>proteobacteria>gammaproteobacteria	1
<-REC<-HPT+HISKIN+CheW<-SFII-RAD3<-REC<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM	bacteria>proteobacteria>gammaproteobacteria	1
<-REC<-HPT+HISKIN+CheW<-SFII-RAD3<-REC<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)	bacteria>proteobacteria>gammaproteobacteria	1
<-REC<-LiaI-LiaF-TM+Toast-rack*||?-><-Cluster422_2clades	bacteria>fcb group	1
<-REC<-PSE<-LiaI-LiaF-TM+Toast-rack*	bacteria>other unclassified bacteria	1
<-REC<-REC<-CheRN-Alpha+CheR-Methylase<-?<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-CheC<-CheC<-TM	bacteria>nitrospirae	1
<-REC<-SIG+CHASE3+TM+SHELIX+HISKIN<-SIG+TM(s)*<-?<-SIG+NtrC-AAA+FIS-HTH<-CheC<-?<-CheC<-SIG+TM	bacteria>proteobacteria>alphaproteobacteria	1
<-REC<-SIG+CHASE3+TM+SHELIX+HISKIN<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)	bacteria>proteobacteria>betaproteobacteria	1
<-REC<-SIG+TM(s)<-?*	bacteria>fcb group	1
<-REC<-SIG+TM(s)<-?<-?<-?*	bacteria>other unclassified bacteria	1
<-REC<-SIG+TM(s)<-LiaI-LiaF-TM+Toast-rack*	bacteria>acidobacteria	1
<-REC<-SIG+TM(s)<-LiaI-LiaF-TM+Toast-rack*	bacteria>proteobacteria>gammaproteobacteria	1
<-REC<-SIG+TM(s)<-LiaI-LiaF-TM+Toast-rack*<-LiaI-LiaF-TM*	bacteria>proteobacteria>betaproteobacteria	1
<-REC<-SIG+TM(s)<-LiaI-LiaF-TM+Toast-rack*<-LiaI-LiaF-TM+Toast-rack*	bacteria>fcb group	1
<-REC<-SIGMA-HTH<-?<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM	bacteria>firmicutes	1
<-REC<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)	bacteria>proteobacteria>deltaproteobacteria	1
<-SbcC(s)+SWACOS+SbcC<-FilH<-?<-RADICAL-SAM||SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->?->SIGMA-HTH->REC->CheC->CheC->	bacteria>deferribacteres	1
<-SIG+APATPase<-?<-SIG+TM(s)*<-TM(s)	bacteria>proteobacteria>betaproteobacteria	1
<-SIG+APATPase<-SIG+TM(s)*	bacteria>proteobacteria>betaproteobacteria	1
<-SIG+APATPase<-SIG+TM(s)*	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+APATPase<-SIG+TM(s)*<-SIG+NtrC-AAA+FIS-HTH<-CheC<-?<-CheC<-SIG+TM	bacteria>proteobacteria>alphaproteobacteria	1
<-SIG+APATPase<-SIG+TM(s)*<-TM(s)	bacteria>pvc group	1
<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-?<-SIG+TM(s)<-SIG+TM<-CheC	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)	bacteria>chloroflexi	1
<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)	bacteria>fcb group	1
<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)	bacteria>other unclassified bacteria	1
<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-CheC<-CheC	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+BetaPropeller<-?<-?<-SIGMA-HTH<-PilZ<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM	bacteria>firmicutes	1
<-SIG+BetaPropeller<-SIG+BetaPropeller||?-><-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-CheC<-CheC	bacteria>proteobacteria>deltaproteobacteria	1
<-SIG+BetaPropeller<-SIG+BetaPropeller<-?<-SIGMA-HTH<-?<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM<-SIG+TM(s)	bacteria>firmicutes	1
<-SIG+BetaPropeller<-SIG+BetaPropeller<-?<-SIGMA-HTH<-?<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-TM<-TM+OmpA<-SIG+TM(s)	bacteria>firmicutes	1
<-SIG+BetaPropeller<-SIG+BetaPropeller<-?<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)	bacteria>proteobacteria>deltaproteobacteria	1
<-SIG+BetaPropeller<-SIG+BetaPropeller<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM	bacteria>proteobacteria>betaproteobacteria	1
<-SIG+BetaPropeller<-SIG+BetaPropeller<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+BetaPropeller<-SIG+BetaPropeller<-SIGMA-HTH<-PilZ<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*	bacteria>firmicutes	1
<-SIG+BetaPropeller<-SIG+BetaPropeller<-SIGMA-HTH<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-REC<-CheC	bacteria>firmicutes	1
<-SIG+BetaPropeller<-SIG+BetaPropeller<-SIGMA-HTH<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-TM<-TM+OmpA	bacteria>firmicutes	1
<-SIG+NtrC-AAA+FIS-HTH||TM(s)->SIG+TM(s)*->	bacteria>proteobacteria>deltaproteobacteria	1
<-SIG+Phytase-like<-?<-LiaI-LiaF-TM+Toast-rack*<-?<-PspC	bacteria>fcb group	1
<-SIG+SAF<-SIG+BetaPropeller<-SIG+BetaPropeller<-?<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-CheC<-CheC	bacteria>proteobacteria>deltaproteobacteria	1
<-SIG+TarH+TM+HAMP+MA<-?<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-?<-SIG+TM(s)<-?<-Cluster192_2clades	bacteria>proteobacteria>deltaproteobacteria	1
<-SIG+TarH+TM+HAMP+MA<-CheW<-SIGMA-HTH<-?<-SIG+APATPase<-SIG+TM(s)*<-TM(s)	bacteria>proteobacteria>betaproteobacteria	1
<-SIG+TM(s)*	bacteria>actinobacteria	1
<-SIG+TM(s)*	bacteria>pvc group	1
<-SIG+TM(s)*	bacteria>spirochaetes	1
<-SIG+TM(s)*||?->?->?->?->?->?->SIG+APATPase->	bacteria>proteobacteria>epsilonproteobacteria	1
<-SIG+TM(s)*<-?<-?<-?<-?||FHA->NACHT->TET-TPase->	bacteria>proteobacteria>betaproteobacteria	1
<-SIG+TM(s)*<-?<-?<-CR-REase10<-CR-ATPase7	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM(s)*<-?<-REC<-?<-REC<-CheRN-Alpha+CheR-Methylase<-REC	bacteria>actinobacteria	1
<-SIG+TM(s)*<-?<-SIGMA-HTH	bacteria>armatimonadetes	1
<-SIG+TM(s)*<-Cluster263_2clades	bacteria>others	1
<-SIG+TM(s)*<-Cluster263_2clades<-?<-?<-?<-PSE<-DOUBLECORTIN<-?<-SIG+BetaPropeller	bacteria>others	1
<-SIG+TM(s)*<-Cluster57_2clades	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM(s)*<-Cluster57_2clades<-?<-?<-?<-SIG+TM	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM(s)*<-CR-ATPase7	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM(s)*<-CR-ATPase7<-?||SIGMA-HTH->SIG+ACET->	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM(s)*<-PSE<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-CheC	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM(s)*<-PSE<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-CheC<-CheC	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM(s)*<-PYRIN<-Cluster27_3clades<-AraC-HTH	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM(s)*<-REC<-SIG+CHASE3+TM+SHELIX+HISKIN<-?<-TM(s)<-SIG+TM(s)<-SIG+TM	bacteria>actinobacteria	1
<-SIG+TM(s)*<-SIG+TM(s)<-?<-CheC<-CheC<-TM	bacteria>pvc group	1
<-SIG+TM(s)*<-SIG+TM<-IONCHANNEL	bacteria>proteobacteria>alphaproteobacteria	1
<-SIG+TM(s)*<-TM(s)	bacteria>other proteobacteria	1
<-SIG+TM(s)*<-TM(s)	bacteria>proteobacteria>deltaproteobacteria	1
<-SIG+TM(s)*<-TM(s)	bacteria>spirochaetes	1
<-SIG+TM(s)*<-TM(s)<-?<-PSE<-SIG+TM<-SIG+TM(s)	bacteria>other unclassified bacteria	1
<-SIG+TM(s)*<-TM(s)<-?<-PSYN	bacteria>proteobacteria>betaproteobacteria	1
<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM	bacteria>fcb group	1
<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM	bacteria>nitrospirae	1
<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM(s)<-SIG+TM<-CheC<-CheC<-TM	bacteria>actinobacteria	1
<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-?||?-><-SIG+TM(s)<-CheC	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-PSE<-SIG+TM<-CheC<-CheC	bacteria>actinobacteria	1
<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-?<-CheC<-CheC	bacteria>nitrospirae	1
<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-CheC<-CheC<-Cluster120_5clades	bacteria>proteobacteria>betaproteobacteria	1
<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM||?-><-CheC	bacteria>actinobacteria	1
<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-CheC	bacteria>other unclassified bacteria	1
<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-REC<-CheC	bacteria>firmicutes	1
<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-TM	bacteria>firmicutes	1
<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-TPR(s)	bacteria>proteobacteria>betaproteobacteria	1
<-SIG+TM(s)*<-TPR	bacteria>proteobacteria>alphaproteobacteria	1
<-SIG+TM(s)*<-TPR	bacteria>proteobacteria>betaproteobacteria	1
<-SIG+TM(s)*<-TPR<-?<-?<-?<-CR-ATPase7||NACHT->	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM(s)*<-TPR<-?<-CR-REase10<-?<-CR-ATPase7	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM(s)*<-TPR<-?<-CR-REase10<-CR-ATPase7	bacteria>proteobacteria>alphaproteobacteria	1
<-SIG+TM(s)*<-TPR<-?<-CR-REase10<-CR-ATPase7	bacteria>proteobacteria>deltaproteobacteria	1
<-SIG+TM(s)*<-TPR<-?<-CR-REase10<-CR-ATPase7||?->?->TPR->	bacteria>proteobacteria>betaproteobacteria	1
<-SIG+TM(s)*<-TPR<-?<-FHA+TM	bacteria>proteobacteria>alphaproteobacteria	1
<-SIG+TM(s)<-?<-?<-Cluster354_2clades<-?<-SIG+TM(s)*<-?<-NACHT<-?<-TM(s)<-SIG+TM(s)<-?<-DOUBLECORTIN	bacteria>proteobacteria>epsilonproteobacteria	1
<-SIG+TM(s)<-?<-SIG+TM(s)*<-?||?-><-SIG+TM<-IONCHANNEL	bacteria>proteobacteria>alphaproteobacteria	1
<-SIG+TM(s)<-?<-SIG+TM(s)*<-?<-SIG+TM<-IONCHANNEL	bacteria>proteobacteria>alphaproteobacteria	1
<-SIG+TM(s)<-?<-TM+OmpA<-SIG+TM(s)<-?<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)	bacteria>nitrospirae	1
<-SIG+TM(s)<-Cluster24_2clades<-?<-?<-Cluster59_2clades<-NACHT<-Cluster49_2clades<-SIG+TM(s)*<-PYRIN<-Cluster27_3clades<-AraC-HTH	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM(s)<-Cluster24_2clades<-?<-Cluster59_2clades<-NACHT<-Cluster49_2clades<-SIG+TM(s)*<-PYRIN<-Cluster27_3clades<-AraC-HTH	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM(s)<-HPT+HISKIN+CheW<-SFII-RAD3<-REC<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-?<-SIG+MHYT+TM(s)+GGDEF+EAL	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM(s)<-HPT+HISKIN+CheW<-SFII-RAD3<-REC<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-PSE<-?<-?<-?<-SIG+MHYT+TM(s)+GGDEF+EAL	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM(s)<-LiaI-LiaF-TM+Toast-rack*<-?<-?||?-><-Cluster440_3clades	bacteria>fcb group	1
<-SIG+TM(s)<-PSE<-HPT+HISKIN+CheW<-SFII-RAD3<-REC<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-CheC<-CheC	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM(s)<-REC<-HPT+HISKIN+CheW<-SFII-RAD3<-REC<-SIGMA-HTH<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-CheC<-CheC	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM(s)<-REC<-PSE<-SFII-RAD3<-REC<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-CheC<-CheC	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM(s)<-SIG+TM(s)*<-SIG+TM	bacteria>proteobacteria>alphaproteobacteria	1
<-SIG+TM(s)<-SIG+TM(s)*<-TM(s)<-?<-Cluster774_2clades	bacteria>proteobacteria>betaproteobacteria	1
<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-?<-?<-?<-NACHT<-SIG+TM(s)*<-Cluster57_2clades<-?<-?<-?<-?<-?<-SIG+TM	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-?<-?<-?<-NACHT<-SIG+TM(s)*<-Cluster57_2clades<-?<-?<-?<-?<-SIG+TM	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-?<-?<-TET-TPase<-NACHT<-SIG+TM(s)*<-?<-?||?-><-SIG+TM	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-?<-?<-TET-TPase<-NACHT<-SIG+TM(s)*<-Cluster57_2clades	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-?<-REC<-?||SIG+TM(s)*->Cluster27_3clades->?->Cluster623_2clades->?->SIG+TM->	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-Cluster103_2clades<-Cluster179_2clades<-TET-TPase<-NACHT<-SIG+TM(s)*<-Cluster57_2clades	bacteria>proteobacteria>betaproteobacteria	1
<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-Cluster103_2clades<-Cluster179_2clades<-TET-TPase<-NACHT<-SIG+TM(s)*<-Cluster57_2clades||?-><-REC||?->Cluster27_3clades->	bacteria>proteobacteria>betaproteobacteria	1
<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-Cluster24_2clades<-?<-Cluster59_2clades<-NACHT<-SIG+TM(s)*<-PYRIN	bacteria>proteobacteria>betaproteobacteria	1
