AccNum	Query	ClustID	ClustName	GenContext	PFAM	DomArch	arch.TMSIG	Length	GenName	Lineage	Species.old	Annotation	GI
APP70934.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	BB787_15865	bacteria>proteobacteria>gammaproteobacteria	Klebsiella pneumoniae	phage shock protein B [Klebsiella pneumoniae]	1120821588
APR41470.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	AM329_05225	bacteria>proteobacteria>gammaproteobacteria	Enterobacter cloacae	phage shock protein B [Enterobacter cloacae]	1125923206
APS30349.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Pectobacterium carotovorum subsp. brasiliense	phage shock protein [Pectobacterium carotovorum subsp. brasiliense]	1127554894
APV31395.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Klebsiella pneumoniae	phage shock protein B [Klebsiella pneumoniae]	1132367182
APZ06673.1	pspb	000001.461	 PspB	<-NtrC-AAA+FIS-HTH<-?<-?<-?<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	BWI95_17290	bacteria>proteobacteria>gammaproteobacteria	Kosakonia cowanii	phage shock protein B [Kosakonia cowanii]	1137379678
AQL15759.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	BBD63_11050	bacteria>proteobacteria>gammaproteobacteria	Klebsiella variicola	phage shock protein B [Klebsiella variicola]	1142869212
AQL20846.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	BBD64_11045	bacteria>proteobacteria>gammaproteobacteria	Klebsiella variicola	phage shock protein B [Klebsiella variicola]	1142874300
AQL26612.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	BBD65_11045	bacteria>proteobacteria>gammaproteobacteria	Klebsiella variicola	phage shock protein B [Klebsiella variicola]	1142880076
AQL48784.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->?->?->?->?->NtrC-AAA+FIS-HTH->	PspB	PspB	SIG	74	BVA04_21255	bacteria>proteobacteria>gammaproteobacteria	Salmonella enterica subsp. enterica serovar Typhimurium	phage shock protein B [Salmonella enterica subsp. enterica serovar Typhimurium]	1142902776
BAB35305.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	ECs1882	bacteria>proteobacteria>gammaproteobacteria	Escherichia coli O157:H7 str. Sakai	phage shock protein [Escherichia coli O157:H7 str. Sakai]	13361347
BAP07551.1	pspb	000001.461	 PspB	<-NtrC-AAA+FIS-HTH<-?<-?<-?<-?<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Salmonella enterica subsp. enterica serovar Typhimurium str. L-3553	phage shock protein B [Salmonella enterica subsp. enterica serovar Typhimurium str. L-3553]	661247653
BAS40303.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	KOJKO3_c2289	bacteria>proteobacteria>gammaproteobacteria	Klebsiella oxytoca	phage shock protein B [Klebsiella oxytoca]	927665090
BAT43464.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->?->?->?->?->NtrC-AAA+FIS-HTH->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Escherichia albertii	DNA-binding transcriptional regulator of psp operon [Escherichia albertii]	953765344
CAD01640.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->?->?->?->?->NtrC-AAA+FIS-HTH->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Salmonella enterica subsp. enterica serovar Typhi str. CT18	phage shock protein B [Salmonella enterica subsp. enterica serovar Typhi str. CT18]	16502492
CAG74885.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Pectobacterium atrosepticum SCRI1043	phage shock protein B [Pectobacterium atrosepticum SCRI1043]	49611437
CAQ81236.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Aliivibrio salmonicida LFI1238	phage shock protein B [Aliivibrio salmonicida LFI1238]	208010837
CAQ89173.1	pspb	000001.461	 PspB	<-NtrC-AAA+FIS-HTH<-?<-?<-?<-?<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Escherichia fergusonii ATCC 35469	DNA-binding transcriptional regulator of psp operon [Escherichia fergusonii ATCC 35469]	218356550
CBA31244.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA||NtrC-AAA+FIS-HTH->?->?->?->ABC-ATPase->ABC-ATPase->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Cronobacter turicensis z3032	Phage shock protein B [Cronobacter turicensis z3032]	260217288
CBG88461.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Citrobacter rodentium ICC168	phage shock protein B [Citrobacter rodentium ICC168]	282948859
CCC30630.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Salmonella bongori NCTC 12419	phage shock protein B [Salmonella bongori NCTC 12419]	339512886
CCG29716.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	-	bacteria>proteobacteria>gammaproteobacteria	Klebsiella aerogenes EA1509E	Phage shock protein B [Klebsiella aerogenes EA1509E]	443901942
CED56972.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Aliivibrio wodanis	phage shock protein B [Aliivibrio wodanis]	692308106
ABM03414.1	pspb	000001.461	 PspB	<-PspC<-PspB*	PspB	PspB	SIG	73	Ping_1617	bacteria>proteobacteria>gammaproteobacteria	Psychromonas ingrahamii 37	phage shock B family protein [Psychromonas ingrahamii 37]	119863937
ACI99900.1	pspb	000001.461	 PspB	-	SIG+PspB	PspB	SIG	73	pspB	bacteria>proteobacteria>alphaproteobacteria	Rhodospirillum centenum SW	phage shock protein B [Rhodospirillum centenum SW]	209959264
AGG31416.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	73	MU9_2371	bacteria>proteobacteria>gammaproteobacteria	Morganella morganii subsp. morganii KT	Phage shock protein B [Morganella morganii subsp. morganii KT]	455421086
AIR01686.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	73	pspB	bacteria>proteobacteria>gammaproteobacteria	Pluralibacter gergoviae	phage shock protein B [Pluralibacter gergoviae]	689260754
AMG70163.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	73	pspB	bacteria>proteobacteria>gammaproteobacteria	Morganella morganii	phage shock protein B [Morganella morganii]	991906952
ANI82838.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->?->?->?->NtrC-AAA+FIS-HTH->	PspB	PspB	SIG	73	pspB	bacteria>proteobacteria>gammaproteobacteria	Kosakonia oryzae	phage shock protein B [Kosakonia oryzae]	1034667669
APG18263.1	pspb	000001.461	 PspB	<-NtrC-AAA+FIS-HTH<-?<-?<-?<-PspC<-PspB*<-PspA	PspB	PspB	SIG	73	pspB	bacteria>proteobacteria>gammaproteobacteria	Kosakonia radicincitans	phage shock protein B [Kosakonia radicincitans]	1109375617
CBJ81597.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	73	pspB	bacteria>proteobacteria>gammaproteobacteria	Xenorhabdus bovienii SS-2004	regulatory gene for expression of the psp operon with PspC, phage shock protein [Xenorhabdus bovienii SS-2004]	289174796
CDM90314.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	73	pspB	bacteria>proteobacteria>gammaproteobacteria	Xenorhabdus bovienii	Phage shock protein B [Xenorhabdus bovienii]	754499279
CED59542.1	pspb	000001.461	 PspB	<-PspC<-PspB*	PspB	PspB	SIG	73	pspB	bacteria>proteobacteria>gammaproteobacteria	Moritella viscosa	phage shock protein B [Moritella viscosa]	692310681
AKH65056.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	72	pspB	bacteria>proteobacteria>gammaproteobacteria	Photorhabdus temperata subsp. thracensis	phage shock protein [Photorhabdus temperata subsp. thracensis]	822098105
CAE14958.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	72	pspB	bacteria>proteobacteria>gammaproteobacteria	Photorhabdus luminescens subsp. laumondii TTO1	Phage shock protein B [Photorhabdus luminescens subsp. laumondii TTO1]	36785906
AOW78968.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	70	A3Q34_03585	bacteria>proteobacteria>gammaproteobacteria	Colwellia sp. PAMC 20917	phage shock protein B [Colwellia sp. PAMC 20917]	1082263050
AGS59891.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	63	pspB	bacteria>proteobacteria>gammaproteobacteria	Proteus mirabilis BB2000	phage shock protein B [Proteus mirabilis BB2000]	529188131
ANU08488.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	107	A6F65_02203	bacteria>proteobacteria>alphaproteobacteria	Altererythrobacter namhicola	hypothetical protein A6F65_02203 [Altererythrobacter namhicola]	1044955217
AKM07644.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	104	AM2010_1575	bacteria>proteobacteria>alphaproteobacteria	Altererythrobacter marensis	hypothetical protein AM2010_1575 [Altererythrobacter marensis]	831205807
ALE16984.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	104	AMC99_01693	bacteria>proteobacteria>alphaproteobacteria	Altererythrobacter epoxidivorans	hypothetical protein AMC99_01693 [Altererythrobacter epoxidivorans]	927349973
ANK11765.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	104	A9D12_01055	bacteria>proteobacteria>alphaproteobacteria	Porphyrobacter neustonensis	hypothetical protein A9D12_01055 [Porphyrobacter neustonensis]	1036420133
ANY19546.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	104	A6F68_01024	bacteria>proteobacteria>alphaproteobacteria	Altererythrobacter dongtanensis	hypothetical protein A6F68_01024 [Altererythrobacter dongtanensis]	1049199348
AOL95526.1	pspb	000002.169	 PspB	-	SIG	PspB	SIG	104	BG023_112616	bacteria>proteobacteria>alphaproteobacteria	Porphyrobacter sp. LM 6	hypothetical protein BG023_112616 [Porphyrobacter sp. LM 6]	1062413935
AKQ42562.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	103	CP97_11745	bacteria>proteobacteria>alphaproteobacteria	Erythrobacter atlanticus	hypothetical protein CP97_11745 [Erythrobacter atlanticus]	885011058
ALG61356.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	103	WG74_11330	bacteria>proteobacteria>alphaproteobacteria	Citromicrobium sp. JL477	hypothetical protein WG74_11330 [Citromicrobium sp. JL477]	932137939
AOL22917.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	103	Ga0102493_111896	bacteria>proteobacteria>alphaproteobacteria	Erythrobacter litoralis	hypothetical protein Ga0102493_111896 [Erythrobacter litoralis]	1062073125
AOL95529.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	103	BG023_112619	bacteria>proteobacteria>alphaproteobacteria	Porphyrobacter sp. LM 6	hypothetical protein BG023_112619 [Porphyrobacter sp. LM 6]	1062413938
AOR78368.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	102	BES08_17625	bacteria>proteobacteria>alphaproteobacteria	Novosphingobium resinovorum	hypothetical protein BES08_17625 [Novosphingobium resinovorum]	1069774601
APE26932.1	pspb	000002.169	 PspB	-	PspB	PspB	SIG	102	BMF35_a0103	bacteria>proteobacteria>alphaproteobacteria	Erythrobacter gangjinensis	hypothetical protein BMF35_a0103 [Erythrobacter gangjinensis]	1108535280
AKH41086.1	pspb	000002.169	 PspB	-	SIG	PspB	SIG	100	WYH_00019	bacteria>proteobacteria>alphaproteobacteria	Altererythrobacter atlanticus	hypothetical protein WYH_00019 [Altererythrobacter atlanticus]	821378261
ALE16985.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	100	AMC99_01694	bacteria>proteobacteria>alphaproteobacteria	Altererythrobacter epoxidivorans	hypothetical protein AMC99_01694 [Altererythrobacter epoxidivorans]	927349974
AKQ42565.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	98	CP97_11760	bacteria>proteobacteria>alphaproteobacteria	Erythrobacter atlanticus	hypothetical protein CP97_11760 [Erythrobacter atlanticus]	885011061
APE26935.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	98	BMF35_a0106	bacteria>proteobacteria>alphaproteobacteria	Erythrobacter gangjinensis	hypothetical protein BMF35_a0106 [Erythrobacter gangjinensis]	1108535283
AIT79429.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	97	JI59_06360	bacteria>proteobacteria>alphaproteobacteria	Novosphingobium pentaromativorans US6-1	hypothetical protein JI59_06360 [Novosphingobium pentaromativorans US6-1]	698179904
CCA92037.1	pspb	000002.169	 PspB	<-PspB*<-PspB*<-PspC<-PspA	SIG	SIG	SIG	97	PP1Y_AT11142	bacteria>proteobacteria>alphaproteobacteria	Novosphingobium sp. PP1Y	conserved hypothetical protein [Novosphingobium sp. PP1Y]	333938679
ABC62767.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	96	ELI_03375	bacteria>proteobacteria>alphaproteobacteria	Erythrobacter litoralis HTCC2594	hypothetical protein ELI_03375 [Erythrobacter litoralis HTCC2594]	84786585
AKM08853.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	96	AB433_00840	bacteria>proteobacteria>alphaproteobacteria	Croceicoccus naphthovorans	hypothetical protein AB433_00840 [Croceicoccus naphthovorans]	831207017
ANK13981.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	95	A9D12_01045	bacteria>proteobacteria>alphaproteobacteria	Porphyrobacter neustonensis	hypothetical protein A9D12_01045 [Porphyrobacter neustonensis]	1036422349
APG62662.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	95	LPB140_07525	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis sp. LPB0140	hypothetical protein LPB140_07525 [Sphingopyxis sp. LPB0140]	1110848342
APX66689.1	pspb	000002.169	 PspB	-	SIG	PspB	SIG	95	AV944_13600	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas sp. LK11	hypothetical protein AV944_13600 [Sphingomonas sp. LK11]	1134951515
AIT79428.1	pspb	000002.169	 PspB	PspA->PspC->PspB*->PspB*->PspB*->	SIG	SIG	SIG	94	JI59_06355	bacteria>proteobacteria>alphaproteobacteria	Novosphingobium pentaromativorans US6-1	hypothetical protein JI59_06355 [Novosphingobium pentaromativorans US6-1]	698179903
ANU08489.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	94	A6F65_02204	bacteria>proteobacteria>alphaproteobacteria	Altererythrobacter namhicola	hypothetical protein A6F65_02204 [Altererythrobacter namhicola]	1044955218
CCA92038.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	94	PP1Y_AT11147	bacteria>proteobacteria>alphaproteobacteria	Novosphingobium sp. PP1Y	conserved hypothetical protein [Novosphingobium sp. PP1Y]	333938680
ABD25604.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	93	Saro_1159	bacteria>proteobacteria>alphaproteobacteria	Novosphingobium aromaticivorans DSM 12444	hypothetical protein Saro_1159 [Novosphingobium aromaticivorans DSM 12444]	87134862
AJP71966.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	93	TS85_09470	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas hengshuiensis	hypothetical protein TS85_09470 [Sphingomonas hengshuiensis]	761897597
AOR78370.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	93	BES08_17635	bacteria>proteobacteria>alphaproteobacteria	Novosphingobium resinovorum	hypothetical protein BES08_17635 [Novosphingobium resinovorum]	1069774603
AOW25117.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	93	BJP26_17475	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas melonis TY	hypothetical protein BJP26_17475 [Sphingomonas melonis TY]	1078698939
AIT06084.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	92	MC45_06385	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas taxi	hypothetical protein MC45_06385 [Sphingomonas taxi]	695169994
APR53663.1	pspb	000002.169	 PspB	-	SIG+ACCA	SIG+PspB	SIG	92	BRX40_15635	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas koreensis	hypothetical protein BRX40_15635 [Sphingomonas koreensis]	1125935405
ANY19544.1	pspb	000002.169	 PspB	<-PspB*<-TM+PspB*<-PspB*<-PspC<-PspB*<-PspA<-?||NtrC-AAA+FIS-HTH->	SIG	SIG	SIG	91	A6F68_01022	bacteria>proteobacteria>alphaproteobacteria	Altererythrobacter dongtanensis	hypothetical protein A6F68_01022 [Altererythrobacter dongtanensis]	1049199346
AQR72584.1	pspb	000002.169	 PspB	<-PspB*<-PspB*<-TM+PspB*<-TM+PspB*<-PspC<-PspB*<-PspA	SIG	SIG	SIG	91	BXU08_01900	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas sp. LM7	hypothetical protein BXU08_01900 [Sphingomonas sp. LM7]	1148319480
ABD25606.1	pspb	000002.169	 PspB	-	SIG	PspB	SIG	90	Saro_1161	bacteria>proteobacteria>alphaproteobacteria	Novosphingobium aromaticivorans DSM 12444	hypothetical protein Saro_1161 [Novosphingobium aromaticivorans DSM 12444]	87134864
AKH41084.1	pspb	000002.169	 PspB	<-PspB*<-TM+PspB*<-PspB*<-PspC<-PspB*<-PspA<-?||NtrC-AAA+FIS-HTH->	SIG+FBPase_2	SIG	SIG	90	WYH_00017	bacteria>proteobacteria>alphaproteobacteria	Altererythrobacter atlanticus	hypothetical protein WYH_00017 [Altererythrobacter atlanticus]	821378259
ALC13604.1	pspb	000002.169	 PspB	-	SIG	SIG+PspB	SIG	90	LH20_16720	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis sp. 113P3	hypothetical protein LH20_16720 [Sphingopyxis sp. 113P3]	924527440
ALH81906.1	pspb	000002.169	 PspB	<-PspB*<-PspB*<-TM+PspB*<-TM+PspB*<-PspC<-PspB*<-PspA	SIG+CALCOCO1	SIG	SIG	89	AN936_16540	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis macrogoltabida	hypothetical protein AN936_16540 [Sphingopyxis macrogoltabida]	937291360
ALJ14968.1	pspb	000002.169	 PspB	<-PspB*<-PspB*<-TM+PspB*<-TM+PspB*<-PspC<-PspB*<-PspA	SIG+CALCOCO1	SIG	SIG	89	LH19_19020	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis macrogoltabida	hypothetical protein LH19_19020 [Sphingopyxis macrogoltabida]	938158607
AMU91217.1	pspb	000002.169	 PspB	<-PspB*<-PspB*<-TM+PspB*<-TM+PspB*<-PspC<-PspB*<-PspA	SIG+CALCOCO1	SIG	SIG	89	ATM17_19575	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis macrogoltabida	hypothetical protein ATM17_19575 [Sphingopyxis macrogoltabida]	1015409915
AMU93571.1	pspb	000002.169	 PspB	<-PspB*<-PspB*<-TM+PspB*<-TM+PspB*<-PspC<-PspB*<-PspA	SIG	SIG+COOHNH2ligase	SIG	89	AOA14_02990	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis terrae NBRC 15098	hypothetical protein AOA14_02990 [Sphingopyxis terrae NBRC 15098]	1015411778
AOF99819.1	pspb	000002.169	 PspB	<-PspB*<-PspB*<-TM+PspB*<-TM+PspB*<-PspC<-PspB*<-PspA	SIG	SIG	SIG	89	BSY18_428	bacteria>proteobacteria>alphaproteobacteria	Blastomonas sp. RAC04	hypothetical protein BSY18_428 [Blastomonas sp. RAC04]	1059506951
AOH85478.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	89	AWL63_17585	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas panacis	hypothetical protein AWL63_17585 [Sphingomonas panacis]	1061227837
APG62661.1	pspb	000002.169	 PspB	<-PspB*<-PspB*<-TM+PspB*<-TM+PspB*<-PspC<-PspB*<-PspA<-?||NtrC-AAA+FIS-HTH->	SIG	SIG	SIG	88	LPB140_07520	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis sp. LPB0140	hypothetical protein LPB140_07520 [Sphingopyxis sp. LPB0140]	1110848341
APR53664.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	88	BRX40_15640	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas koreensis	hypothetical protein BRX40_15640 [Sphingomonas koreensis]	1125935406
ABF51936.1	pspb	000002.169	 PspB	-	SIG	PspB	SIG	87	Sala_0212	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis alaskensis RB2256	conserved hypothetical protein [Sphingopyxis alaskensis RB2256]	98975785
AJA10531.1	pspb	000002.169	 PspB	<-PspB*<-PspB*<-TM+PspB*<-TM+PspB*<-PspC<-PspB*<-PspA	SIG	SIG	SIG	87	SKP52_18305	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis fribergensis	hypothetical protein SKP52_18305 [Sphingopyxis fribergensis]	734573315
AJA10532.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	87	SKP52_18310	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis fribergensis	hypothetical protein SKP52_18310 [Sphingopyxis fribergensis]	734573316
AJP74405.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	87	TS85_09465	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas hengshuiensis	hypothetical protein TS85_09465 [Sphingomonas hengshuiensis]	761900036
ALC13603.1	pspb	000002.169	 PspB	<-PspB*<-PspB*<-TM+PspB*<-TM+PspB*<-PspC<-PspB*<-PspA	SIG	PspB	SIG	87	LH20_16715	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis sp. 113P3	hypothetical protein LH20_16715 [Sphingopyxis sp. 113P3]	924527439
AMG75923.1	pspb	000002.169	 PspB	<-PspB*<-PspB*<-TM+PspB*<-TM+PspB*<-PspC<-PspB*<-PspA	SIG	SIG	SIG	87	SGRAN_3582	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis granuli	Uncharacterized protein SGRAN_3582 [Sphingopyxis granuli]	991912713
APZ99368.1	pspb	000002.169	 PspB	<-PspB*<-PspB*<-TM+PspB*<-TM+PspB*<-PspC<-PspB*<-PspA	SIG	SIG	SIG	87	BWQ93_13405	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis sp. QXT-31	hypothetical protein BWQ93_13405 [Sphingopyxis sp. QXT-31]	1140114816
APZ99369.1	pspb	000002.169	 PspB	-	SIG	PspB	SIG	87	BWQ93_13410	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis sp. QXT-31	hypothetical protein BWQ93_13410 [Sphingopyxis sp. QXT-31]	1140114817
AQR75618.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	87	BXU08_01905	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas sp. LM7	hypothetical protein BXU08_01905 [Sphingomonas sp. LM7]	1148322514
ABF51937.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	86	Sala_0213	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis alaskensis RB2256	hypothetical protein Sala_0213 [Sphingopyxis alaskensis RB2256]	98975786
AKM08854.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	86	AB433_00845	bacteria>proteobacteria>alphaproteobacteria	Croceicoccus naphthovorans	hypothetical protein AB433_00845 [Croceicoccus naphthovorans]	831207018
AMO71693.1	pspb	000002.169	 PspB	<-PspB*<-PspB*<-TM+PspB*<-TM+PspB*<-PspC<-PspB*<-PspA	SIG	SIG	SIG	86	AZE99_07390	bacteria>proteobacteria>alphaproteobacteria	Sphingorhabdus sp. M41	hypothetical protein AZE99_07390 [Sphingorhabdus sp. M41]	1004372630
ABQ69293.1	pspb	000002.169	 PspB	-	SIG	PspB	SIG	85	Swit_2941	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas wittichii RW1	hypothetical protein Swit_2941 [Sphingomonas wittichii RW1]	148501039
AGH48363.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	85	G432_03180	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas sp. MM-1	hypothetical protein G432_03180 [Sphingomonas sp. MM-1]	469478138
ABC62762.1	pspb	000002.169	 PspB	<-PspB*<-?<-TM*<-TM+PspB*<-TM+PspB*<-PspB*<-?*<-PspC<-PspB*<-PspA	SIG	SIG	SIG	84	ELI_03350	bacteria>proteobacteria>alphaproteobacteria	Erythrobacter litoralis HTCC2594	hypothetical protein ELI_03350 [Erythrobacter litoralis HTCC2594]	84786580
ABD25607.1	pspb	000002.169	 PspB	-	SIG+Rabaptin	SIG	SIG	84	Saro_1162	bacteria>proteobacteria>alphaproteobacteria	Novosphingobium aromaticivorans DSM 12444	hypothetical protein Saro_1162 [Novosphingobium aromaticivorans DSM 12444]	87134865
ABQ69294.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	84	Swit_2942	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas wittichii RW1	hypothetical protein Swit_2942 [Sphingomonas wittichii RW1]	148501040
ACY52745.1	pspb	000002.169	 PspB	PspB*->	SIG+Fmp27_WPPW	SIG	SIG	84	VEA_000057	bacteria>proteobacteria>gammaproteobacteria	Vibrio antiquarius	hypothetical protein VEA_000057 [Vibrio antiquarius]	262338951
ADV88618.1	pspb	000002.169	 PspB	PspB*->	SIG	SIG	SIG	84	VVMO6_03596	bacteria>proteobacteria>gammaproteobacteria	Vibrio vulnificus MO6-24/O	hypothetical protein VVMO6_03596 [Vibrio vulnificus MO6-24/O]	319933755
AEX24321.1	pspb	000002.169	 PspB	PspB*->	SIG+Fmp27_WPPW	SIG	SIG	84	VEJY3_19511	bacteria>proteobacteria>gammaproteobacteria	Vibrio sp. EJY3	hypothetical protein VEJY3_19511 [Vibrio sp. EJY3]	369843493
AGQ93586.1	pspb	000002.169	 PspB	<-PspB*	SIG+Fmp27_WPPW	SIG	SIG	84	M634_22900	bacteria>proteobacteria>gammaproteobacteria	Vibrio parahaemolyticus O1:Kuk str. FDA_R31	nitrite reductase small subunit [Vibrio parahaemolyticus O1:Kuk str. FDA_R31]	523829717
AGV20182.1	pspb	000002.169	 PspB	<-PspB*	SIG+Fmp27_WPPW	SIG	SIG	84	N646_4373	bacteria>proteobacteria>gammaproteobacteria	Vibrio alginolyticus NBRC 15630 = ATCC 17749	hypothetical protein N646_4373 [Vibrio alginolyticus NBRC 15630 = ATCC 17749]	541134293
AHJ02004.1	pspb	000002.169	 PspB	<-PspB*	SIG+Fmp27_WPPW	SIG	SIG	84	VPUCM_20883	bacteria>proteobacteria>gammaproteobacteria	Vibrio parahaemolyticus UCM-V493	hypothetical protein VPUCM_20883 [Vibrio parahaemolyticus UCM-V493]	584472784
AIL72670.1	pspb	000002.169	 PspB	PspB*->	SIG	SIG	SIG	84	VV93_v1c36100	bacteria>proteobacteria>gammaproteobacteria	Vibrio vulnificus	nitrite reductase small subunit [Vibrio vulnificus]	675338157
