AccNum	GenContext	SIG.TM.PFAM	SIG.TM.LADB	PFAM	Length	GenName	Lineage	Species	Annotation	GI	Lineage.final	Lineage.final.old	Domain	DomArch.norep	GenContext.norep	DA.doms	GC.DA
AKE52812.1	GreA_GreB_N+GreA_GreB-><-?<-?<-Smr<-?||?-><-SIG+Toast-rack*	SIG+DUF4097	SIG+Toast-rack	SIG	255	TQ33_1876	bacteria>proteobacteria>gammaproteobacteria	Kangiella geojedonensis	hypothetical protein TQ33_1876 [Kangiella geojedonensis]	815939397	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	GreA_GreB_N+GreA_GreB-><-?<-?<-Smr<-?||?-><-SIG+Toast-rack*	SIG Toast-rack	GreA_GreB_N+GreA_GreB ? ? Smr ? ? SIG+Toast-rack*
AOE50644.1	GreA_GreB_N+GreA_GreB-><-?<-?<-Smr<-?||?-><-SIG+Toast-rack*	SIG+DUF4097	SIG+Toast-rack	SIG	255	KS2013_1935	bacteria>proteobacteria>gammaproteobacteria	Kangiella sediminilitoris	hypothetical protein KS2013_1935 [Kangiella sediminilitoris]	1057916538	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	GreA_GreB_N+GreA_GreB-><-?<-?<-Smr<-?||?-><-SIG+Toast-rack*	SIG Toast-rack	GreA_GreB_N+GreA_GreB ? ? Smr ? ? SIG+Toast-rack*
ACB75115.1	<-MacB_PCD+FtsX+TM+MacB_PCD+FtsX<-MacB_PCD+FtsX+TM+MacB_PCD+FtsX<-MacB_PCD+FtsX+TM+MacB_PCD+FtsX<-?<-?<-SIG+Toast-rack*	SIG+DUF4097	SIG+Toast-rack	SIG+Ntox27	254	Oter_1832	bacteria>verrucomicrobia	Opitutus terrae PB901	conserved hypothetical protein [Opitutus terrae PB90-1]	177840863	bacteria>pvc group	bacteria>pvc group>verrucomicrobia	bacteria	SIG+Toast-rack	<-MacB_PCD+FtsX+TM+MacB_PCD+FtsX<-MacB_PCD+FtsX+TM+MacB_PCD+FtsX<-MacB_PCD+FtsX+TM+MacB_PCD+FtsX<-?<-?<-SIG+Toast-rack*	SIG Toast-rack	MacB_PCD+FtsX+TM+MacB_PCD+FtsX MacB_PCD+FtsX+TM+MacB_PCD+FtsX MacB_PCD+FtsX+TM+MacB_PCD+FtsX ? ? SIG+Toast-rack*
OLD92138.1	SIG+Toast-rack*->SIG+PDZ_2+PDZ_2->	SIG	SIG+Toast-rack	SIG+LPD35	254	AUI36_47645	bacteria>cyanobacteria	Cyanobacteria bacterium 13_1_40CM_2_61_4	hypothetical protein AUI36_47645 [Cyanobacteria bacterium 13_1_40CM_2_61_4]	1125467980	bacteria>cyanobacteria	bacteria>cyanobacteria	bacteria	SIG+Toast-rack	SIG+Toast-rack*->SIG+PDZ_2(s)->	SIG Toast-rack	SIG+Toast-rack* SIG+PDZ_2(s)
ACV25908.1	SIG+Toast-rack*-><-?||?->Smr->?->?-><-GreA_GreB_N+GreA_GreB	SIG	SIG+Toast-rack	SIG	252	Kkor_0488	bacteria>proteobacteria>gammaproteobacteria	Kangiella koreensis DSM 16069	conserved hypothetical protein [Kangiella koreensis DSM 16069]	256795252	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+Toast-rack	SIG+Toast-rack*-><-?||?->Smr->?->?-><-GreA_GreB_N+GreA_GreB	SIG Toast-rack	SIG+Toast-rack* ? ? Smr ? ? GreA_GreB_N+GreA_GreB
AJC58664.1	<-SIG+Toast-rack*	SIG+DUF4097	SIG+Toast-rack	SIG	259	GZL_06094	bacteria>actinobacteria	Streptomyces sp 769	lipoprotein [Streptomyces sp. 769]	744776523	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	SIG+Toast-rack	<-SIG+Toast-rack*	SIG Toast-rack	SIG+Toast-rack*
AJT67286.1	<-SIG+Toast-rack*	SIG+DUF4097	SIG+Toast-rack	SIG	241	T261_5669	bacteria>actinobacteria	Streptomyces lydicus	hypothetical protein T261_5669 [Streptomyces lydicus]	768317505	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	SIG+Toast-rack	<-SIG+Toast-rack*	SIG Toast-rack	SIG+Toast-rack*
AIA03384.1	SIG+Toast-rack*->	SIG+DUF4097	SIG+Toast-rack	SIG	233	DC74_2884	bacteria>actinobacteria	Streptomyces albulus	hypothetical protein DC74_2884 [Streptomyces albulus]	636566699	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	SIG+Toast-rack	SIG+Toast-rack*->	SIG Toast-rack	SIG+Toast-rack*
AKA08688.1	SIG+Toast-rack*->	SIG+DUF4097	SIG+Toast-rack	SIG	233	SAZ_15805	bacteria>actinobacteria	Streptomyces albulus ZPM	hypothetical protein SAZ_15805 [Streptomyces albulus ZPM]	785762900	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	SIG+Toast-rack	SIG+Toast-rack*->	SIG Toast-rack	SIG+Toast-rack*
ANZ18895.1	<-SIG+Toast-rack*	SIG+DUF4097	SIG+Toast-rack	SIG	233	SNOUR_28240	bacteria>actinobacteria	Streptomyces noursei ATCC 11455	protein of unknown function (DUF4098) [Streptomyces noursei ATCC 11455]	1051500190	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	SIG+Toast-rack	<-SIG+Toast-rack*	SIG Toast-rack	SIG+Toast-rack*
AOP46008.1	<-SIG+Toast-rack*<-Aldose_epim	SIG+DUF4097	SIG+Toast-rack	SIG	232	SL103_06930	bacteria>actinobacteria	Streptomyces lydicus	hypothetical protein SL103_06930 [Streptomyces lydicus]	1066949053	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	SIG+Toast-rack	<-SIG+Toast-rack*<-Aldose_epim	SIG Toast-rack	SIG+Toast-rack* Aldose_epim
ACZ85244.1	SIG+Toast-rack*->GTP-bdg_N+GTP-bdg_M+MMR_HSR1->	SIG+DUF4097	SIG+Toast-rack	SIG	231	Sros_2262	bacteria>actinobacteria	Streptosporangium roseum DSM 43021	hypothetical protein Sros_2262 [Streptosporangium roseum DSM 43021]	270506966	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	SIG+Toast-rack	SIG+Toast-rack*->GTP-bdg_N+GTP-bdg_M+MMR_HSR1->	SIG Toast-rack	SIG+Toast-rack* GTP-bdg_N+GTP-bdg_M+MMR_HSR1
ACZ83831.1	SIG+Toast-rack*->	SIG+DUF4097	SIG+Toast-rack	SIG	229	Sros_0817	bacteria>actinobacteria	Streptosporangium roseum DSM 43021	hypothetical protein Sros_0817 [Streptosporangium roseum DSM 43021]	270505553	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	SIG+Toast-rack	SIG+Toast-rack*->	SIG Toast-rack	SIG+Toast-rack*
AJF69511.1	SIG+Toast-rack*->RibD_C->	SIG+DUF4097	SIG+Toast-rack	SIG	226	SVTN_03545	bacteria>actinobacteria	Streptomyces vietnamensis	hypothetical protein SVTN_03545 [Streptomyces vietnamensis]	751393423	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	SIG+Toast-rack	SIG+Toast-rack*->RibD_C->	SIG Toast-rack	SIG+Toast-rack* RibD_C
AMO87210.1	MerR-HTH->SIG+TM+TM+TM+ABC-ATPase-><-?<-DUF1700-alpha-helical+Toast-rack*<-SIG+PADR-HTH	DUF1700+DUF4097	DUF1700-alpha-helical+Toast-rack	-	348	SOLI23_17155	bacteria>firmicutes	Solibacillus silvestris	hypothetical protein SOLI23_17155 [Solibacillus silvestris]	1004388177	bacteria>firmicutes	bacteria>firmicutes	bacteria	DUF1700-alpha-helical+Toast-rack	MerR-HTH->SIG+TM(s)+ABC-ATPase-><-?<-DUF1700-alpha-helical+Toast-rack*<-SIG+PADR-HTH	DUF1700-alpha-helical Toast-rack	MerR-HTH SIG+TM(s)+ABC-ATPase ? DUF1700-alpha-helical+Toast-rack* SIG+PADR-HTH
BAK14752.1	SIG+PADR-HTH->DUF1700-alpha-helical+Toast-rack*->?-><-SIG+TM+TM+TM+ABC-ATPase<-MerR-HTH	DUF1700+DUF4097	DUF1700-alpha-helical+Toast-rack	-	348	SSIL_0329	bacteria>firmicutes	Solibacillus silvestris StLB046	uncharacterized conserved protein [Solibacillus silvestris StLB046]	327438387	bacteria>firmicutes	bacteria>firmicutes	bacteria	DUF1700-alpha-helical+Toast-rack	SIG+PADR-HTH->DUF1700-alpha-helical+Toast-rack*->?-><-SIG+TM(s)+ABC-ATPase<-MerR-HTH	DUF1700-alpha-helical Toast-rack	SIG+PADR-HTH DUF1700-alpha-helical+Toast-rack* ? SIG+TM(s)+ABC-ATPase MerR-HTH
ALS74866.1	<-DUF1700-alpha-helical+Toast-rack*<-SIG+PADR-HTH	DUF1700+DUF4097	DUF1700-alpha-helical+Toast-rack	-	343	AUC31_06335	bacteria>firmicutes	Planococcus rifietoensis	hypothetical protein AUC31_06335 [Planococcus rifietoensis]	961576694	bacteria>firmicutes	bacteria>firmicutes	bacteria	DUF1700-alpha-helical+Toast-rack	<-DUF1700-alpha-helical+Toast-rack*<-SIG+PADR-HTH	DUF1700-alpha-helical Toast-rack	DUF1700-alpha-helical+Toast-rack* SIG+PADR-HTH
AMQ05456.1	<-DUF1700-alpha-helical+Toast-rack*<-SIG+PADR-HTH	DUF1700+DUF4097	DUF1700-alpha-helical+Toast-rack	Nimm23	342	AZE41_05735	bacteria>firmicutes	Sporosarcina psychrophila	hypothetical protein AZE41_05735 [Sporosarcina psychrophila]	1005379682	bacteria>firmicutes	bacteria>firmicutes	bacteria	DUF1700-alpha-helical+Toast-rack	<-DUF1700-alpha-helical+Toast-rack*<-SIG+PADR-HTH	DUF1700-alpha-helical Toast-rack	DUF1700-alpha-helical+Toast-rack* SIG+PADR-HTH
ANU21492.1	<-DUF1700-alpha-helical+Toast-rack*<-SIG+PADR-HTH	DUF1700+DUF4097	DUF1700-alpha-helical+Toast-rack	Nimm23	342	BBI15_15545	bacteria>firmicutes	Planococcus plakortidis	hypothetical protein BBI15_15545 [Planococcus plakortidis]	1044979976	bacteria>firmicutes	bacteria>firmicutes	bacteria	DUF1700-alpha-helical+Toast-rack	<-DUF1700-alpha-helical+Toast-rack*<-SIG+PADR-HTH	DUF1700-alpha-helical Toast-rack	DUF1700-alpha-helical+Toast-rack* SIG+PADR-HTH
AQQ54422.1	SIG+PADR-HTH->DUF1700-alpha-helical+Toast-rack*->	DUF1700+DUF4097	DUF1700-alpha-helical+Toast-rack	Nimm23	340	B0X71_15820	bacteria>firmicutes	Planococcus maritimus	hypothetical protein B0X71_15820 [Planococcus maritimus]	1147507083	bacteria>firmicutes	bacteria>firmicutes	bacteria	DUF1700-alpha-helical+Toast-rack	SIG+PADR-HTH->DUF1700-alpha-helical+Toast-rack*->	DUF1700-alpha-helical Toast-rack	SIG+PADR-HTH DUF1700-alpha-helical+Toast-rack*
ANU26236.1	<-DUF1700-alpha-helical+Toast-rack*	SIG+DUF4097	SIG+Toast-rack	SIG	281	I858_004220	bacteria>firmicutes	Planococcus sp L1015	hypothetical protein I858_004220 [Planococcus sp. L10.15]	1044991769	bacteria>firmicutes	bacteria>firmicutes	bacteria	SIG+Toast-rack	<-DUF1700-alpha-helical+Toast-rack*	SIG Toast-rack	DUF1700-alpha-helical+Toast-rack*
ALS74882.1	SIG+Amino_oxidase-><-p450<-?<-?<-DUF1700-alpha-helical+Toast-rack*	SIG+DUF4097	SIG+Toast-rack	SIG	279	AUC31_06435	bacteria>firmicutes	Planococcus rifietoensis	hypothetical protein AUC31_06435 [Planococcus rifietoensis]	961576710	bacteria>firmicutes	bacteria>firmicutes	bacteria	SIG+Toast-rack	SIG+Amino_oxidase-><-p450<-?<-?<-DUF1700-alpha-helical+Toast-rack*	SIG Toast-rack	SIG+Amino_oxidase p450 ? ? DUF1700-alpha-helical+Toast-rack*
ANU11936.1	<-DUF1700-alpha-helical+Toast-rack*	SIG+DUF4097	SIG+Toast-rack	SIG	279	BBH88_17600	bacteria>firmicutes	Planococcus antarcticus DSM 14505	hypothetical protein BBH88_17600 [Planococcus antarcticus DSM 14505]	1044962403	bacteria>firmicutes	bacteria>firmicutes	bacteria	SIG+Toast-rack	<-DUF1700-alpha-helical+Toast-rack*	SIG Toast-rack	DUF1700-alpha-helical+Toast-rack*
ANU16381.1	BCCT-><-p450<-DUF1700-alpha-helical+Toast-rack*	SIG+DUF4097	SIG+Toast-rack	SIG	279	BBI11_04610	bacteria>firmicutes	Planococcus maritimus	hypothetical protein BBI11_04610 [Planococcus maritimus]	1044972069	bacteria>firmicutes	bacteria>firmicutes	bacteria	SIG+Toast-rack	BCCT-><-p450<-DUF1700-alpha-helical+Toast-rack*	SIG Toast-rack	BCCT p450 DUF1700-alpha-helical+Toast-rack*
ALS18234.1	DUF1700-alpha-helical+TM+TM+TM+TM->SIG+Toast-rack*->	SIG+DUF4097	SIG+Toast-rack	SIG	310	ATD26_15485	bacteria>firmicutes	Clostridium butyricum	hypothetical protein ATD26_15485 [Clostridium butyricum]	961431905	bacteria>firmicutes	bacteria>firmicutes	bacteria	SIG+Toast-rack	DUF1700-alpha-helical+TM(s)->SIG+Toast-rack*->	SIG Toast-rack	DUF1700-alpha-helical+TM(s) SIG+Toast-rack*
APF22356.1	<-SIG+Toast-rack*<-DUF1700-alpha-helical+TM+TM+TM+TM	SIG+DUF4097	SIG+Toast-rack	SIG	310	NPD4_710	bacteria>firmicutes	Clostridium butyricum	hypothetical protein NPD4_710 [Clostridium butyricum]	1108624001	bacteria>firmicutes	bacteria>firmicutes	bacteria	SIG+Toast-rack	<-SIG+Toast-rack*<-DUF1700-alpha-helical+TM(s)	SIG Toast-rack	SIG+Toast-rack* DUF1700-alpha-helical+TM(s)
AIU01370.1	DUF1700-alpha-helical+TM+TM+TM+TM->SIG+Toast-rack*->	SIG+DUF4097	SIG+Toast-rack	SIG	308	Cbs_4790	bacteria>firmicutes	Clostridium beijerinckii ATCC 35702	hypothetical protein Cbs_4790 [Clostridium beijerinckii ATCC 35702]	698933034	bacteria>firmicutes	bacteria>firmicutes	bacteria	SIG+Toast-rack	DUF1700-alpha-helical+TM(s)->SIG+Toast-rack*->	SIG Toast-rack	DUF1700-alpha-helical+TM(s) SIG+Toast-rack*
AJH01862.1	DUF1700-alpha-helical+TM+TM+TM+TM->SIG+Toast-rack*->	SIG+DUF4097	SIG+Toast-rack	SIG	308	LF65_05341	bacteria>firmicutes	Clostridium beijerinckii	hypothetical protein LF65_05341 [Clostridium beijerinckii]	753752424	bacteria>firmicutes	bacteria>firmicutes	bacteria	SIG+Toast-rack	DUF1700-alpha-helical+TM(s)->SIG+Toast-rack*->	SIG Toast-rack	DUF1700-alpha-helical+TM(s) SIG+Toast-rack*
AQS07653.1	DUF1700-alpha-helical+TM+TM+TM+TM->SIG+Toast-rack*->	SIG+DUF4097	SIG+Toast-rack	SIG	308	CLBIJ_51030	bacteria>firmicutes	Clostridium beijerinckii	hypothetical protein CLBIJ_51030 [Clostridium beijerinckii]	1148346192	bacteria>firmicutes	bacteria>firmicutes	bacteria	SIG+Toast-rack	DUF1700-alpha-helical+TM(s)->SIG+Toast-rack*->	SIG Toast-rack	DUF1700-alpha-helical+TM(s) SIG+Toast-rack*
APZ33497.1	<-SIG+Toast-rack*<-REC+LYTTR<-SIG+TM+HISKIN-LiaS-like||?->Aldo_ket_red->	SIG+DUF4097	SIG+Toast-rack	SIG	292	BOH66_03830	bacteria>actinobacteria	Microbacterium aurum	hypothetical protein BOH66_03830 [Microbacterium aurum]	1137412969	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	SIG+Toast-rack	<-SIG+Toast-rack*<-REC+LYTTR<-SIG+TM+HISKIN-LiaS-like||?->Aldo_ket_red->	SIG Toast-rack	SIG+Toast-rack* REC+LYTTR SIG+TM+HISKIN-LiaS-like ? Aldo_ket_red
AMG85024.1	SIG+TM+HISKIN-LiaS-like->REC+LYTTR->SIG+Toast-rack*->tRNA->tRNA-><-AMP_N+Peptidase_M24<-?||NUDIX-><-tRNA_edit<-?||Pro_isomerase->TM+Rhomboid->	SIG+DUF4097	SIG+Toast-rack	SIG	258	AXH82_06570	bacteria>actinobacteria	Microbacterium sp PAMC 28756	hypothetical protein AXH82_06570 [Microbacterium sp. PAMC 28756]	991921816	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	SIG+Toast-rack	SIG+TM+HISKIN-LiaS-like->REC+LYTTR->SIG+Toast-rack*->tRNA->tRNA-><-AMP_N+Peptidase_M24<-?||NUDIX-><-tRNA_edit<-?||Pro_isomerase->TM+Rhomboid->	SIG Toast-rack	SIG+TM+HISKIN-LiaS-like REC+LYTTR SIG+Toast-rack* tRNA tRNA AMP_N+Peptidase_M24 ? NUDIX tRNA_edit ? Pro_isomerase TM+Rhomboid
AAV63503.1	DUF1700-alpha-helical+TM+TM+TM->SIG+Toast-rack*->	TM+DUF4097	TM+Toast-rack	TM	291	str1992	bacteria>firmicutes	Streptococcus thermophilus CNRZ1066	unknown protein [Streptococcus thermophilus CNRZ1066]	55739862	bacteria>firmicutes	bacteria>firmicutes	bacteria	TM(s)+Toast-rack	DUF1700-alpha-helical+TM(s)->SIG+Toast-rack*->	TM(s) Toast-rack	DUF1700-alpha-helical+TM(s) SIG+Toast-rack*
AEJ52463.1	<-SIG+Toast-rack*<-DUF1700-alpha-helical+TM+TM+TM<-SIG+PADR-HTH	SIG+DUF4097	SIG+Toast-rack	SIG	290	Ssal_00035	bacteria>firmicutes	Streptococcus salivarius 57I	conserved hypothetical protein [Streptococcus salivarius 57.I]	339291116	bacteria>firmicutes	bacteria>firmicutes	bacteria	SIG+Toast-rack	<-SIG+Toast-rack*<-DUF1700-alpha-helical+TM(s)<-SIG+PADR-HTH	SIG Toast-rack	SIG+Toast-rack* DUF1700-alpha-helical+TM(s) SIG+PADR-HTH
AMB83614.1	<-SIG+Toast-rack*<-DUF1700-alpha-helical+TM+TM+TM<-SIG+PADR-HTH	SIG+DUF4097	SIG+Toast-rack	SIG	290	AWB63_09445	bacteria>firmicutes	Streptococcus salivarius	hypothetical protein AWB63_09445 [Streptococcus salivarius]	984710047	bacteria>firmicutes	bacteria>firmicutes	bacteria	SIG+Toast-rack	<-SIG+Toast-rack*<-DUF1700-alpha-helical+TM(s)<-SIG+PADR-HTH	SIG Toast-rack	SIG+Toast-rack* DUF1700-alpha-helical+TM(s) SIG+PADR-HTH
CCB96343.1	SIG+PADR-HTH->DUF1700-alpha-helical+TM+TM+TM->SIG+Toast-rack*->	SIG+DUF4097	SIG+Toast-rack	SIG	290	SALIVA_2050	bacteria>firmicutes	Streptococcus salivarius JIM8777	hypothetical protein SALIVA_2050 [Streptococcus salivarius JIM8777]	338745977	bacteria>firmicutes	bacteria>firmicutes	bacteria	SIG+Toast-rack	SIG+PADR-HTH->DUF1700-alpha-helical+TM(s)->SIG+Toast-rack*->	SIG Toast-rack	SIG+PADR-HTH DUF1700-alpha-helical+TM(s) SIG+Toast-rack*
AKS66403.1	SIG+PADR-HTH->DUF1700-alpha-helical+TM+TM+TM->SIG+Toast-rack*->	SIG+DUF4097	SIG+Toast-rack	SIG	273	LH95_02495	bacteria>firmicutes	Staphylococcus schleiferi	hypothetical protein LH95_02495 [Staphylococcus schleiferi]	908228423	bacteria>firmicutes	bacteria>firmicutes	bacteria	SIG+Toast-rack	SIG+PADR-HTH->DUF1700-alpha-helical+TM(s)->SIG+Toast-rack*->	SIG Toast-rack	SIG+PADR-HTH DUF1700-alpha-helical+TM(s) SIG+Toast-rack*
AKS70750.1	SIG+PADR-HTH->DUF1700-alpha-helical+TM+TM+TM->SIG+Toast-rack*->	SIG+DUF4097	SIG+Toast-rack	SIG	273	OA96_02460	bacteria>firmicutes	Staphylococcus schleiferi	hypothetical protein OA96_02460 [Staphylococcus schleiferi]	908232772	bacteria>firmicutes	bacteria>firmicutes	bacteria	SIG+Toast-rack	SIG+PADR-HTH->DUF1700-alpha-helical+TM(s)->SIG+Toast-rack*->	SIG Toast-rack	SIG+PADR-HTH DUF1700-alpha-helical+TM(s) SIG+Toast-rack*
BAS45344.1	SIG+PADR-HTH->DUF1700-alpha-helical+TM+TM+TM->SIG+Toast-rack*->	SIG+DUF4097	SIG+Toast-rack	SIG	273	SSCHL_0564	bacteria>firmicutes	Staphylococcus schleiferi	hypothetical protein SSCHL_0564 [Staphylococcus schleiferi]	928190529	bacteria>firmicutes	bacteria>firmicutes	bacteria	SIG+Toast-rack	SIG+PADR-HTH->DUF1700-alpha-helical+TM(s)->SIG+Toast-rack*->	SIG Toast-rack	SIG+PADR-HTH DUF1700-alpha-helical+TM(s) SIG+Toast-rack*
ADX75810.1	SIG+PADR-HTH->DUF1700-alpha-helical+TM+TM+TM->SIG+Toast-rack*->	SIG+DUF4097	SIG+Toast-rack	SIG	271	SPSE_0473	bacteria>firmicutes	Staphylococcus pseudintermedius ED99	hypothetical protein SPSE_0473 [Staphylococcus pseudintermedius ED99]	323463657	bacteria>firmicutes	bacteria>firmicutes	bacteria	SIG+Toast-rack	SIG+PADR-HTH->DUF1700-alpha-helical+TM(s)->SIG+Toast-rack*->	SIG Toast-rack	SIG+PADR-HTH DUF1700-alpha-helical+TM(s) SIG+Toast-rack*
AHV96266.1	SIGMA-HTH->?->?->LiaI-LiaF-TM+Toast-rack*->	SIG+TM+DUF4097	SIG+TM+Toast-rack	SIG+TM	363	PSAB_06660	bacteria>firmicutes	Paenibacillus sabinae T27	hypothetical protein PSAB_06660 [Paenibacillus sabinae T27]	605573599	bacteria>firmicutes	bacteria>firmicutes	bacteria	SIG+TM(s)+Toast-rack	SIGMA-HTH->?->?->LiaI-LiaF-TM+Toast-rack*->	SIG TM(s) Toast-rack	SIGMA-HTH ? ? LiaI-LiaF-TM+Toast-rack*
AIQ72918.1	LiaI-LiaF-TM+Toast-rack*-><-Aldo_ket_red	SIG+TM+TM+DUF4097	LiaI-LiaF-TM+Toast-rack	SIG+TM+TM	363	PODO_06405	bacteria>firmicutes	Paenibacillus odorifer	hypothetical protein PODO_06405 [Paenibacillus odorifer]	686562225	bacteria>firmicutes	bacteria>firmicutes	bacteria	LiaI-LiaF-TM+Toast-rack	LiaI-LiaF-TM+Toast-rack*-><-Aldo_ket_red	LiaI-LiaF-TM Toast-rack	LiaI-LiaF-TM+Toast-rack* Aldo_ket_red
AKG33773.1	LiaI-LiaF-TM+Toast-rack*->	SIG+TM+DUF4097	LiaI-LiaF-TM+TM+Toast-rack	SIG+TM	363	VK70_03535	bacteria>firmicutes	Paenibacillus durus ATCC 35681	hypothetical protein VK70_03535 [Paenibacillus durus ATCC 35681]	818432062	bacteria>firmicutes	bacteria>firmicutes	bacteria	LiaI-LiaF-TM(s)+Toast-rack	LiaI-LiaF-TM+Toast-rack*->	LiaI-LiaF-TM(s) Toast-rack	LiaI-LiaF-TM+Toast-rack*
AIQ16498.1	LiaI-LiaF-TM+Toast-rack*-><-Aldo_ket_red	SIG+TM+TM+DUF4097	LiaI-LiaF-TM+Toast-rack	SIG+TM+TM	362	H70357_07260	bacteria>firmicutes	Paenibacillus sp FSL H70357	hypothetical protein H70357_07260 [Paenibacillus sp. FSL H7-0357]	690615285	bacteria>firmicutes	bacteria>firmicutes	bacteria	LiaI-LiaF-TM+Toast-rack	LiaI-LiaF-TM+Toast-rack*-><-Aldo_ket_red	LiaI-LiaF-TM Toast-rack	LiaI-LiaF-TM+Toast-rack* Aldo_ket_red
AIQ28109.1	LiaI-LiaF-TM+Toast-rack*-><-Aldo_ket_red	SIG+TM+TM+DUF4097	LiaI-LiaF-TM+Toast-rack	SIG+TM+TM	362	P40081_07870	bacteria>firmicutes	Paenibacillus sp FSL P40081	hypothetical protein P40081_07870 [Paenibacillus sp. FSL P4-0081]	686517408	bacteria>firmicutes	bacteria>firmicutes	bacteria	LiaI-LiaF-TM+Toast-rack	LiaI-LiaF-TM+Toast-rack*-><-Aldo_ket_red	LiaI-LiaF-TM Toast-rack	LiaI-LiaF-TM+Toast-rack* Aldo_ket_red
AIQ39816.1	LiaI-LiaF-TM+Toast-rack*-><-Aldo_ket_red	SIG+TM+TM+DUF4097	LiaI-LiaF-TM+Toast-rack	SIG+TM+TM	362	R50912_07050	bacteria>firmicutes	Paenibacillus sp FSL R50912	hypothetical protein R50912_07050 [Paenibacillus sp. FSL R5-0912]	686529117	bacteria>firmicutes	bacteria>firmicutes	bacteria	LiaI-LiaF-TM+Toast-rack	LiaI-LiaF-TM+Toast-rack*-><-Aldo_ket_red	LiaI-LiaF-TM Toast-rack	LiaI-LiaF-TM+Toast-rack* Aldo_ket_red
AIQ56860.1	LiaI-LiaF-TM+Toast-rack*-><-Aldo_ket_red	SIG+TM+DUF4097	LiaI-LiaF-TM+Toast-rack	SIG+TM	362	PBOR_07830	bacteria>firmicutes	Paenibacillus borealis	hypothetical protein PBOR_07830 [Paenibacillus borealis]	686546164	bacteria>firmicutes	bacteria>firmicutes	bacteria	LiaI-LiaF-TM+Toast-rack	LiaI-LiaF-TM+Toast-rack*-><-Aldo_ket_red	LiaI-LiaF-TM Toast-rack	LiaI-LiaF-TM+Toast-rack* Aldo_ket_red
AIQ67503.1	LiaI-LiaF-TM+Toast-rack*->	SIG+TM+TM+DUF4097	LiaI-LiaF-TM+Toast-rack	SIG+TM+TM	362	PGRAT_07535	bacteria>firmicutes	Paenibacillus graminis	hypothetical protein PGRAT_07535 [Paenibacillus graminis]	686556809	bacteria>firmicutes	bacteria>firmicutes	bacteria	LiaI-LiaF-TM+Toast-rack	LiaI-LiaF-TM+Toast-rack*->	LiaI-LiaF-TM Toast-rack	LiaI-LiaF-TM+Toast-rack*
CQR53886.1	SIGMA-HTH->?->?->LiaI-LiaF-TM+Toast-rack*-><-Aldo_ket_red	SIG+TM+TM+DUF4097	LiaI-LiaF-TM+Toast-rack	SIG+TM+TM	362	PRIO_1595	bacteria>firmicutes	Paenibacillus riograndensis SBR5	putative membrane protein [Paenibacillus riograndensis SBR5]	806911398	bacteria>firmicutes	bacteria>firmicutes	bacteria	LiaI-LiaF-TM+Toast-rack	SIGMA-HTH->?->?->LiaI-LiaF-TM+Toast-rack*-><-Aldo_ket_red	LiaI-LiaF-TM Toast-rack	SIGMA-HTH ? ? LiaI-LiaF-TM+Toast-rack* Aldo_ket_red
ADV66237.1	NAD_Gly3P_dh_N+NAD_Gly3P_dh_C-><-TerD+vWA-TerF-like<-?||Toast-rack*->?->ZNR+DUF2089-HTH->	DUF4097	Toast-rack	-	308	Deima_0578	bacteria>deinococcus-thermus>deinococci	Deinococcus maricopensis DSM 21211	hypothetical protein Deima_0578 [Deinococcus maricopensis DSM 21211]	319754480	bacteria>deinococcus-thermus	bacteria>deinococcus-thermus>deinococci	bacteria	Toast-rack	NAD_Gly3P_dh_N+NAD_Gly3P_dh_C-><-TerD+vWA-TerF-like<-?||Toast-rack*->?->ZNR+DUF2089-HTH->	Toast-rack	NAD_Gly3P_dh_N+NAD_Gly3P_dh_C TerD+vWA-TerF-like ? Toast-rack* ? ZNR+DUF2089-HTH
