AccNum	GenContext	SIG.TM.PFAM	SIG.TM.LADB	PFAM	Length	GenName	Lineage	Species	Annotation	GI	Lineage.final	Lineage.final.old	Domain	DomArch.norep	GenContext.norep	DA.doms	GC.DA
ABG61524.1	SIG+TPR->?->?->TM->Cluster301_2clades->SIG+TM+TM+TM+TM+TM*->	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	691	Meso_0119	bacteria>proteobacteria>alphaproteobacteria	Chelativorans sp BNC1	type III secretion FHIPEP [Chelativorans sp. BNC1]	110283465	bacteria>proteobacteria>alphaproteobacteria	bacteria>proteobacteria>alphaproteobacteria	bacteria	SIG+TM(s)	SIG+TPR->?->?->TM->Cluster301_2clades->SIG+TM(s)*->	SIG TM(s)	SIG+TPR ? ? TM Cluster301_2clades SIG+TM(s)* 
ABO88534.1	CheC->CheC->SIG+TM+TM+TM->SIG+TM->SIG+TM+TM+TM+TM+TM->TM+TM+TM+TM->SIG+TM+TM+TM+TM+TM*->	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	691	lfhA	bacteria>proteobacteria>gammaproteobacteria	Aeromonas salmonicida subsp salmonicida A449	lateral flagellar biosynthesis protein [Aeromonas salmonicida subsp. salmonicida A449]	142850213	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+TM(s)	CheC->CheC->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->	SIG TM(s)	CheC CheC SIG+TM(s) SIG+TM SIG+TM(s) TM(s) SIG+TM(s)* 
ABQ30679.1	<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM+TM+TM+TM+TM*<-SIG+NtrC-AAA+FIS-HTH<-CheC<-CheC<-SIG+TM<-?||?->PSYN->	FHIPEP	SIG+TM+TM+TM+TM	SIG+TM+TM+TM+TM	691	Acry_1471	bacteria>proteobacteria>alphaproteobacteria	Acidiphilium cryptum JF5	flagellar biosynthesis protein FlhA [Acidiphilium cryptum JF-5]	146402152	bacteria>proteobacteria>alphaproteobacteria	bacteria>proteobacteria>alphaproteobacteria	bacteria	SIG+TM(s)	<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-SIG+NtrC-AAA+FIS-HTH<-CheC<-CheC<-SIG+TM<-?||?->PSYN->	SIG TM(s)	 ParA-Soj-PloopNTPase SIG+APATPase SIG+TM(s)* SIG+NtrC-AAA+FIS-HTH CheC CheC SIG+TM ? ? PSYN 
ACD19567.1	<-NACHT<-SIG+TM+TM+TM+TM+TM*<-TM+TM+TM+TM<-SIG+TM+TM+TM+TM+TM<-SIG+TM<-SIG+TM+TM+TM<-?<-Cluster133_3clades	FHIPEP	SIG+TM+TM+TM+TM	SIG+TM+TM+TM+TM	691	Bphyt_5208	bacteria>proteobacteria>betaproteobacteria	Paraburkholderia phytofirmans PsJN	type III secretion FHIPEP protein [Paraburkholderia phytofirmans PsJN]	187718344	bacteria>proteobacteria>betaproteobacteria	bacteria>proteobacteria>betaproteobacteria	bacteria	SIG+TM(s)	<-NACHT<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-?<-Cluster133_3clades	SIG TM(s)	 NACHT SIG+TM(s)* TM(s) SIG+TM(s) SIG+TM SIG+TM(s) ? Cluster133_3clades
ACM07027.1	SIG+TM+TM+TM->SIG+TM->SIG+TM+TM+TM+TM+TM->TM+TM+TM+TM->SIG+TM+TM+TM+TM+TM*->SIG+APATPase->	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM+TM	691	flhA	bacteria>chloroflexi	Thermomicrobium roseum DSM 5159	flagellar biosynthesis protein FlhA (plasmid) [Thermomicrobium roseum DSM 5159]	221157909	bacteria>chloroflexi	bacteria>chloroflexi	bacteria	SIG+TM(s)	SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->	SIG TM(s)	SIG+TM(s) SIG+TM SIG+TM(s) TM(s) SIG+TM(s)* SIG+APATPase 
ACS38514.1	SIG+TM+TM+TM+TM+TM*->	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	691	flhA	bacteria>proteobacteria>alphaproteobacteria	Methylobacterium extorquens AM1	Flagellar biosynthesis protein [Methylobacterium extorquens AM1]	240007288	bacteria>proteobacteria>alphaproteobacteria	bacteria>proteobacteria>alphaproteobacteria	bacteria	SIG+TM(s)	SIG+TM(s)*->	SIG TM(s)	SIG+TM(s)* 
ADO76718.1	CheC->CheC->SIG+TM->SIG+TM+TM+TM->SIG+TM->SIG+TM+TM+TM+TM+TM->TM+TM+TM+TM->SIG+TM+TM+TM+TM+TM*->SIG+APATPase->ParA-Soj-PloopNTPase->PilZ->?->SIGMA-HTH->FilH->SIG+BetaPropeller->	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	691	Hprae_0564	bacteria>firmicutes	Halanaerobium praevalens DSM 2228	flagellar biosynthesis protein FlhA [Halanaerobium praevalens DSM 2228]	309388838	bacteria>firmicutes	bacteria>firmicutes	bacteria	SIG+TM(s)	CheC->CheC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->PilZ->?->SIGMA-HTH->FilH->SIG+BetaPropeller->	SIG TM(s)	CheC CheC SIG+TM SIG+TM(s) SIG+TM SIG+TM(s) TM(s) SIG+TM(s)* SIG+APATPase ParA-Soj-PloopNTPase PilZ ? SIGMA-HTH FilH SIG+BetaPropeller 
ADT67861.1	CheC->SIG+TM+TM+TM->SIG+TM->SIG+TM+TM+TM+TM+TM->TM+TM+TM+TM->SIG+TM+TM+TM+TM+TM*->	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	691	PSM_A0913	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas sp SM9913	lateral flagellar biosynthesis protein [Pseudoalteromonas sp. SM9913]	315014523	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+TM(s)	CheC->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->	SIG TM(s)	CheC SIG+TM(s) SIG+TM SIG+TM(s) TM(s) SIG+TM(s)* 
AEE16569.1	SIG+TM->SIG+TM+TM+TM+TM+TM->TM+TM+TM+TM->SIG+TM+TM+TM+TM+TM*->SIG+APATPase->ParA-Soj-PloopNTPase->?->SIGMA-HTH->FilH->	FHIPEP	SIG+TM+TM+TM+TM+TM+SWC7	SIG+TM+TM+TM+TM+TM	691	Trebr_1141	bacteria>spirochaetes	Treponema brennaborense DSM 12168	flagellar biosynthesis protein FlhA [Treponema brennaborense DSM 12168]	332180881	bacteria>spirochaetes	bacteria>spirochaetes	bacteria	SIG+TM(s)+SWC7	SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->?->SIGMA-HTH->FilH->	SIG TM(s) SWC7	SIG+TM SIG+TM(s) TM(s) SIG+TM(s)* SIG+APATPase ParA-Soj-PloopNTPase ? SIGMA-HTH FilH 
AGC47509.1	<-SIG+TM+TM+TM+TM+TM*<-TM+TM+TM+TM<-SIG+TM+TM+TM+TM+TM<-SIG+TM<-SIG+TM+TM+TM	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	691	MYSTI_06236	bacteria>proteobacteria>deltaproteobacteria	Myxococcus stipitatus DSM 14675	FHIPEP family type III secretion protein [Myxococcus stipitatus DSM 14675]	441490814	bacteria>proteobacteria>deltaproteobacteria	bacteria>proteobacteria>deltaproteobacteria	bacteria	SIG+TM(s)	<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)	SIG TM(s)	 SIG+TM(s)* TM(s) SIG+TM(s) SIG+TM SIG+TM(s)
AGN86370.1	<-SIG+TM+TM+TM+TM+TM<-SIG+TM<-SIG+TM+TM+TM<-Cluster63_2clades<-?<-NACHT<-FHA<-SIG+TM+TM+TM+TM+TM*	FHIPEP	SIG+TM+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM+TM	691	H650_14870	bacteria>proteobacteria>gammaproteobacteria	Enterobacter sp R4368	hypothetical protein H650_14870 [Enterobacter sp. R4-368]	511528830	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+TM(s)	<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-Cluster63_2clades<-?<-NACHT<-FHA<-SIG+TM(s)*	SIG TM(s)	 SIG+TM(s) SIG+TM SIG+TM(s) Cluster63_2clades ? NACHT FHA SIG+TM(s)*
AGR15120.1	SIG+TM+TM+TM->SIG+TM->SIG+TM+TM+TM+TM+TM->TM+TM+TM+TM->SIG+TM+TM+TM+TM+TM*->SIG+APATPase->SIG+BetaPropeller->CheRN-Alpha+CheR-Methylase->?->SIG+TM+TM->TM+OmpA->	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	691	M643_13760	bacteria>firmicutes	Listeria monocytogenes	flagellar biosynthesis protein FlhA [Listeria monocytogenes]	523850455	bacteria>firmicutes	bacteria>firmicutes	bacteria	SIG+TM(s)	SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->SIG+BetaPropeller->CheRN-Alpha+CheR-Methylase->?->SIG+TM(s)->TM+OmpA->	SIG TM(s)	SIG+TM(s) SIG+TM SIG+TM(s) TM(s) SIG+TM(s)* SIG+APATPase SIG+BetaPropeller CheRN-Alpha+CheR-Methylase ? SIG+TM(s) TM+OmpA 
AHB07231.2	<-SIG+TM+TM+TM+TM+TM<-SIG+TM<-SIG+TM+TM+TM<-Cluster103_2clades<-?<-TET-TPase<-NACHT<-SIG+TM+TM+TM+TM+TM*	FHIPEP	SIG+TM+TM+TM+TM+TM+YTCD-HTH	SIG+TM+TM+TM+TM+TM	691	U875_19360	bacteria>proteobacteria>betaproteobacteria	Pandoraea pnomenusa 3kgm	secretion system apparatus protein SsaV [Pandoraea pnomenusa 3kgm]	676691027	bacteria>proteobacteria>betaproteobacteria	bacteria>proteobacteria>betaproteobacteria	bacteria	SIG+TM(s)+YTCD-HTH	<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-Cluster103_2clades<-?<-TET-TPase<-NACHT<-SIG+TM(s)*	SIG TM(s) YTCD-HTH	 SIG+TM(s) SIG+TM SIG+TM(s) Cluster103_2clades ? TET-TPase NACHT SIG+TM(s)*
AHB76577.2	REC->Cluster57_2clades->SIG+TM+TM+TM+TM+TM*->NACHT->TET-TPase->?->Cluster103_2clades->SIG+TM+TM+TM->SIG+TM->SIG+TM+TM+TM+TM+TM->	FHIPEP	SIG+TM+TM+TM+TM+TM+YTCD-HTH	SIG+TM+TM+TM+TM+TM	691	X636_14830	bacteria>proteobacteria>betaproteobacteria	Pandoraea pnomenusa	EscV/YscV/HrcV family type III secretion system export apparatus protein [Pandoraea pnomenusa]	1102964417	bacteria>proteobacteria>betaproteobacteria	bacteria>proteobacteria>betaproteobacteria	bacteria	SIG+TM(s)+YTCD-HTH	REC->Cluster57_2clades->SIG+TM(s)*->NACHT->TET-TPase->?->Cluster103_2clades->SIG+TM(s)->SIG+TM->SIG+TM(s)->	SIG TM(s) YTCD-HTH	REC Cluster57_2clades SIG+TM(s)* NACHT TET-TPase ? Cluster103_2clades SIG+TM(s) SIG+TM SIG+TM(s) 
AHF07774.1	<-SIGMA-HTH<-?<-CheD<-CheC<-PilZ<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM+TM+TM+TM+TM*	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	691	flhA	bacteria>firmicutes	Desulfitobacterium metallireducens DSM 15288	flagellar biosynthesis protein FlhA [Desulfitobacterium metallireducens DSM 15288]	570736743	bacteria>firmicutes	bacteria>firmicutes	bacteria	SIG+TM(s)	<-SIGMA-HTH<-?<-CheD<-CheC<-PilZ<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*	SIG TM(s)	 SIGMA-HTH ? CheD CheC PilZ ParA-Soj-PloopNTPase SIG+APATPase SIG+TM(s)*
AHI55199.1	SIG+TM+TM+TM->SIG+TM->SIG+TM+TM+TM+TM+TM->TM+TM+TM+TM->SIG+TM+TM+TM+TM+TM*->SIG+APATPase->SIG+BetaPropeller->CheRN-Alpha+CheR-Methylase->?->SIG+TM+TM->TM+OmpA->	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	691	AX25_03450	bacteria>firmicutes	Listeria ivanovii WSLC3009	flagellar biosynthesis protein FlhA [Listeria ivanovii WSLC3009]	583837337	bacteria>firmicutes	bacteria>firmicutes	bacteria	SIG+TM(s)	SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->SIG+BetaPropeller->CheRN-Alpha+CheR-Methylase->?->SIG+TM(s)->TM+OmpA->	SIG TM(s)	SIG+TM(s) SIG+TM SIG+TM(s) TM(s) SIG+TM(s)* SIG+APATPase SIG+BetaPropeller CheRN-Alpha+CheR-Methylase ? SIG+TM(s) TM+OmpA 
AHN75095.1	REC->Cluster57_2clades->SIG+TM+TM+TM+TM+TM*->NACHT->TET-TPase->?->Cluster103_2clades->SIG+TM+TM+TM->SIG+TM->SIG+TM+TM+TM+TM+TM->	FHIPEP	SIG+TM+TM+TM+TM+TM+YTCD-HTH	SIG+TM+TM+TM+TM+TM	691	DA70_12050	bacteria>proteobacteria>betaproteobacteria	Pandoraea pnomenusa	EscV/YscV/HrcV family type III secretion system export apparatus protein [Pandoraea pnomenusa]	601108193	bacteria>proteobacteria>betaproteobacteria	bacteria>proteobacteria>betaproteobacteria	bacteria	SIG+TM(s)+YTCD-HTH	REC->Cluster57_2clades->SIG+TM(s)*->NACHT->TET-TPase->?->Cluster103_2clades->SIG+TM(s)->SIG+TM->SIG+TM(s)->	SIG TM(s) YTCD-HTH	REC Cluster57_2clades SIG+TM(s)* NACHT TET-TPase ? Cluster103_2clades SIG+TM(s) SIG+TM SIG+TM(s) 
AIS59096.1	SIG+TM+TM+TM->SIG+TM->SIG+TM+TM+TM+TM+TM->TM+TM+TM+TM->SIG+TM+TM+TM+TM+TM*->SIG+APATPase->SIG+BetaPropeller->CheRN-Alpha+CheR-Methylase->?->SIG+TM+TM->TM+OmpA->	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	691	JL58_03480	bacteria>firmicutes	Listeria ivanovii subsp londoniensis	flagellar biosynthesis protein FlhA [Listeria ivanovii subsp. londoniensis]	694152525	bacteria>firmicutes	bacteria>firmicutes	bacteria	SIG+TM(s)	SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->SIG+BetaPropeller->CheRN-Alpha+CheR-Methylase->?->SIG+TM(s)->TM+OmpA->	SIG TM(s)	SIG+TM(s) SIG+TM SIG+TM(s) TM(s) SIG+TM(s)* SIG+APATPase SIG+BetaPropeller CheRN-Alpha+CheR-Methylase ? SIG+TM(s) TM+OmpA 
AIS61941.1	SIG+TM+TM+TM->SIG+TM->SIG+TM+TM+TM+TM+TM->TM+TM+TM+TM->SIG+TM+TM+TM+TM+TM*->SIG+APATPase->SIG+BetaPropeller->CheRN-Alpha+CheR-Methylase->?->SIG+TM+TM->TM+OmpA->	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	691	JL53_04030	bacteria>firmicutes	Listeria ivanovii subsp londoniensis	flagellar biosynthesis protein FlhA [Listeria ivanovii subsp. londoniensis]	694155371	bacteria>firmicutes	bacteria>firmicutes	bacteria	SIG+TM(s)	SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->SIG+BetaPropeller->CheRN-Alpha+CheR-Methylase->?->SIG+TM(s)->TM+OmpA->	SIG TM(s)	SIG+TM(s) SIG+TM SIG+TM(s) TM(s) SIG+TM(s)* SIG+APATPase SIG+BetaPropeller CheRN-Alpha+CheR-Methylase ? SIG+TM(s) TM+OmpA 
AIS64654.1	SIG+TM+TM+TM->SIG+TM->SIG+TM+TM+TM+TM+TM->TM+TM+TM+TM->SIG+TM+TM+TM+TM+TM*->SIG+APATPase->SIG+BetaPropeller->CheRN-Alpha+CheR-Methylase->?->SIG+TM+TM->TM+OmpA->	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	691	JL52_03385	bacteria>firmicutes	Listeria ivanovii subsp ivanovii	flagellar biosynthesis protein FlhA [Listeria ivanovii subsp. ivanovii]	694158085	bacteria>firmicutes	bacteria>firmicutes	bacteria	SIG+TM(s)	SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->SIG+BetaPropeller->CheRN-Alpha+CheR-Methylase->?->SIG+TM(s)->TM+OmpA->	SIG TM(s)	SIG+TM(s) SIG+TM SIG+TM(s) TM(s) SIG+TM(s)* SIG+APATPase SIG+BetaPropeller CheRN-Alpha+CheR-Methylase ? SIG+TM(s) TM+OmpA 
AIU28319.1	<-SIG+TM+TM+TM+TM+TM<-SIG+TM<-SIG+TM+TM+TM<-Cluster103_2clades<-?<-TET-TPase<-NACHT<-SIG+TM+TM+TM+TM+TM*	FHIPEP	SIG+TM+TM+TM+TM+TM+YTCD-HTH	SIG+TM+TM+TM+TM+TM	691	LV28_18655	bacteria>proteobacteria>betaproteobacteria	Pandoraea pnomenusa	secretion system apparatus protein SsaV [Pandoraea pnomenusa]	698967164	bacteria>proteobacteria>betaproteobacteria	bacteria>proteobacteria>betaproteobacteria	bacteria	SIG+TM(s)+YTCD-HTH	<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-Cluster103_2clades<-?<-TET-TPase<-NACHT<-SIG+TM(s)*	SIG TM(s) YTCD-HTH	 SIG+TM(s) SIG+TM SIG+TM(s) Cluster103_2clades ? TET-TPase NACHT SIG+TM(s)*
AIU73336.1	<-SIG+TM<-SIG+TM+TM+TM+TM+TM*<-TM+TM+TM+TM	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	691	AT03_13655	bacteria>proteobacteria>gammaproteobacteria	Hafnia alvei FB1	flagellar biosynthesis protein FlhA [Hafnia alvei FB1]	700336842	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+TM(s)	<-SIG+TM<-SIG+TM(s)*<-TM(s)	SIG TM(s)	 SIG+TM SIG+TM(s)* TM(s)
AJC21156.1	Cluster57_2clades->SIG+TM+TM+TM+TM+TM*->NACHT->TET-TPase->?->Cluster103_2clades->	FHIPEP	SIG+TM+TM+TM+TM+TM+YTCD-HTH	SIG+TM+TM+TM+TM+TM	691	RO07_12955	bacteria>proteobacteria>betaproteobacteria	Pandoraea pulmonicola	EscV/YscV/HrcV family type III secretion system export apparatus protein [Pandoraea pulmonicola]	743679022	bacteria>proteobacteria>betaproteobacteria	bacteria>proteobacteria>betaproteobacteria	bacteria	SIG+TM(s)+YTCD-HTH	Cluster57_2clades->SIG+TM(s)*->NACHT->TET-TPase->?->Cluster103_2clades->	SIG TM(s) YTCD-HTH	Cluster57_2clades SIG+TM(s)* NACHT TET-TPase ? Cluster103_2clades 
AJP55947.1	PYRIN->SIG+TM+TM+TM+TM+TM*->NACHT->Cluster59_2clades->?->Cluster24_2clades->SIG+TM+TM+TM->SIG+TM->SIG+TM+TM+TM+TM+TM->	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	691	UC34_00985	bacteria>proteobacteria>betaproteobacteria	Pandoraea vervacti	EscV/YscV/HrcV family type III secretion system export apparatus protein [Pandoraea vervacti]	761540423	bacteria>proteobacteria>betaproteobacteria	bacteria>proteobacteria>betaproteobacteria	bacteria	SIG+TM(s)	PYRIN->SIG+TM(s)*->NACHT->Cluster59_2clades->?->Cluster24_2clades->SIG+TM(s)->SIG+TM->SIG+TM(s)->	SIG TM(s)	PYRIN SIG+TM(s)* NACHT Cluster59_2clades ? Cluster24_2clades SIG+TM(s) SIG+TM SIG+TM(s) 
AKF83120.1	<-SIG+TM+TM+TM+TM+TM*<-TM+TM+TM+TM<-SIG+TM+TM+TM+TM+TM<-SIG+TM<-SIG+TM+TM+TM	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	691	MFUL124B02_32880	bacteria>proteobacteria>deltaproteobacteria	Myxococcus fulvus 124B02	FHIPEP family type III secretion protein [Myxococcus fulvus 124B02]	817713919	bacteria>proteobacteria>deltaproteobacteria	bacteria>proteobacteria>deltaproteobacteria	bacteria	SIG+TM(s)	<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)	SIG TM(s)	 SIG+TM(s)* TM(s) SIG+TM(s) SIG+TM SIG+TM(s)
AKJ32086.1	<-Cluster27_3clades<-SIG+TM<-SIG+TM+TM+TM+TM+TM*	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	691	yscV	bacteria>proteobacteria>betaproteobacteria	Polyangium brachysporum	type III secretion protein [[Polyangium] brachysporum]	826173856	bacteria>proteobacteria>betaproteobacteria	bacteria>proteobacteria>betaproteobacteria	bacteria	SIG+TM(s)	<-Cluster27_3clades<-SIG+TM<-SIG+TM(s)*	SIG TM(s)	 Cluster27_3clades SIG+TM SIG+TM(s)*
AKM30715.1	AraC-HTH->Cluster27_3clades->PYRIN->SIG+TM+TM+TM+TM+TM*->NACHT->Cluster59_2clades->?->Cluster24_2clades->SIG+TM+TM+TM->SIG+TM->SIG+TM+TM+TM+TM+TM->	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	691	AB870_12260	bacteria>proteobacteria>betaproteobacteria	Pandoraea faecigallinarum	EscV/YscV/HrcV family type III secretion system export apparatus protein [Pandoraea faecigallinarum]	834760261	bacteria>proteobacteria>betaproteobacteria	bacteria>proteobacteria>betaproteobacteria	bacteria	SIG+TM(s)	AraC-HTH->Cluster27_3clades->PYRIN->SIG+TM(s)*->NACHT->Cluster59_2clades->?->Cluster24_2clades->SIG+TM(s)->SIG+TM->SIG+TM(s)->	SIG TM(s)	AraC-HTH Cluster27_3clades PYRIN SIG+TM(s)* NACHT Cluster59_2clades ? Cluster24_2clades SIG+TM(s) SIG+TM SIG+TM(s) 
AKP41373.1	SIG+TM+TM->TM+OmpA->TM->SIG+TM->SIG+TM+TM+TM->SIG+TM->TM+TM+TM+TM->SIG+TM+TM+TM+TM+TM*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	691	flhA	bacteria>firmicutes	Clostridioides difficile ATCC 9689 DSM 1296	flagellar biosynthesis protein FlhA [Clostridioides difficile ATCC 9689 = DSM 1296]	873319109	bacteria>firmicutes	bacteria>firmicutes	bacteria	SIG+TM(s)	SIG+TM(s)->TM+OmpA->TM->SIG+TM->SIG+TM(s)->SIG+TM->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->	SIG TM(s)	SIG+TM(s) TM+OmpA TM SIG+TM SIG+TM(s) SIG+TM TM(s) SIG+TM(s)* SIG+APATPase ParA-Soj-PloopNTPase SIGMA-HTH 
ALL66366.1	TM+TM+TM+TM->SIG+TM+TM+TM+TM+TM*->NACHT->	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	691	K788_0002882	bacteria>proteobacteria>betaproteobacteria	Paraburkholderia caribensis MBA4	Flagellar biosynthesis protein FlhA [Paraburkholderia caribensis MBA4]	944368754	bacteria>proteobacteria>betaproteobacteria	bacteria>proteobacteria>betaproteobacteria	bacteria	SIG+TM(s)	TM(s)->SIG+TM(s)*->NACHT->	SIG TM(s)	TM(s) SIG+TM(s)* NACHT 
ALP02248.1	SIG+TM+TM->TM+OmpA->TM->SIG+TM->SIG+TM+TM+TM->SIG+TM->TM+TM+TM+TM->SIG+TM+TM+TM+TM+TM*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->	FHIPEP	SIG+TM+TM+TM+TM+TM+PP2C	SIG+TM+TM+TM+TM+TM	691	flhA	bacteria>firmicutes	Clostridioides difficile	Flagellar biosynthesis protein FlhA [Clostridioides difficile]	953830962	bacteria>firmicutes	bacteria>firmicutes	bacteria	SIG+TM(s)+PP2C	SIG+TM(s)->TM+OmpA->TM->SIG+TM->SIG+TM(s)->SIG+TM->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->	SIG TM(s) PP2C	SIG+TM(s) TM+OmpA TM SIG+TM SIG+TM(s) SIG+TM TM(s) SIG+TM(s)* SIG+APATPase ParA-Soj-PloopNTPase SIGMA-HTH 
ALQ54211.1	CheC->SIG+TM+TM+TM->SIG+TM->SIG+TM+TM+TM+TM+TM->TM+TM+TM+TM->SIG+TM+TM+TM+TM+TM*->	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	691	PI2015_0895	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas issachenkonii	Lateral flagellar biosynthesis protein [Pseudoalteromonas issachenkonii]	958525034	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+TM(s)	CheC->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->	SIG TM(s)	CheC SIG+TM(s) SIG+TM SIG+TM(s) TM(s) SIG+TM(s)* 
AMG49279.1	TM->SIG+TM->SIG+TM+TM+TM->SIG+TM->SIG+TM+TM+TM+TM+TM->TM+TM+TM+TM->SIG+TM+TM+TM+TM+TM*->SIGMA-HTH->SIG+BetaPropeller->SIG+BetaPropeller->ABC-ATPase->	SIG+FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	691	flhA	bacteria>firmicutes	Enterococcus gallinarum	flagellar biosynthesis protein FlhA [Enterococcus gallinarum]	991886145	bacteria>firmicutes	bacteria>firmicutes	bacteria	SIG+TM(s)	TM->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIGMA-HTH->SIG+BetaPropeller->SIG+BetaPropeller->ABC-ATPase->	SIG TM(s)	TM SIG+TM SIG+TM(s) SIG+TM SIG+TM(s) TM(s) SIG+TM(s)* SIGMA-HTH SIG+BetaPropeller SIG+BetaPropeller ABC-ATPase 
AMH18807.1	TM+TM+TM+TM->SIG+TM+TM+TM+TM+TM*->	FHIPEP	SIG+TM+TM+TM+TM+TM	SIG+TM+TM+TM+TM+TM	691	AL518_12795	bacteria>proteobacteria>gammaproteobacteria	Hafnia alvei	flagellar biosynthesis protein FlhA [Hafnia alvei]	991955608	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	SIG+TM(s)	TM(s)->SIG+TM(s)*->	SIG TM(s)	TM(s) SIG+TM(s)* 
