AccNum	GenContext.orig	arch.PFAM	DomArch.orig	arch.TMSIG	Length	GenName	Lineage	Species.orig	Annotation	GI	ClustName.orig	ClustID	Query	TaxID	Species.q	GCA_ID
XP_003274731.1	-	Myosin_N+Myosin_head+Myosin_tail_1	SIGMA-HTH+SIGMA-HTH+PVC-AAA	-	1939	MYH1	eukaryota>metazoa>chordata>vertebrata	Nomascus leucogenys	PREDICTED: myosin-1 [Nomascus leucogenys]	332251191	SIGMA-HTH+PspA	000486.373	pspa	61853	northern white-cheeked gibbon	GCF_000146795.2
XP_003274732.1	-	Myosin_N+Myosin_head+Myosin_tail_1	MA+SIGMA-HTH	-	1939	MYH4	eukaryota>metazoa>chordata>vertebrata	Nomascus leucogenys	PREDICTED: myosin-4 isoform X2 [Nomascus leucogenys]	332251193	SIGMA-HTH+PspA	000486.373	pspa	61853	northern white-cheeked gibbon	GCF_000146795.2
XP_005560927.1	<-SIGMA-HTH+PspA*<-SIGMA-HTH+PspA*	Myosin_N+Myosin_head+Myosin_tail_1	SPOUT+EP1+SidE	-	1939	MYH6	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: myosin-6 [Macaca fascicularis]	544446347	SIGMA-HTH+PspA	000486.373	pspa	9541	crab-eating macaque	GCF_000364345.1
XP_005582953.1	<-SIGMA-HTH+PspA*||ncRNA-><-SIGMA-HTH+PspA*<-SIGMA-HTH+PspA*<-SIGMA-HTH+PspA*<-SIGMA-HTH+PspA*<-SIGMA-HTH+PspA*||ncRNA->ncRNA->ncRNA-><-SIGMA-HTH+PspA*	Myosin_N+Myosin_head+Myosin_tail_1	PspA+PspA+PVC-AAA	-	1939	LOC102144483	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: myosin-2 [Macaca fascicularis]	544497112	SIGMA-HTH+PspA	000486.373	pspa	9541	crab-eating macaque	GCF_000364345.1
XP_005582954.1	-	Myosin_N+Myosin_head+Myosin_tail_1	PspA+PspA+PVC-AAA	-	1939	LOC102144483	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: myosin-2 [Macaca fascicularis]	544497114	SIGMA-HTH+PspA	000486.373	pspa	9541	crab-eating macaque	GCF_000364345.1
XP_005582956.1	-	Myosin_N+Myosin_head+Myosin_tail_1	PspA+MA+PVC-AAA	-	1939	LOC102145458	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: myosin-4 isoform X1 [Macaca fascicularis]	544497118	SIGMA-HTH+PspA	000486.373	pspa	9541	crab-eating macaque	GCF_000364345.1
XP_006518740.1	<-SIGMA-HTH+PspA*<-ncRNA<-ncRNA||ncRNA-><-SIGMA-HTH+PspA*	Myosin_N+Myosin_head+Myosin_tail_1	EP1+SidE	-	1939	A830009F23Rik,AA517445,alpha-MHC,Myhc-a,Myhca	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: myosin-6 isoform X1 [Mus musculus]	568986971	SIGMA-HTH+PspA	000486.373	pspa	10090	house mouse	GCF_000001635.24
XP_006518741.1	-	Myosin_N+Myosin_head+Myosin_tail_1	EP1+SidE	-	1939	A830009F23Rik,AA517445,alpha-MHC,Myhc-a,Myhca	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: myosin-6 isoform X1 [Mus musculus]	568986973	SIGMA-HTH+PspA	000486.373	pspa	10090	house mouse	GCF_000001635.24
XP_011614688.1	SIGMA-HTH+PspA*->	Myosin_N+Myosin_head+Myosin_tail_1	PspA+EP1+LPD39+MA	-	1939	LOC100462945	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Takifugu rubripes	PREDICTED: myosin-7 [Takifugu rubripes]	768951412	SIGMA-HTH+PspA	000486.373	pspa	31033	torafugu	GCF_901000725.2
XP_012363194.1	SIGMA-HTH+PspA*->	Myosin_N+Myosin_head+Myosin_tail_1	EP1+PspA	-	1939	MYH9	eukaryota>metazoa>chordata>vertebrata	Nomascus leucogenys	PREDICTED: myosin-9 [Nomascus leucogenys]	820991974	SIGMA-HTH+PspA	000486.373	pspa	61853	northern white-cheeked gibbon	GCF_000146795.2
XP_015309076.1	-	Myosin_N+Myosin_head+Myosin_tail_1	SPOUT+EP1+SidE	-	1939	MYH6	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: myosin-6 [Macaca fascicularis]	982260283	SIGMA-HTH+PspA	000486.373	pspa	9541	crab-eating macaque	GCF_000364345.1
XP_016880164.1	-	Myosin_N+Myosin_head+Myosin_tail_1	SidE+SIGMA-HTH+PVC-AAA	-	1939	HEL71,MYHa,MyHC-2x,MyHC-2X/D,MYHSA1	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: myosin-1 isoform X1 [Homo sapiens]	1034599842	SIGMA-HTH+PspA	000486.373	pspa	9606	human	GCF_000001405.39
XP_016880165.1	-	Myosin_N+Myosin_head+Myosin_tail_1	PspA+MA	-	1939	MYH2B,MyHC-2B,MyHC-IIb	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: myosin-4 isoform X1 [Homo sapiens]	1034599846	SIGMA-HTH+PspA	000486.373	pspa	9606	human	GCF_000001405.39
XP_017334551.1	-	Myosin_N+Myosin_head+Myosin_tail_1	PspA+SidE+SidE	-	1939	LOC108271487	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: myosin-7-like [Ictalurus punctatus]	1042249920	SIGMA-HTH+PspA	000486.373	pspa	7998	channel catfish	GCF_001660625.1
NP_001018343.1	SIGMA-HTH+PspA*->	Myosin_N+Myosin_head+Myosin_tail_1	SidE+EP1	-	1938	fb18g10,im:6897999,wu:fb18g10	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	slow myosin heavy chain 1 [Danio rerio]	66472252	SIGMA-HTH+PspA	000486.373	pspa	7955	zebrafish	GCF_000002035.6
NP_001074719.1	SIGMA-HTH+PspA*->ncRNA->ncRNA-><-ncRNA<-ncRNA||SIGMA-HTH+PspA->SIGMA-HTH+PspA*-><-ncRNA||SIGMA-HTH+PspA->SIGMA-HTH+PspA->tRNA->SIGMA-HTH+PspA*->	Myosin_N+Myosin_head+Myosin_tail_1	SIGMA-HTH+MA	-	1938	MyHC-eo	eukaryota>metazoa>chordata>vertebrata	Mus musculus	myosin-13 [Mus musculus]	124486959	SIGMA-HTH+PspA	000486.373	pspa	10090	house mouse	GCF_000001635.24
NP_001106204.1	SIGMA-HTH+PspA*->	Myosin_N+Myosin_head+Myosin_tail_1	PspA+SidE	-	1938	mg:cb02g011,smyhc3	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	ventricular myosin heavy chain [Danio rerio]	163644331	SIGMA-HTH+PspA	000486.373	pspa	7955	zebrafish	GCF_000002035.6
NP_001129995.1	SIGMA-HTH+PspA*->	Myosin_N+Myosin_head+Myosin_tail_1	EP1+MA+PspA+MA	-	1938	smyhc3	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	slow myosin heavy chain 3 [Danio rerio]	211904107	SIGMA-HTH+PspA	000486.373	pspa	7955	zebrafish	GCF_000002035.6
NP_001157643.1	SIGMA-HTH+PspA*->	Myosin_N+Myosin_head+Myosin_tail_1	EP1+SidE	-	1938	A830009F23Rik,AA517445,alpha-MHC,Myhc-a,Myhca	eukaryota>metazoa>chordata>vertebrata	Mus musculus	myosin-6 [Mus musculus]	255918225	SIGMA-HTH+PspA	000486.373	pspa	10090	house mouse	GCF_000001635.24
NP_001311408.1	SIGMA-HTH+PspA*->	Myosin_N+Myosin_head+Myosin_tail_1	SIGMA-HTH+MA	Zeta-toxin	1938	myh7b	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	myosin, heavy chain 7B, cardiac muscle, beta a [Danio rerio]	1026346673	SIGMA-HTH+PspA	000486.373	pspa	7955	zebrafish	GCF_000002035.6
NP_003793.2	SIGMA-HTH+PspA*->	Myosin_N+Myosin_head+Myosin_tail_1	SIGMA-HTH+MA+MA	-	1938	MyHC-eo,MyHC-IIL	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	myosin-13 [Homo sapiens]	110624781	SIGMA-HTH+PspA	000486.373	pspa	9606	human	GCF_000001405.39
NP_034986.1	SIGMA-HTH+PspA*->	Myosin_N+Myosin_head+Myosin_tail_1	EP1+SidE	-	1938	A830009F23Rik,AA517445,alpha-MHC,Myhc-a,Myhca	eukaryota>metazoa>chordata>vertebrata	Mus musculus	myosin-6 [Mus musculus]	6754774	SIGMA-HTH+PspA	000486.373	pspa	10090	house mouse	GCF_000001635.24
XP_005162977.1	-	Myosin_N+Myosin_head+Myosin_tail_1	SidE+EP1	-	1938	fb18g10,im:6897999,wu:fb18g10	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	slow myosin heavy chain 1 isoform X1 [Danio rerio]	528520560	SIGMA-HTH+PspA	000486.373	pspa	7955	zebrafish	GCF_000002035.6
XP_005582955.1	-	Myosin_N+Myosin_head+Myosin_tail_1	SidE+PVC-AAA	-	1938	LOC102145107	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: myosin-1 [Macaca fascicularis]	544497116	SIGMA-HTH+PspA	000486.373	pspa	9541	crab-eating macaque	GCF_000364345.1
XP_012356895.1	-	Myosin_N+Myosin_head+Myosin_tail_1	MA+MA	-	1938	MYH4	eukaryota>metazoa>chordata>vertebrata	Nomascus leucogenys	PREDICTED: myosin-4 isoform X3 [Nomascus leucogenys]	821027416	SIGMA-HTH+PspA	000486.373	pspa	61853	northern white-cheeked gibbon	GCF_000146795.2
XP_015293128.1	-	Myosin_N+Myosin_head+Myosin_tail_1	SidE+PVC-AAA	-	1938	LOC102145107	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: myosin-1 [Macaca fascicularis]	982303110	SIGMA-HTH+PspA	000486.373	pspa	9541	crab-eating macaque	GCF_000364345.1
XP_015293130.1	-	Myosin_N+Myosin_head+Myosin_tail_1	MA+MA+MA	-	1938	MYH13	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: myosin-13 [Macaca fascicularis]	982303113	SIGMA-HTH+PspA	000486.373	pspa	9541	crab-eating macaque	GCF_000364345.1
NP_001108561.1	SIGMA-HTH+PspA*->	Myosin_N+Myosin_head+Myosin_tail_1	SidE+MA+MA	-	1937	cb20,etID37302.5,fb37e12,fmyhc1.1,myhc3,myhc4,myhz1,myo2hc1,sb:cb20,si:ch211-158m24.7,wu:fb26a08,wu:fb26f12,wu:fb37e12	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	myosin, heavy polypeptide 1.1, skeletal muscle [Danio rerio]	169259784	SIGMA-HTH+PspA	000486.373	pspa	7955	zebrafish	GCF_000002035.6
NP_001124138.2	SIGMA-HTH+PspA*->	Myosin_N+Myosin_head+Myosin_tail_1	SidE+MA+MA	-	1937	cb20,etID37302.5,fb37e12,fmyhc1.1,myhc3,myhc4,myhz1,myo2hc1,sb:cb20,si:ch211-158m24.7,wu:fb26a08,wu:fb26f12,wu:fb37e12	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	myosin, heavy polypeptide 1.1, skeletal muscle [Danio rerio]	288856329	SIGMA-HTH+PspA	000486.373	pspa	7955	zebrafish	GCF_000002035.6
NP_002463.2	SIGMA-HTH+PspA*->	Myosin_N+Myosin_head+Myosin_tail_1	PspA+SidE+MA+SIGMA-HTH	-	1937	DA7,gtMHC-F,MyHC-peri,MyHC-pn	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	myosin-8 [Homo sapiens]	153945790	SIGMA-HTH+PspA	000486.373	pspa	9606	human	GCF_000001405.39
NP_796343.2	SIGMA-HTH+PspA*->	Myosin_N+Myosin_head+Myosin_tail_1	PspA+MA+SIGMA-HTH	-	1937	4832426G23Rik,AI327267,MHCp,MyHC-pn,Myhs-p,Myhsp	eukaryota>metazoa>chordata>vertebrata	Mus musculus	myosin-8 [Mus musculus]	71143152	SIGMA-HTH+PspA	000486.373	pspa	10090	house mouse	GCF_000001635.24
NP_990097.1	SIGMA-HTH+PspA*->	Myosin_N+Myosin_head+Myosin_tail_1	PspA+MA	-	1937	MYH6,myosin,P-MHC,VMHC1	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	myosin heavy chain, cardiac muscle isoform [Gallus gallus]	45382109	SIGMA-HTH+PspA	000486.373	pspa	9031	chicken	GCF_000002315.6
XP_001339206.5	<-SIGMA-HTH+PspA*	Myosin_N+Myosin_head+Myosin_tail_1	PspA+SIGMA-HTH+MA	-	1937	myhb	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	myosin heavy chain, fast skeletal muscle [Danio rerio]	528483089	SIGMA-HTH+PspA	000486.373	pspa	7955	zebrafish	GCF_000002035.6
XP_001924014.2	-	Myosin_N+Myosin_head+Myosin_tail_1	SidE+MA+MA	-	1937	ns:zf-e68	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	myosin heavy chain, fast skeletal muscle [Danio rerio]	326667811	SIGMA-HTH+PspA	000486.373	pspa	7955	zebrafish	GCF_000002035.6
XP_003274734.1	-	Myosin_N+Myosin_head+Myosin_tail_1	PspA+MA+EP1+SIGMA-HTH	-	1937	MYH8	eukaryota>metazoa>chordata>vertebrata	Nomascus leucogenys	PREDICTED: myosin-8 [Nomascus leucogenys]	332251197	SIGMA-HTH+PspA	000486.373	pspa	61853	northern white-cheeked gibbon	GCF_000146795.2
XP_005171981.1	-	Myosin_N+Myosin_head+Myosin_tail_1	SidE+MA+MA	-	1937	myhc3,ns:zf-e523,si:ch211-158m24.8	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	myosin, heavy polypeptide 1.2, skeletal muscle isoform X1 [Danio rerio]	528479462	SIGMA-HTH+PspA	000486.373	pspa	7955	zebrafish	GCF_000002035.6
XP_005582958.1	-	Myosin_N+Myosin_head+Myosin_tail_1	PspA+MA+SIGMA-HTH	-	1937	LOC102146102	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: myosin-8 [Macaca fascicularis]	544497122	SIGMA-HTH+PspA	000486.373	pspa	9541	crab-eating macaque	GCF_000364345.1
XP_009299829.1	-	Myosin_N+Myosin_head+Myosin_tail_1	SidE+MA+MA	-	1937	myhc3,ns:zf-e523,si:ch211-158m24.8	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	myosin, heavy polypeptide 1.2, skeletal muscle isoform X1 [Danio rerio]	688555345	SIGMA-HTH+PspA	000486.373	pspa	7955	zebrafish	GCF_000002035.6
XP_015151264.1	<-SIGMA-HTH+PspA*||ncRNA-><-EP1	Myosin_N+Myosin_head+Myosin_tail_1	PspA+MA	-	1937	MYH6,myosin,P-MHC,VMHC1	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: myosin heavy chain, cardiac muscle isoform isoform X1 [Gallus gallus]	971374330	SIGMA-HTH+PspA	000486.373	pspa	9031	chicken	GCF_000002315.6
NP_001070932.2	SIGMA-HTH+PspA*->	Myosin_N+Myosin_head+Myosin_tail_1	PspA+SidE+MA	-	1936	Myh1,zgc:113832,zgc:152732	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	ventricular myosin heavy chain-like [Danio rerio]	163644263	SIGMA-HTH+PspA	000486.373	pspa	7955	zebrafish	GCF_000002035.6
NP_724008.1	-	Myosin_N+Myosin_head+Myosin_tail_1	SidE+EP1	-	1936	Bsh,CG17927,chr2L:16765388..16765564,chr2L:16781880..16782040,Dm,II,Dmel\CG17927,DmMHC,DROMHC,DroMII,FBgn0002741,ifm(2)2,Ifm(2)2,ifm(2)RU1,Ifm(2)RU1,ifm(2)RU2,l(2)36Ae,l(2)k10423,l(2)M66,mhc,MHC,Mhc36B,mMHC,Mrp,MRP,MyHC,Myo,Myo6,Nup,Sht,sMHC,Stp	eukaryota>metazoa>hexapoda	Drosophila melanogaster	myosin heavy chain, isoform K [Drosophila melanogaster]	24584712	SIGMA-HTH+PspA	000486.373	pspa	7227	fruit fly	-
NP_724009.1	-	Myosin_N+Myosin_head+Myosin_tail_1	SidE+EP1	-	1936	Bsh,CG17927,chr2L:16765388..16765564,chr2L:16781880..16782040,Dm,II,Dmel\CG17927,DmMHC,DROMHC,DroMII,FBgn0002741,ifm(2)2,Ifm(2)2,ifm(2)RU1,Ifm(2)RU1,ifm(2)RU2,l(2)36Ae,l(2)k10423,l(2)M66,mhc,MHC,Mhc36B,mMHC,Mrp,MRP,MyHC,Myo,Myo6,Nup,Sht,sMHC,Stp	eukaryota>metazoa>hexapoda	Drosophila melanogaster	myosin heavy chain, isoform L [Drosophila melanogaster]	24584714	SIGMA-HTH+PspA	000486.373	pspa	7227	fruit fly	-
NP_724010.1	-	Myosin_N+Myosin_head+Myosin_tail_1	SidE+EP1	-	1936	Bsh,CG17927,chr2L:16765388..16765564,chr2L:16781880..16782040,Dm,II,Dmel\CG17927,DmMHC,DROMHC,DroMII,FBgn0002741,ifm(2)2,Ifm(2)2,ifm(2)RU1,Ifm(2)RU1,ifm(2)RU2,l(2)36Ae,l(2)k10423,l(2)M66,mhc,MHC,Mhc36B,mMHC,Mrp,MRP,MyHC,Myo,Myo6,Nup,Sht,sMHC,Stp	eukaryota>metazoa>hexapoda	Drosophila melanogaster	myosin heavy chain, isoform M [Drosophila melanogaster]	24584716	SIGMA-HTH+PspA	000486.373	pspa	7227	fruit fly	-
NP_942118.1	SIGMA-HTH+PspA*->	Myosin_N+Myosin_head+Myosin_tail_1	PspA+SidE	-	1936	amhc	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	myosin-7 [Danio rerio]	38488753	SIGMA-HTH+PspA	000486.373	pspa	7955	zebrafish	GCF_000002035.6
XP_017208743.1	<-SIGMA-HTH+PspA*	Myosin_N+Myosin_head+Myosin_tail_1	SidE+MA	-	1936	wu:fd14a01	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	myosin heavy chain, fast skeletal muscle [Danio rerio]	1040677427	SIGMA-HTH+PspA	000486.373	pspa	7955	zebrafish	GCF_000002035.6
XP_017334555.1	-	Myosin_N+Myosin_head+Myosin_tail_1	EP1+MA+MA	-	1936	LOC108271488	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: myosin-7-like [Ictalurus punctatus]	1042249924	SIGMA-HTH+PspA	000486.373	pspa	7998	channel catfish	GCF_001660625.1
XP_017335233.1	<-SIGMA-HTH+PspA*	Myosin_N+Myosin_head+Myosin_tail_1	PspA+SidE+SidE	-	1936	LOC108271865	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: myosin heavy chain, fast skeletal muscle-like [Ictalurus punctatus]	1042260046	SIGMA-HTH+PspA	000486.373	pspa	7998	channel catfish	GCF_001660625.1
NP_000248.2	SIGMA-HTH+PspA*->	Myosin_N+Myosin_head+Myosin_tail_1	SPOUT+PspA+SidE	-	1935	CMD1S,CMH1,MPD1,MYHCB,SPMD,SPMM	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	myosin-7 [Homo sapiens]	115496169	SIGMA-HTH+PspA	000486.373	pspa	9606	human	GCF_000001405.39
NP_001018321.1	SIGMA-HTH+PspA*->	Myosin_N+Myosin_head+Myosin_tail_1	MA+MA	-	1935	fi38g05,wu:fi17f08,wu:fi38g05	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	myosin heavy chain 4 [Danio rerio]	66472732	SIGMA-HTH+PspA	000486.373	pspa	7955	zebrafish	GCF_000002035.6
NP_001154918.1	SIGMA-HTH+PspA*->	Myosin_N+Myosin_head+Myosin_tail_1	EP1+SFII-RAD3+MA+MA	-	1935	myhc3,ns:zf-e523,si:ch211-158m24.8	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	myosin, heavy polypeptide 1.2, skeletal muscle [Danio rerio]	238776848	SIGMA-HTH+PspA	000486.373	pspa	7955	zebrafish	GCF_000002035.6
NP_542766.1	SIGMA-HTH+PspA*->	Myosin_N+Myosin_head+Myosin_tail_1	EP1+SidE	-	1935	B-MHC,beta-MHC,Myhc-b,MyHC-I,Myhcb	eukaryota>metazoa>chordata>vertebrata	Mus musculus	myosin-7 [Mus musculus]	18859641	SIGMA-HTH+PspA	000486.373	pspa	10090	house mouse	GCF_000001635.24
NP_694514.2	SIGMA-HTH+PspA*->	Myosin_N+Myosin_head+Myosin_tail_1	EP1+MA+MA	-	1935	sb:cb38	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	myosin, heavy polypeptide 2, fast muscle specific [Danio rerio]	50512294	SIGMA-HTH+PspA	000486.373	pspa	7955	zebrafish	GCF_000002035.6
XP_004091949.1	SIGMA-HTH+PspA*->SIGMA-HTH+PspA*->	Myosin_N+Myosin_head+Myosin_tail_1	PspA+SidE	-	1935	LOC100601359	eukaryota>metazoa>chordata>vertebrata	Nomascus leucogenys	PREDICTED: LOW QUALITY PROTEIN: myosin-7 [Nomascus leucogenys]	441667084	SIGMA-HTH+PspA	000486.373	pspa	61853	northern white-cheeked gibbon	GCF_000146795.2
XP_005171843.1	-	Myosin_N+Myosin_head+Myosin_tail_1	EP1+MA+MA	-	1935	sb:cb38	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	myosin, heavy polypeptide 2, fast muscle specific isoform X1 [Danio rerio]	528479184	SIGMA-HTH+PspA	000486.373	pspa	7955	zebrafish	GCF_000002035.6
XP_005171850.1	-	Myosin_N+Myosin_head+Myosin_tail_1	MA+MA	-	1935	fi38g05,wu:fi17f08,wu:fi38g05	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	myosin heavy chain 4 isoform X1 [Danio rerio]	528479198	SIGMA-HTH+PspA	000486.373	pspa	7955	zebrafish	GCF_000002035.6
XP_005560929.1	-	Myosin_N+Myosin_head+Myosin_tail_1	PspA+EP1+SidE	-	1935	LOC102118628	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: myosin-7 [Macaca fascicularis]	544446351	SIGMA-HTH+PspA	000486.373	pspa	9541	crab-eating macaque	GCF_000364345.1
XP_009295034.2	SIGMA-HTH+PspA*->SidE+SidE->SidE+SidE->	Myosin_N+Myosin_head+Myosin_tail_1	PspA+SFII-RAD3	Zeta-toxin	1935	myh7bb	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	myosin-7 isoform X1 [Danio rerio]	1040679950	SIGMA-HTH+PspA	000486.373	pspa	7955	zebrafish	GCF_000002035.6
XP_016876829.1	<-SIGMA-HTH+PspA<-ncRNA<-ncRNA<-SIGMA-HTH+PspA*	Myosin_N+Myosin_head+Myosin_tail_1	SPOUT+PspA+SidE	-	1935	CMD1S,CMH1,MPD1,MYHCB,SPMD,SPMM	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: myosin-7 isoform X1 [Homo sapiens]	1034587182	SIGMA-HTH+PspA	000486.373	pspa	9606	human	GCF_000001405.39
XP_017171330.1	-	Myosin_N+Myosin_head+Myosin_tail_1	EP1+SidE	-	1935	B-MHC,beta-MHC,Myhc-b,MyHC-I,Myhcb	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: myosin-7 isoform X1 [Mus musculus]	1039745483	SIGMA-HTH+PspA	000486.373	pspa	10090	house mouse	GCF_000001635.24
XP_017171331.1	-	Myosin_N+Myosin_head+Myosin_tail_1	EP1+SidE	-	1935	B-MHC,beta-MHC,Myhc-b,MyHC-I,Myhcb	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: myosin-7 isoform X1 [Mus musculus]	1039745485	SIGMA-HTH+PspA	000486.373	pspa	10090	house mouse	GCF_000001635.24
XP_017305605.1	SIGMA-HTH+PspA*->SIGMA-HTH+PspA*->SIGMA-HTH+PspA*->	Myosin_N+Myosin_head+Myosin_tail_1	PspA+SIGMA-HTH+MA	-	1935	LOC108254796	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: myosin heavy chain, fast skeletal muscle [Ictalurus punctatus]	1042316385	SIGMA-HTH+PspA	000486.373	pspa	7998	channel catfish	GCF_001660625.1
XP_017351886.1	<-SIGMA-HTH+PspA*	Myosin_N+Myosin_head+Myosin_tail_1	PspA+MA+SidE	-	1934	LOC108280896	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: myosin-7-like [Ictalurus punctatus]	1042315513	SIGMA-HTH+PspA	000486.373	pspa	7998	channel catfish	GCF_001660625.1
XP_017305606.1	-	Myosin_N+Myosin_head+Myosin_tail_1	SidE+MA	-	1933	LOC108254798	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: myosin heavy chain, fast skeletal muscle-like [Ictalurus punctatus]	1042316387	SIGMA-HTH+PspA	000486.373	pspa	7998	channel catfish	GCF_001660625.1
XP_011616916.1	SIGMA-HTH+PspA*->	Myosin_N+Myosin_head+Myosin_tail_1	EP1+SidE	-	1932	LOC780532	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Takifugu rubripes	PREDICTED: myosin-6 [Takifugu rubripes]	768956764	SIGMA-HTH+PspA	000486.373	pspa	31033	torafugu	GCF_901000725.2
XP_011616917.1	-	Myosin_N+Myosin_head+Myosin_tail_1	EP1+SidE	-	1932	LOC780532	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Takifugu rubripes	PREDICTED: myosin-6 [Takifugu rubripes]	768956766	SIGMA-HTH+PspA	000486.373	pspa	31033	torafugu	GCF_901000725.2
NP_001001302.1	SIGMA-HTH+PspA*->	Myosin_N+Myosin_head+Myosin_tail_1	SidE+SidE	-	1931	AMHC1,myosin,myosin-7	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	myosin-7 [Gallus gallus]	50838836	SIGMA-HTH+PspA	000486.373	pspa	9031	chicken	GCF_000002315.6
XP_012367127.1	<-SIGMA-HTH+PspA*	Myosin_N+Myosin_head+Myosin_tail_1	EP1+EP1+PspA	-	1931	MYH7B	eukaryota>metazoa>chordata>vertebrata	Nomascus leucogenys	PREDICTED: LOW QUALITY PROTEIN: myosin-7B [Nomascus leucogenys]	821009674	SIGMA-HTH+PspA	000486.373	pspa	61853	northern white-cheeked gibbon	GCF_000146795.2
XP_002119856.2	SIGMA-HTH+PspA*->	Myosin_N+Myosin_head+Myosin_tail_1	PspA+SidE	-	1928	LOC100184395	eukaryota>metazoa>chordata	Ciona intestinalis	PREDICTED: myosin heavy chain, cardiac muscle isoform [Ciona intestinalis]	459173783	SIGMA-HTH+PspA	000486.373	pspa	7719	vase tunicate	GCF_000224145.3
XP_018669646.1	<-SIGMA-HTH+PspA*	Myosin_N+Myosin_head+Myosin_tail_1	PspA+SidE	-	1928	LOC100176037	eukaryota>metazoa>chordata	Ciona intestinalis	PREDICTED: myosin-6 [Ciona intestinalis]	1087813839	SIGMA-HTH+PspA	000486.373	pspa	7719	vase tunicate	GCF_000224145.3
XP_001842472.1	<-SIGMA-HTH+PspA*<-?||?->?->SidE+PspA+EP1*->	Myosin_N+Myosin_head+Myosin_tail_1	DUF572+PspA+PspA+EP1	-	1927	CpipJ_CPIJ000849	eukaryota>metazoa>hexapoda	Culex quinquefasciatus	myosin heavy chain [Culex quinquefasciatus]	170029182	SIGMA-HTH+PspA	000486.373	pspa	7176	southern house mosquito	GCF_000209185.1
