AccNum	GenContext.orig	arch.PFAM	DomArch.orig	arch.TMSIG	Length	GenName	Lineage	Species.orig	Annotation	GI	ClustName.orig	ClustID	Query	TaxID	Species.q	GCA_ID
XP_015837271.1	-	CCDC158+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1206	LOC658901	eukaryota>metazoa>hexapoda	Tribolium castaneum	PREDICTED: liprin-alpha-1 isoform X6 [Tribolium castaneum]	1008427229	EP1+SAM+SAM+SAM	000487.313	pspa	7070	red flour beetle	GCF_000002335.3
XP_015154289.1	-	DUF3584+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1205	PPFIA4	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: liprin-alpha-4 isoform X4 [Gallus gallus]	971433424	EP1+SAM+SAM+SAM	000487.313	pspa	9031	chicken	GCF_000002315.6
XP_011537208.1	-	DUF3584+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1202	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: liprin-alpha-2 isoform X43 [Homo sapiens]	767975737	EP1+SAM+SAM+SAM	000487.313	pspa	9606	human	GCF_000001405.39
XP_015289812.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1202	PPFIA1	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: liprin-alpha-1 isoform X12 [Macaca fascicularis]	982292660	EP1+SAM+SAM+SAM	000487.313	pspa	9541	crab-eating macaque	GCF_000364345.1
XP_006508673.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1201	C030014K08Rik,C87158,LIP.1,LIP1	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-1 isoform X19 [Mus musculus]	568952890	EP1+SAM+SAM+SAM	000487.313	pspa	10090	house mouse	GCF_000001635.24
XP_009304268.1	-	CCDC158+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1201	ppfia2,zgc:165463	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	liprin-alpha-4 isoform X7 [Danio rerio]	688577101	EP1+SAM+SAM+SAM	000487.313	pspa	7955	zebrafish	GCF_000002035.6
XP_012354336.1	-	SIG+SMC_N+SAM_1+SAM_1+SAM_2	SIG+EP1+SAM+SAM+SAM	SIG	1201	PPFIA1	eukaryota>metazoa>chordata>vertebrata	Nomascus leucogenys	PREDICTED: liprin-alpha-1 isoform X3 [Nomascus leucogenys]	820984938	EP1+SAM+SAM+SAM	000487.313	pspa	61853	northern white-cheeked gibbon	GCF_000146795.2
XP_015142364.1	-	CCDC158+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM	-	1201	PPFIA1	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: liprin-alpha-1 isoform X7 [Gallus gallus]	971398045	EP1+SAM+SAM+SAM	000487.313	pspa	9031	Gallus gallus	-
XP_017321736.1	-	Myosin_tail_1+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM	-	1201	ppfia1	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: liprin-alpha-1 isoform X7 [Ictalurus punctatus]	1042355800	EP1+SAM+SAM+SAM	000487.313	pspa	7998	channel catfish	GCF_001660625.1
XP_015303816.1	-	DUF3584+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1199	PPFIA4	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: liprin-alpha-4 isoform X2 [Macaca fascicularis]	982222825	EP1+SAM+SAM+SAM	000487.313	pspa	9541	crab-eating macaque	GCF_000364345.1
XP_017213667.1	-	CCDC158+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1197	ppfia2,zgc:165463	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	liprin-alpha-4 isoform X8 [Danio rerio]	1040657649	EP1+SAM+SAM+SAM	000487.313	pspa	7955	zebrafish	GCF_000002035.6
XP_017306425.1	-	CCDC158+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1197	ppfia4	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: liprin-alpha-4 isoform X2 [Ictalurus punctatus]	1042317945	EP1+SAM+SAM+SAM	000487.313	pspa	7998	channel catfish	GCF_001660625.1
XP_017321737.1	-	HOOK+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM	-	1197	ppfia1	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: liprin-alpha-1 isoform X8 [Ictalurus punctatus]	1042355802	EP1+SAM+SAM+SAM	000487.313	pspa	7998	channel catfish	GCF_001660625.1
XP_008199485.1	-	CCDC158+SAM_1+SAM_1+SAM_2	EP1+EP1+SAM+SAM+SAM	-	1196	LOC658901	eukaryota>metazoa>hexapoda	Tribolium castaneum	PREDICTED: liprin-alpha-1 isoform X8 [Tribolium castaneum]	642912387	EP1+SAM+SAM+SAM	000487.313	pspa	7070	red flour beetle	GCF_000002335.3
XP_017306426.1	-	CCDC158+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1196	ppfia4	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: liprin-alpha-4 isoform X3 [Ictalurus punctatus]	1042317947	EP1+SAM+SAM+SAM	000487.313	pspa	7998	channel catfish	GCF_001660625.1
XP_017321739.1	-	Myosin_tail_1+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM	-	1196	ppfia1	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: liprin-alpha-1 isoform X9 [Ictalurus punctatus]	1042355804	EP1+SAM+SAM+SAM	000487.313	pspa	7998	channel catfish	GCF_001660625.1
XP_011249214.1	-	DUF3584+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM	-	1194	2410127E16Rik	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-3 isoform X1 [Mus musculus]	755521365	EP1+SAM+SAM+SAM	000487.313	pspa	10090	house mouse	GCF_000001635.24
XP_015837283.1	-	CCDC158+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1194	LOC658901	eukaryota>metazoa>hexapoda	Tribolium castaneum	PREDICTED: liprin-alpha-1 isoform X9 [Tribolium castaneum]	1008427233	EP1+SAM+SAM+SAM	000487.313	pspa	7070	red flour beetle	GCF_000002335.3
XP_008199488.1	-	CCDC158+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1193	LOC658901	eukaryota>metazoa>hexapoda	Tribolium castaneum	PREDICTED: liprin-alpha-1 isoform X10 [Tribolium castaneum]	642912393	EP1+SAM+SAM+SAM	000487.313	pspa	7070	red flour beetle	GCF_000002335.3
XP_017306427.1	-	CCDC158+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1193	ppfia4	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: liprin-alpha-4 isoform X4 [Ictalurus punctatus]	1042317949	EP1+SAM+SAM+SAM	000487.313	pspa	7998	channel catfish	GCF_001660625.1
XP_017306428.1	-	CCDC158+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1191	ppfia4	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: liprin-alpha-4 isoform X5 [Ictalurus punctatus]	1042317951	EP1+SAM+SAM+SAM	000487.313	pspa	7998	channel catfish	GCF_001660625.1
XP_006508674.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1190	C030014K08Rik,C87158,LIP.1,LIP1	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-1 isoform X20 [Mus musculus]	568952892	EP1+SAM+SAM+SAM	000487.313	pspa	10090	house mouse	GCF_000001635.24
XP_006513848.1	-	DUF3584+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1190	5330438O12,B230207K17Rik,E130120L08Rik,mKIAA4112	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-2 isoform X27 [Mus musculus]	568967846	EP1+SAM+SAM+SAM	000487.313	pspa	10090	Mus musculus	GCF_000001635.24
XP_015837286.1	-	CCDC158+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1190	LOC658901	eukaryota>metazoa>hexapoda	Tribolium castaneum	PREDICTED: liprin-alpha-1 isoform X11 [Tribolium castaneum]	1008427236	EP1+SAM+SAM+SAM	000487.313	pspa	7070	red flour beetle	GCF_000002335.3
XP_017169480.1	-	DUF3584+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1189	5330438O12,B230207K17Rik,E130120L08Rik,mKIAA4112	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-2 isoform X28 [Mus musculus]	1039733448	EP1+SAM+SAM+SAM	000487.313	pspa	10090	Mus musculus	GCF_000001635.24
XP_017306429.1	-	CCDC158+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1188	ppfia4	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: liprin-alpha-4 isoform X6 [Ictalurus punctatus]	1042317953	EP1+SAM+SAM+SAM	000487.313	pspa	7998	channel catfish	GCF_001660625.1
XP_017169481.1	-	DUF3584+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1187	5330438O12,B230207K17Rik,E130120L08Rik,mKIAA4112	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-2 isoform X29 [Mus musculus]	1039733451	EP1+SAM+SAM+SAM	000487.313	pspa	10090	Mus musculus	GCF_000001635.24
XP_006513849.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1186	5330438O12,B230207K17Rik,E130120L08Rik,mKIAA4112	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-2 isoform X30 [Mus musculus]	568967848	EP1+SAM+SAM+SAM	000487.313	pspa	10090	Mus musculus	GCF_000001635.24
XP_006719733.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1186	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: liprin-alpha-2 isoform X33 [Homo sapiens]	578824395	EP1+SAM+SAM+SAM	000487.313	pspa	9606	Homo sapiens	-
XP_015837290.1	-	SIG+CCDC158+SAM_1+SAM_1+SAM_2	SIG+EP1+SAM+SAM+SAM	SIG	1186	LOC658901	eukaryota>metazoa>hexapoda	Tribolium castaneum	PREDICTED: liprin-alpha-1 isoform X12 [Tribolium castaneum]	1008427238	EP1+SAM+SAM+SAM	000487.313	pspa	7070	red flour beetle	GCF_000002335.3
XP_011249216.1	-	DUF3584+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM	-	1185	2410127E16Rik	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-3 isoform X2 [Mus musculus]	755521369	EP1+SAM+SAM+SAM	000487.313	pspa	10090	house mouse	GCF_000001635.24
XP_015296975.1	-	DUF3584+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM	-	1185	PPFIA3	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: liprin-alpha-3 isoform X2 [Macaca fascicularis]	982315131	EP1+SAM+SAM+SAM	000487.313	pspa	9541	crab-eating macaque	GCF_000364345.1
XP_017169482.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1185	5330438O12,B230207K17Rik,E130120L08Rik,mKIAA4112	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-2 isoform X31 [Mus musculus]	1039733456	EP1+SAM+SAM+SAM	000487.313	pspa	10090	Mus musculus	GCF_000001635.24
XP_017169484.1	-	DUF3584+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1184	5330438O12,B230207K17Rik,E130120L08Rik,mKIAA4112	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-2 isoform X33 [Mus musculus]	1039733462	EP1+SAM+SAM+SAM	000487.313	pspa	10090	Mus musculus	GCF_000001635.24
XP_006513850.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1183	5330438O12,B230207K17Rik,E130120L08Rik,mKIAA4112	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-2 isoform X34 [Mus musculus]	568967850	EP1+SAM+SAM+SAM	000487.313	pspa	10090	Mus musculus	GCF_000001635.24
XP_015837292.1	-	CCDC158+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1183	LOC658901	eukaryota>metazoa>hexapoda	Tribolium castaneum	PREDICTED: liprin-alpha-1 isoform X13 [Tribolium castaneum]	1008427240	EP1+SAM+SAM+SAM	000487.313	pspa	7070	red flour beetle	GCF_000002335.3
XP_016875601.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1183	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: liprin-alpha-2 isoform X34 [Homo sapiens]	1034582062	EP1+SAM+SAM+SAM	000487.313	pspa	9606	Homo sapiens	-
XP_017169485.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1182	5330438O12,B230207K17Rik,E130120L08Rik,mKIAA4112	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-2 isoform X35 [Mus musculus]	1039733467	EP1+SAM+SAM+SAM	000487.313	pspa	10090	Mus musculus	GCF_000001635.24
XP_015837294.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1181	LOC658901	eukaryota>metazoa>hexapoda	Tribolium castaneum	PREDICTED: liprin-alpha-1 isoform X14 [Tribolium castaneum]	1008427242	EP1+SAM+SAM+SAM	000487.313	pspa	7070	red flour beetle	GCF_000002335.3
XP_017169486.1	-	DUF3584+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1181	5330438O12,B230207K17Rik,E130120L08Rik,mKIAA4112	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-2 isoform X36 [Mus musculus]	1039733470	EP1+SAM+SAM+SAM	000487.313	pspa	10090	Mus musculus	GCF_000001635.24
XP_008199490.1	-	CCDC158+SAM_1+SAM_1+SAM_2	EP1+EP1+SAM+SAM+SAM	-	1180	LOC658901	eukaryota>metazoa>hexapoda	Tribolium castaneum	PREDICTED: liprin-alpha-1 isoform X15 [Tribolium castaneum]	642912397	EP1+SAM+SAM+SAM	000487.313	pspa	7070	red flour beetle	GCF_000002335.3
XP_017169483.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1180	5330438O12,B230207K17Rik,E130120L08Rik,mKIAA4112	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-2 isoform X32 [Mus musculus]	1039733459	EP1+SAM+SAM+SAM	000487.313	pspa	10090	Mus musculus	GCF_000001635.24
XP_017169487.1	-	DUF3584+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1180	5330438O12,B230207K17Rik,E130120L08Rik,mKIAA4112	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-2 isoform X37 [Mus musculus]	1039733473	EP1+SAM+SAM+SAM	000487.313	pspa	10090	Mus musculus	GCF_000001635.24
XP_008199491.1	-	CCDC158+SAM_1+SAM_1+SAM_2	EP1+EP1+SAM+SAM+SAM	-	1179	LOC658901	eukaryota>metazoa>hexapoda	Tribolium castaneum	PREDICTED: liprin-alpha-1 isoform X16 [Tribolium castaneum]	642912399	EP1+SAM+SAM+SAM	000487.313	pspa	7070	red flour beetle	GCF_000002335.3
XP_015837307.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1179	LOC658901	eukaryota>metazoa>hexapoda	Tribolium castaneum	PREDICTED: liprin-alpha-1 isoform X18 [Tribolium castaneum]	1008427248	EP1+SAM+SAM+SAM	000487.313	pspa	7070	red flour beetle	GCF_000002335.3
XP_017169488.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1179	5330438O12,B230207K17Rik,E130120L08Rik,mKIAA4112	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-2 isoform X38 [Mus musculus]	1039733476	EP1+SAM+SAM+SAM	000487.313	pspa	10090	Mus musculus	GCF_000001635.24
XP_006513852.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1177	5330438O12,B230207K17Rik,E130120L08Rik,mKIAA4112	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-2 isoform X39 [Mus musculus]	568967854	EP1+SAM+SAM+SAM	000487.313	pspa	10090	Mus musculus	GCF_000001635.24
XP_016875602.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1177	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: liprin-alpha-2 isoform X35 [Homo sapiens]	1034582064	EP1+SAM+SAM+SAM	000487.313	pspa	9606	Homo sapiens	-
XP_017169489.1	-	DUF3584+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1177	5330438O12,B230207K17Rik,E130120L08Rik,mKIAA4112	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-2 isoform X40 [Mus musculus]	1039733481	EP1+SAM+SAM+SAM	000487.313	pspa	10090	Mus musculus	GCF_000001635.24
XP_016875603.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1176	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: liprin-alpha-2 isoform X36 [Homo sapiens]	1034582066	EP1+SAM+SAM+SAM	000487.313	pspa	9606	Homo sapiens	-
XP_017169490.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1176	5330438O12,B230207K17Rik,E130120L08Rik,mKIAA4112	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-2 isoform X41 [Mus musculus]	1039733484	EP1+SAM+SAM+SAM	000487.313	pspa	10090	Mus musculus	GCF_000001635.24
XP_017169491.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1176	5330438O12,B230207K17Rik,E130120L08Rik,mKIAA4112	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-2 isoform X42 [Mus musculus]	1039733487	EP1+SAM+SAM+SAM	000487.313	pspa	10090	Mus musculus	GCF_000001635.24
XP_006529911.1	-	CCDC158+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1175	100042382,1110008G13Rik,AI448359,AI852265,C81506,Gm3812	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-4 isoform X2 [Mus musculus]	568909610	EP1+SAM+SAM+SAM	000487.313	pspa	10090	house mouse	GCF_000001635.24
XP_013419469.1	-	DUF3584+SAM_1+SAM_1+SAM_2	SIGMA-HTH+SAM+SAM+SAM	-	1175	LOC106180122	eukaryota>metazoa	Lingula anatina	PREDICTED: liprin-alpha-1-like isoform X2 [Lingula anatina]	919076748	EP1+SAM+SAM+SAM	000487.313	pspa	7574	Lingula anatina	GCF_001039355.2
XP_017169492.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1175	5330438O12,B230207K17Rik,E130120L08Rik,mKIAA4112	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-2 isoform X43 [Mus musculus]	1039733490	EP1+SAM+SAM+SAM	000487.313	pspa	10090	Mus musculus	GCF_000001635.24
XP_016875604.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1173	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: liprin-alpha-2 isoform X37 [Homo sapiens]	1034582068	EP1+SAM+SAM+SAM	000487.313	pspa	9606	Homo sapiens	-
XP_017169493.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1173	5330438O12,B230207K17Rik,E130120L08Rik,mKIAA4112	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-2 isoform X44 [Mus musculus]	1039733493	EP1+SAM+SAM+SAM	000487.313	pspa	10090	Mus musculus	GCF_000001635.24
XP_017169494.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1172	5330438O12,B230207K17Rik,E130120L08Rik,mKIAA4112	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-2 isoform X45 [Mus musculus]	1039733496	EP1+SAM+SAM+SAM	000487.313	pspa	10090	Mus musculus	GCF_000001635.24
XP_013419470.1	-	DUF3584+SAM_1+SAM_1+SAM_2	SIGMA-HTH+SAM+SAM+SAM	-	1171	LOC106180122	eukaryota>metazoa	Lingula anatina	PREDICTED: liprin-alpha-1-like isoform X3 [Lingula anatina]	919076750	EP1+SAM+SAM+SAM	000487.313	pspa	7574	Lingula anatina	GCF_001039355.2
XP_017169495.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1169	5330438O12,B230207K17Rik,E130120L08Rik,mKIAA4112	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-2 isoform X46 [Mus musculus]	1039733499	EP1+SAM+SAM+SAM	000487.313	pspa	10090	Mus musculus	GCF_000001635.24
XP_016875605.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1167	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: liprin-alpha-2 isoform X38 [Homo sapiens]	1034582070	EP1+SAM+SAM+SAM	000487.313	pspa	9606	Homo sapiens	-
XP_017169496.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1167	5330438O12,B230207K17Rik,E130120L08Rik,mKIAA4112	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-2 isoform X47 [Mus musculus]	1039733502	EP1+SAM+SAM+SAM	000487.313	pspa	10090	Mus musculus	GCF_000001635.24
XP_017169497.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1166	5330438O12,B230207K17Rik,E130120L08Rik,mKIAA4112	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-2 isoform X48 [Mus musculus]	1039733504	EP1+SAM+SAM+SAM	000487.313	pspa	10090	Mus musculus	GCF_000001635.24
XP_016858098.1	-	CCDC158+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1162	PPFIA4	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: liprin-alpha-4 isoform X5 [Homo sapiens]	1034562725	EP1+SAM+SAM+SAM	000487.313	pspa	9606	human	GCF_000001405.39
XP_016875608.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1162	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: liprin-alpha-2 isoform X41 [Homo sapiens]	1034582076	EP1+SAM+SAM+SAM	000487.313	pspa	9606	Homo sapiens	-
XP_016875606.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1161	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: liprin-alpha-2 isoform X39 [Homo sapiens]	1034582072	EP1+SAM+SAM+SAM	000487.313	pspa	9606	Homo sapiens	-
XP_015286762.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1160	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: liprin-alpha-2 isoform X16 [Macaca fascicularis]	982282693	EP1+SAM+SAM+SAM	000487.313	pspa	9541	crab-eating macaque	GCF_000364345.1
XP_015837306.1	-	CCDC158+SAM_1+SAM_1+SAM_2	EP1+EP1+SAM+SAM+SAM	-	1160	LOC658901	eukaryota>metazoa>hexapoda	Tribolium castaneum	PREDICTED: liprin-alpha-1 isoform X17 [Tribolium castaneum]	1008427246	EP1+SAM+SAM+SAM	000487.313	pspa	7070	red flour beetle	GCF_000002335.3
XP_016875607.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1160	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: liprin-alpha-2 isoform X40 [Homo sapiens]	1034582074	EP1+SAM+SAM+SAM	000487.313	pspa	9606	human	GCF_000001405.39
XP_005571708.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1156	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: liprin-alpha-2 isoform X17 [Macaca fascicularis]	544471597	EP1+SAM+SAM+SAM	000487.313	pspa	9541	crab-eating macaque	GCF_000364345.1
XP_017339005.1	-	DUF3584+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1155	ppfia3	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: liprin-alpha-3 isoform X2 [Ictalurus punctatus]	1042307997	EP1+SAM+SAM+SAM	000487.313	pspa	7998	channel catfish	GCF_001660625.1
XP_004089208.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1152	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Nomascus leucogenys	PREDICTED: liprin-alpha-2 isoform X7 [Nomascus leucogenys]	441627026	EP1+SAM+SAM+SAM	000487.313	pspa	61853	northern white-cheeked gibbon	GCF_000146795.2
XP_005571709.1	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1152	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: liprin-alpha-2 isoform X18 [Macaca fascicularis]	544471599	EP1+SAM+SAM+SAM	000487.313	pspa	9541	crab-eating macaque	GCF_000364345.1
XP_019930248.1	-	CCDC158+SAM_1+SAM_1+SAM_2	SIGMA-HTH+SAM+SAM+SAM	-	1110	LOC105346576	eukaryota>metazoa>mollusca	Crassostrea gigas	PREDICTED: liprin-alpha-1 isoform X2 [Crassostrea gigas]	1139835990	EP1+SAM+SAM+SAM	000487.313	pspa	29159	Pacific oyster	GCF_000297895.1
XP_015286764.1	-	SIG+SMC_N+SAM_1+SAM_1+SAM_2	SIG+EP1+SAM+SAM+SAM	SIG	1107	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: liprin-alpha-2 isoform X19 [Macaca fascicularis]	982282697	EP1+SAM+SAM+SAM	000487.313	pspa	9541	crab-eating macaque	GCF_000364345.1
