AccNum	GenContext.orig	arch.PFAM	DomArch.orig	arch.TMSIG	Length	GenName	Lineage	Species.orig	Annotation	GI	ClustName.orig	ClustID	Query	TaxID	Species.q	GCA_ID
XP_015156005.1	-	SIG+V-set+C2-set_2+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA+BZIP	SIG+TM	845	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: butyrophilin subfamily 1 member A1-like isoform X25 [Gallus gallus]	971440866	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015156006.1	-	SIG+V-set+C2-set_2+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA	SIG+TM	845	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: butyrophilin subfamily 1 member A1-like isoform X26 [Gallus gallus]	971440868	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015156007.1	-	SIG+V-set+C2-set_2+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA+BZIP	SIG+TM	845	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: butyrophilin subfamily 1 member A1-like isoform X27 [Gallus gallus]	971440870	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015156008.1	-	SIG+V-set+C2-set_2+TM+Filament+PRY+SPRY	SIG+IG+TM+PspA+PspA	SIG+TM	845	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: butyrophilin subfamily 1 member A1-like isoform X28 [Gallus gallus]	971440872	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015156009.1	-	SIG+V-set+C2-set_2+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA+BZIP	SIG+TM	838	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: butyrophilin subfamily 1 member A1-like isoform X29 [Gallus gallus]	971440874	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015156010.1	-	SIG+V-set+C2-set_2+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA	SIG+TM	838	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: butyrophilin subfamily 1 member A1-like isoform X30 [Gallus gallus]	971440876	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015156011.1	-	SIG+V-set+C2-set_2+Filament+PRY+SPRY	SIG+IG+PspA+PspA	SIG	827	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: butyrophilin subfamily 1 member A1-like isoform X31 [Gallus gallus]	971440878	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015156012.1	-	SIG+V-set+Filament+PRY+SPRY	SIG+IG+PspA+PspA	SIG	827	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: butyrophilin subfamily 1 member A1-like isoform X32 [Gallus gallus]	971440880	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015156013.1	-	SIG+V-set+C2-set_2+TM+Filament+PRY+SPRY	SIG+IG+TM+PspA	SIG+TM	824	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: butyrophilin subfamily 1 member A1-like isoform X33 [Gallus gallus]	971440882	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015156014.1	-	SIG+V-set+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA+BZIP	SIG+TM	823	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: butyrophilin subfamily 1 member A1-like isoform X34 [Gallus gallus]	971440884	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015156015.1	-	SIG+V-set+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA	SIG+TM	823	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: butyrophilin subfamily 1 member A1-like isoform X35 [Gallus gallus]	971440886	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015156016.1	-	SIG+V-set+DUF3584+PRY+SPRY	SIG+IG+PspA+PspA	SIG	820	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: butyrophilin subfamily 1 member A1-like isoform X36 [Gallus gallus]	971440888	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015156017.1	-	SIG+V-set+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA	SIG+TM	816	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: butyrophilin subfamily 1 member A1-like isoform X37 [Gallus gallus]	971440890	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015156018.1	-	SIG+V-set+TM+HOOK+PRY+SPRY	SIG+IG+TM+PspA+BZIP	SIG+TM	816	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: butyrophilin subfamily 1 member A1-like isoform X38 [Gallus gallus]	971440892	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015156019.1	-	SIG+V-set+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA+BZIP	SIG+TM	816	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: butyrophilin subfamily 1 member A1-like isoform X39 [Gallus gallus]	971440894	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015156020.1	-	SIG+V-set+TM+Myosin_tail_1+PRY+SPRY	SIG+IG+TM+PspA+BZIP	SIG+TM	809	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: butyrophilin subfamily 1 member A1-like isoform X40 [Gallus gallus]	971440896	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_015156021.1	-	SIG+V-set+TM+DUF3584+PRY+SPRY	SIG+IG+TM+PspA	SIG+TM	802	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: butyrophilin subfamily 1 member A1-like isoform X41 [Gallus gallus]	971440898	SIG+IG+TM+PspA+BZIP	000012.43	pspa	9031	Gallus gallus	-
XP_011612515.1	CR-Kinase+SidE+EP1+C1+PH*->CR-Kinase+SidE+EP1+C1+PH*->	Pkinase+CCDC158+C1_1+PH+CNH	CR-Kinase+EP1+SidE+C1+PH	-	2120	LOC101069918	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Takifugu rubripes	PREDICTED: citron Rho-interacting kinase-like isoform X1 [Takifugu rubripes]	768946144	CR-Kinase+SidE+EP1+C1+PH	000018.24	pspa	31033	Takifugu rubripes	-
XP_011612516.1	-	Pkinase+CCDC158+C1_1+PH+CNH	CR-Kinase+EP1+SidE+C1+PH	-	2112	LOC101069918	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Takifugu rubripes	PREDICTED: citron Rho-interacting kinase-like isoform X2 [Takifugu rubripes]	768946146	CR-Kinase+SidE+EP1+C1+PH	000018.24	pspa	31033	Takifugu rubripes	-
XP_017211701.1	-	Pkinase+SMC_N+C1_1+PH+CNH	CR-Kinase+PspA+EP1+SIGMA-HTH+Tox-ODYAM1+C1+PH	-	2011	cita	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	PREDICTED: citron Rho-interacting kinase [Danio rerio]	1040690527	CR-Kinase+SidE+EP1+C1+PH	000018.24	pspa	7955	Danio rerio	-
XP_011612517.1	-	Pkinase+CCDC158+C1_1+PH+CNH	CR-Kinase+SidE+Tox-ODYAM1+C1+PH	-	1996	LOC101069918	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Takifugu rubripes	PREDICTED: citron Rho-interacting kinase-like isoform X3 [Takifugu rubripes]	768946148	CR-Kinase+SidE+EP1+C1+PH	000018.24	pspa	31033	Takifugu rubripes	-
Smar1000007025	-	Snf7	Snf7	-	435	Smar1000007025	eukaryota>metazoa>arthropoda>myriapoda	Strigamia maritima	>Smar1000007025	NA	Snf7	000021.18	pspa	NA	NA	-
XP_011613791.1	Snf7*->	Snf7	Snf7	-	429	chmp7	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Takifugu rubripes	PREDICTED: charged multivesicular body protein 7 [Takifugu rubripes]	768949250	Snf7	000021.18	pspa	31033	Takifugu rubripes	-
XP_017212890.1	-	Myosin_tail_1+C1_1+PH+CNH	PspA+SIGMA-HTH+EP1+C1+PH	-	1656	LOC100333880	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	PREDICTED: citron Rho-interacting kinase-like isoform X1 [Danio rerio]	1040696933	PspA+SIGMA-HTH+EP1+C1+PH	000023.16	pspa	7955	Danio rerio	-
XP_017212891.1	-	Myosin_tail_1+C1_1+PH+CNH	PspA+SIGMA-HTH+EP1+C1+PH	-	1655	LOC100333880	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	PREDICTED: citron Rho-interacting kinase-like isoform X2 [Danio rerio]	1040696935	PspA+SIGMA-HTH+EP1+C1+PH	000023.16	pspa	7955	Danio rerio	-
XP_009301997.2	-	Myosin_tail_1+C1_1+PH+CNH	PspA+SIGMA-HTH+EP1+C1+PH	-	1647	LOC100333880	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	PREDICTED: citron Rho-interacting kinase-like isoform X5 [Danio rerio]	1040696941	PspA+SIGMA-HTH+EP1+C1+PH	000023.16	pspa	7955	Danio rerio	-
XP_003974779.1	<-PspA+SIGMA-HTH+EP1+C1+PH*	CCDC158+C1_1+PH+CNH	SidE+PspA+C1+PH	-	1638	LOC101072584	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Takifugu rubripes	PREDICTED: citron Rho-interacting kinase-like [Takifugu rubripes]	410922617	PspA+SIGMA-HTH+EP1+C1+PH	000023.16	pspa	31033	Takifugu rubripes	-
XP_009301998.2	-	Myosin_tail_1+C1_1+PH+CNH	PspA+SIGMA-HTH+EP1+C1+PH	-	1625	LOC100333880	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	PREDICTED: citron Rho-interacting kinase-like isoform X7 [Danio rerio]	1040696945	PspA+SIGMA-HTH+EP1+C1+PH	000023.16	pspa	7955	Danio rerio	-
XP_009301999.2	-	Myosin_tail_1+C1_1+PH+CNH	PspA+SIGMA-HTH+EP1+C1+PH	-	1625	LOC100333880	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	PREDICTED: citron Rho-interacting kinase-like isoform X8 [Danio rerio]	1040696947	PspA+SIGMA-HTH+EP1+C1+PH	000023.16	pspa	7955	Danio rerio	-
XP_019699990.1	-	SCP-1	PspA	-	1179	LOC105189740	eukaryota>metazoa>hexapoda	Harpegnathos saltator	PREDICTED: uncharacterized protein LOC105189740 isoform X10 [Harpegnathos saltator]	1126601138	PspA+TM	000025.11	pspa	610380	Harpegnathos saltator	-
Chet1000001694	-	Snf7+Atrophin-1	Snf7	-	524	Chet1000001694	eukaryota>fungi>ascomycota	Cochliobolus heterostrophus	>Chet1000001694	NA	Snf7	000027.11	pspa	NA	NA	-
XP_002987357.1	<-Snf7*	Snf7	Snf7	-	423	SELMODRAFT_158708	eukaryota>viridiplantae	Selaginella moellendorffii	hypothetical protein SELMODRAFT_158708 [Selaginella moellendorffii]	302811335	Snf7	000028.11	pspa	88036	Selaginella moellendorffii	-
XP_002989143.1	Snf7*->	Snf7	Snf7	-	405	SELMODRAFT_129426	eukaryota>viridiplantae	Selaginella moellendorffii	hypothetical protein SELMODRAFT_129426 [Selaginella moellendorffii]	302814921	Snf7	000028.11	pspa	88036	Selaginella moellendorffii	-
XP_001762532.1	<-Snf7*	Snf7	Snf7	-	386	PHYPADRAFT_125764	eukaryota>viridiplantae	Physcomitrella patens	predicted protein [Physcomitrella patens]	168020001	Snf7	000028.11	pspa	3218	Physcomitrella patens	-
XP_016768457.1	-	CCDC158+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+MISS+I-set+I-set+I-set+I-set+I-set+I-set+DUF1136+I-set+I-set+DUF1136+I-set+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+SMC_N+I-set+I-set+I-set+I-set+I-set+I-set+I-set+SH3_9+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+fn3+I-set+I-set+fn3+fn3+fn3+fn3	WXG+IG+IG+IG+IG+SH3+FN3+FN3+FN3	-	19951	LOC551259	eukaryota>metazoa>hexapoda	Apis mellifera	PREDICTED: titin isoform X7 [Apis mellifera]	1032024954	WXG+IG+IG+IG+IG+SH3+FN3+FN3+FN3	000035.7	pspa	7460	Apis mellifera	-
XP_016768450.1	<-WXG+IG+IG+IG+IG+SH3+FN3+FN3+FN3*<-WXG+IG+IG+IG+IG+SH3+FN3+FN3+FN3*<-WXG+IG+IG+IG+IG+SH3+FN3+FN3+FN3*<-WXG+IG+IG+IG+IG+SH3+FN3+FN3+FN3*	CCDC158+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+MISS+I-set+I-set+I-set+I-set+I-set+I-set+DUF1136+I-set+I-set+DUF1136+I-set+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+SMC_N+I-set+I-set+I-set+I-set+I-set+I-set+I-set+SH3_9+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+fn3+I-set+I-set+fn3+fn3+fn3+fn3	WXG+IG+IG+IG+IG+SH3+FN3+FN3+FN3	-	19699	LOC551259	eukaryota>metazoa>hexapoda	Apis mellifera	PREDICTED: titin isoform X1 [Apis mellifera]	1032024935	WXG+IG+IG+IG+IG+SH3+FN3+FN3+FN3	000035.7	pspa	7460	Apis mellifera	-
XP_016768451.1	-	Spectrin+CCDC158+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+MISS+I-set+I-set+I-set+I-set+I-set+I-set+DUF1136+I-set+I-set+DUF1136+I-set+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+SMC_N+I-set+I-set+I-set+I-set+I-set+I-set+I-set+SH3_9+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+fn3+I-set+I-set+fn3+fn3+fn3+fn3	WXG+IG+IG+IG+IG+SH3+FN3+FN3+FN3	-	19659	LOC551259	eukaryota>metazoa>hexapoda	Apis mellifera	PREDICTED: titin isoform X2 [Apis mellifera]	1032024937	WXG+IG+IG+IG+IG+SH3+FN3+FN3+FN3	000035.7	pspa	7460	Apis mellifera	-
XP_016768452.1	-	CCDC158+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+MISS+I-set+I-set+I-set+I-set+I-set+I-set+DUF1136+I-set+I-set+DUF1136+I-set+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+SMC_N+I-set+I-set+I-set+I-set+I-set+I-set+I-set+SH3_9+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+fn3+I-set+I-set+fn3+fn3+fn3+fn3	WXG+IG+IG+IG+IG+SH3+FN3+FN3+FN3	-	19269	LOC551259	eukaryota>metazoa>hexapoda	Apis mellifera	PREDICTED: titin isoform X3 [Apis mellifera]	1032024939	WXG+IG+IG+IG+IG+SH3+FN3+FN3+FN3	000035.7	pspa	7460	Apis mellifera	-
XP_016768453.1	-	CCDC158+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+MISS+I-set+I-set+I-set+I-set+I-set+I-set+DUF1136+I-set+I-set+DUF1136+I-set+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+SMC_N+I-set+I-set+I-set+I-set+I-set+I-set+I-set+SH3_9+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+fn3+I-set+I-set+fn3+fn3+fn3+fn3	WXG+IG+IG+IG+IG+SH3+FN3+FN3+FN3	-	19269	LOC551259	eukaryota>metazoa>hexapoda	Apis mellifera	PREDICTED: titin isoform X3 [Apis mellifera]	1032024941	WXG+IG+IG+IG+IG+SH3+FN3+FN3+FN3	000035.7	pspa	7460	Apis mellifera	-
XP_016768454.1	-	CCDC158+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+MISS+I-set+I-set+I-set+I-set+I-set+I-set+DUF1136+I-set+I-set+DUF1136+I-set+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+SMC_N+I-set+I-set+I-set+I-set+I-set+I-set+I-set+SH3_9+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+fn3+I-set+I-set+fn3+fn3+fn3+fn3	WXG+IG+IG+IG+IG+SH3+FN3+FN3+FN3	-	18817	LOC551259	eukaryota>metazoa>hexapoda	Apis mellifera	PREDICTED: titin isoform X4 [Apis mellifera]	1032024943	WXG+IG+IG+IG+IG+SH3+FN3+FN3+FN3	000035.7	pspa	7460	Apis mellifera	-
XP_016768455.1	-	CCDC158+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+MISS+I-set+I-set+I-set+I-set+I-set+I-set+DUF1136+I-set+I-set+DUF1136+I-set+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+I-set+DUF1136+I-set+DUF1136+I-set+DUF1136+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+SMC_N+I-set+I-set+I-set+I-set+I-set+I-set+I-set+SH3_9+I-set+I-set+I-set+I-set+I-set+I-set+I-set+I-set+fn3+I-set+I-set+fn3+fn3+fn3+fn3	WXG+IG+IG+IG+IG+SH3+FN3+FN3+FN3	-	18817	LOC551259	eukaryota>metazoa>hexapoda	Apis mellifera	PREDICTED: titin isoform X4 [Apis mellifera]	1032024945	WXG+IG+IG+IG+IG+SH3+FN3+FN3+FN3	000035.7	pspa	7460	Apis mellifera	-
XP_019696223.1	-	SIG+DUF3584+CH	SIG+PspA	SIG	1606	LOC105181671	eukaryota>metazoa>hexapoda	Harpegnathos saltator	PREDICTED: cytospin-A isoform X2 [Harpegnathos saltator]	1126584975	PspA	000037.7	pspa	610380	Harpegnathos saltator	-
XP_011136887.1	-	CCDC158+CH	PspA	-	1497	LOC105181671	eukaryota>metazoa>hexapoda	Harpegnathos saltator	PREDICTED: cytospin-A isoform X3 [Harpegnathos saltator]	749749351	PspA	000037.7	pspa	610380	Harpegnathos saltator	-
XP_011136890.1	-	CALCOCO1+CH	PspA	-	1408	LOC105181671	eukaryota>metazoa>hexapoda	Harpegnathos saltator	PREDICTED: cytospin-A isoform X6 [Harpegnathos saltator]	749749357	PspA	000037.7	pspa	610380	Harpegnathos saltator	-
XP_002409634.1	DISCOIDIN+MA+MA*->	Laminin_EGF+Laminin_EGF+Laminin_EGF+Laminin_B+Laminin_EGF+Laminin_EGF+Laminin_EGF+Laminin_EGF+Laminin_EGF+SCP-1	SIG+MA+PspA	SIG	1278	IscW_ISCW009943	eukaryota>metazoa	Ixodes scapularis	laminin gamma-1 chain, putative, partial [Ixodes scapularis]	241626256	DISCOIDIN+MA+MA	000038.7	pspa	6945	Ixodes scapularis	-
XP_011611225.1	MA*->	Uso1_p115_head+CCDC158	MA	-	958	uso1	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Takifugu rubripes	PREDICTED: general vesicular transport factor p115 isoform X1 [Takifugu rubripes]	768943009	MA	000045.6	pspa	31033	Takifugu rubripes	-
XP_011611226.1	-	Uso1_p115_head+CCDC158	MA	-	954	uso1	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Takifugu rubripes	PREDICTED: general vesicular transport factor p115 isoform X2 [Takifugu rubripes]	768943011	MA	000045.6	pspa	31033	Takifugu rubripes	-
XP_011611227.1	-	Uso1_p115_head+CCDC158	MA	-	951	uso1	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Takifugu rubripes	PREDICTED: general vesicular transport factor p115 isoform X3 [Takifugu rubripes]	768943013	MA	000045.6	pspa	31033	Takifugu rubripes	-
XP_011611229.1	-	Uso1_p115_head+CCDC158	MA	-	947	uso1	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Takifugu rubripes	PREDICTED: general vesicular transport factor p115 isoform X4 [Takifugu rubripes]	768943015	MA	000045.6	pspa	31033	Takifugu rubripes	-
XP_013778434.1	<-MA*	Uso1_p115_head+Spc7+Uso1_p115_C	EP1	-	851	LOC106463014	eukaryota>metazoa	Limulus polyphemus	PREDICTED: general vesicular transport factor p115-like isoform X2 [Limulus polyphemus]	926625840	MA	000045.6	pspa	6850	Limulus polyphemus	-
Uram1000003873	-	Snf7	Snf7	-	467	Uram1000003873	eukaryota>fungi>mucoromycotina	Umbelopsis ramanniana	>Uram1000003873	NA	Snf7	000047.6	pspa	NA	NA	-
Bcir1000007249	-	SIG+Snf7	SIG+Snf7	SIG	425	Bcir1000007249	eukaryota>fungi>mucoromycotina	Backusella circina	>Bcir1000007249	NA	Snf7	000047.6	pspa	NA	NA	-
XP_016869452.1	-	SIG+Snf7	SIG+Snf7	SIG	385	CHMP7	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: charged multivesicular body protein 7 isoform X3 [Homo sapiens]	1034661960	SIG+Snf7	000050.6	pspa	9606	Homo sapiens	-
XP_015130251.1	-	Dzip-like_N+SMC_N	SPX	-	825	DZIP1	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: zinc finger protein DZIP1 isoform X2 [Gallus gallus]	971377176	SPX	000056.5	pspa	9031	Gallus gallus	-
XP_015130253.1	-	Dzip-like_N+DUF3584	LPD8+SidE	-	806	DZIP1	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: zinc finger protein DZIP1 isoform X3 [Gallus gallus]	971377178	SPX	000056.5	pspa	9031	Gallus gallus	-
XP_011608605.1	<-EP1+EP1*	Myosin_tail_1	SIGMA-HTH+EP1	-	1291	cgnl1	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Takifugu rubripes	PREDICTED: cingulin-like protein 1 [Takifugu rubripes]	768936590	EP1+EP1	000063.4	pspa	31033	Takifugu rubripes	-
XP_015156023.1	-	SIG+V-set+TM+DUF3584	SIG+IG+TM+PspA	SIG+TM	736	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: uncharacterized protein LOC101749022 isoform X43 [Gallus gallus]	971440902	SIG+IG+TM+PspA	000069.4	pspa	9031	Gallus gallus	-
XP_015156025.1	-	SIG+V-set+C2-set_2+TM+DUF3584	SIG+IG+TM+PspA	SIG+TM	722	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: uncharacterized protein LOC101749022 isoform X44 [Gallus gallus]	971440904	SIG+IG+TM+PspA	000069.4	pspa	9031	Gallus gallus	-
XP_015156026.1	-	SIG+V-set+TM+DUF3584	SIG+IG+TM+PspA	SIG+TM	715	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: uncharacterized protein LOC101749022 isoform X45 [Gallus gallus]	971440906	SIG+IG+TM+PspA	000069.4	pspa	9031	Gallus gallus	-
XP_015156027.1	-	SIG+V-set+TM+DUF3584	SIG+IG+TM+PspA	SIG+TM	714	LOC101749022	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: uncharacterized protein LOC101749022 isoform X46 [Gallus gallus]	971440908	SIG+IG+TM+PspA	000069.4	pspa	9031	Gallus gallus	-
XP_017210316.1	-	Snf7	Snf7	SIG	146	chmp6a	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	PREDICTED: charged multivesicular body protein 6-like isoform X2 [Danio rerio]	1040684805	Snf7	000080.4	pspa	7955	Danio rerio	-
XP_008885927.1	EP1+EP2+EP1*->	RCC1_2+RCC1+RCC1+DUF390+Myosin_tail_1	EP1+EP2+EP1	-	1933	HHA_280770	eukaryota>alveolata>apicomplexa	Hammondia hammondi	regulator of chromosome condensation (RCC1) repeat-containing protein [Hammondia hammondi]	675128080	EP1+EP2+EP1	000083.3	pspa	99158	Hammondia hammondi	-
XP_008886944.1	SIG+EP1*->	SIG+DUF4686	SIG+EP1	SIG	1370	HHA_207370	eukaryota>alveolata>apicomplexa	Hammondia hammondi	hypothetical protein HHA_207370 [Hammondia hammondi]	675130114	SIG+EP1	000087.3	pspa	99158	Hammondia hammondi	-
XP_008883847.1	SIG+Snf7*->	SIG+Snf7	SIG+Snf7	SIG	449	HHA_248310	eukaryota>alveolata>apicomplexa	Hammondia hammondi	SNF7 family protein [Hammondia hammondi]	675123920	SIG+Snf7	000096.3	pspa	99158	Hammondia hammondi	-
Bcir1000003327	-	Snf7	Snf7	-	296	Bcir1000003327	eukaryota>fungi>mucoromycotina	Backusella circina	>Bcir1000003327	NA	Snf7	000097.3	pspa	NA	NA	-
Lhya1000002521	-	Snf7	Snf7	-	290	Lhya1000002521	eukaryota>fungi>mucoromycotina	Lichtheimia hyalospora	>Lhya1000002521	NA	Snf7	000097.3	pspa	NA	NA	-
XP_016869719.1	-	LRR_4+LRR_9+DUF3584+Pro-rich	ImmLRR+PspA+ATPcone	-	1324	bA165P4.1,CEP1,CEP110,FAN	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: centriolin isoform X17 [Homo sapiens]	1034663642	ImmLRR+PspA	000119.2	pspa	9606	Homo sapiens	-
XP_011601873.1	EFHAND+EP1*->	EF-hand_7+MAD+RBD-FIP	EFHAND+EP1	-	1087	rab11fip3	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Takifugu rubripes	PREDICTED: rab11 family-interacting protein 3 isoform X1 [Takifugu rubripes]	768908964	EFHAND+EP1	000136.2	pspa	31033	Takifugu rubripes	-
XP_011601877.1	-	EF-hand_7+MAD+RBD-FIP	EFHAND+EP1	-	1041	rab11fip3	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Takifugu rubripes	PREDICTED: rab11 family-interacting protein 3 isoform X2 [Takifugu rubripes]	768908966	EFHAND+EP1	000136.2	pspa	31033	Takifugu rubripes	-
